0129070920140927,,129,709
,CMU won the toss and defers; Rockets will receive & defend South Goal.,,
1st Quarter Play-by-Play
Toledo at 15:00,,CMU,TOL
,"Ron Coluzzi kickoff for 65 yds , Kishon Wilcher return for 21 yds to the Toled 21",0,0
1st and 10 at TOL 21,Damion Jones-Moore run for no gain to the Toled 21,,
2nd and 10 at TOL 21,Logan Woodside pass incomplete to Justin Olack,,
3rd and 10 at TOL 21,Logan Woodside pass complete to Alonzo Russell for 20 yds to the Toled 41 for a 1ST down,,
1st and 10 at TOL 41,Logan Woodside pass complete to Kishon Wilcher for 8 yds to the Toled 49,,
2nd and 2 at TOL 49,Damion Jones-Moore run for 10 yds to the CMich 41 for a 1ST down,,
1st and 10 at CMU 41,Logan Woodside pass complete to Corey Jones for 3 yds to the CMich 38,,
2nd and 7 at CMU 38,"Logan Woodside pass incomplete to Alex Zmolik, broken up by Tony Annese",,
3rd and 7 at CMU 38,Logan Woodside pass complete to Corey Jones for 6 yds to the CMich 32,,
4th and 1 at CMU 32,Zac Rosenbauer run for 2 yds to the CMich 30 for a 1ST down,,
1st and 10 at CMU 30,"WOODSIDE, Logan pass complete to JONES, Corey for 10 yards to the CMU20 (ANNESE, Tony), PENALTY TOLEDO ineligible downfield on pass (NELSON, Chase) 5 yards to the CMU35, NO PLAY.",,
1st and 15 at CMU 35,"Logan Woodside pass incomplete to Corey Jones, broken up by Tony Annese",,
2nd and 15 at CMU 35,Logan Woodside pass complete to Alex Zmolik for 17 yds to the CMich 18 for a 1ST down,,
1st and 10 at CMU 18,Logan Woodside pass incomplete to Corey Jones,,
2nd and 10 at CMU 18,Damion Jones-Moore run for 3 yds to the CMich 15,,
3rd and 7 at CMU 15,Logan Woodside pass incomplete to Alonzo Russell,,
4th and 7 at CMU 15,Jeremiah Detmer 32 yd FG GOOD,0,3
"TOL DRIVE TOTALS: 15 plays, 64 yards, 4:51"
Central Michigan at 10:09,,CMU,TOL
,Jeremiah Detmer kickoff for 65 yds for a touchback,0,3
1st and 10 at CMU 25,Thomas Rawls run for 2 yds to the CMich 27,,
2nd and 8 at CMU 27,Cooper Rush pass complete to Jesse Kroll for 17 yds to the CMich 44 for a 1ST down,,
1st and 10 at CMU 44,Thomas Rawls run for 2 yds to the CMich 46,,
2nd and 8 at CMU 46,Thomas Rawls run for 6 yds to the Toled 48,,
3rd and 2 at TOL 48,Thomas Rawls run for 20 yds to the Toled 28 for a 1ST down,,
