0433069720141011,,433,697
,"OLE MISS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Ole Miss at 15:00,,MISS,TA&M
,"Taylor Bertolet kickoff for 65 yds , Jaylen Walton return for 40 yds to the Miss 40",0,0
1st and 10 at MISS 40,Jaylen Walton run for 13 yds to the TexAM 47 for a 1ST down,,
1st and 10 at TA&M 47,Bo Wallace run for 1 yd to the TexAM 46,,
2nd and 9 at TA&M 46,Jaylen Walton run for 1 yd to the TexAM 45,,
3rd and 8 at TA&M 45,Bo Wallace sacked by Myles Garrett for a loss of 12 yards to the Miss 43,,
4th and 20 at MISS 43,"Will Gleeson punt for 43 yds, downed at the TexAM 14",,
"MISS DRIVE TOTALS: 4 plays, 3 yards, 2:17"
Texas A&M at 12:43,,MISS,TA&M
1st and 10 at TA&M 14,Brandon Williams run for 5 yds to the TexAM 19,0,0
2nd and 5 at TA&M 19,Kenny Hill pass complete to Cameron Clear for 4 yds to the TexAM 23,,
3rd and 1 at TA&M 23,Kenny Hill run for a loss of 3 yards to the TexAM 20,,
4th and 4 at TA&M 20,"Drew Kaser punt for 49 yds, fair catch by Markell Pack at the Miss 31",,
"TAMU DRIVE TOTALS: 3 plays, 6 yards, 1:46"
Ole Miss at 10:57,,MISS,TA&M
1st and 10 at MISS 31,Cody Core run for 13 yds to the Miss 44 for a 1ST down,0,0
1st and 10 at MISS 44,Bo Wallace pass incomplete to Laquon Treadwell,,
2nd and 10 at MISS 44,Bo Wallace pass complete to Laquon Treadwell for 21 yds to the TexAM 35 for a 1ST down,,
1st and 10 at TA&M 35,Bo Wallace pass complete to Quincy Adeboyejo for 31 yds to the TexAM 4 for a 1ST down,,
1st and Goal at TA&M 4,"Bo Wallace run for 4 yds for a TD, (Gary Wunderlich KICK)",7,0
"MISS DRIVE TOTALS: 5 plays, 69 yards, 1:25"
Texas A&M at 9:32,,MISS,TA&M
,"Gary Wunderlich kickoff for 58 yds , Speedy Noil return for 21 yds to the TexAM 28",7,0
1st and 10 at TA&M 28,Brandon Williams run for 2 yds to the TexAM 30,,
2nd and 8 at TA&M 30,Kenny Hill pass complete to Speedy Noil for 4 yds to the TexAM 34,,
3rd and 4 at TA&M 34,Kenny Hill pass complete to Josh Reynolds for 5 yds to the TexAM 39 for a 1ST down,,
1st and 10 at TA&M 39,Tra Carson run for 5 yds to the TexAM 44,,
2nd and 5 at TA&M 44,"Carson, Tra rush for 2 yards to the TEXASAM46, PENALTY TEXASAM holding (Harrison, Jarvis) 10 yards to the TEXASAM34, NO PLAY.",,
2nd and 15 at TA&M 34,Kenny Hill pass complete to Speedy Noil for 3 yds to the TexAM 37,,
3rd and 12 at TA&M 37,Kenny Hill pass complete to Trey Williams for 5 yds to the TexAM 42,,
4th and 7 at TA&M 42,"Drew Kaser punt for 57 yds, downed at the Miss 1",,
"TAMU DRIVE TOTALS: 6 plays, 14 yards, 3:19"
