0771050920140920,,771,509
,"NORTHWESTERN wins the coin toss, and will receive.",,
1st Quarter Play-by-Play,,,
Northwestern at 15:00,,WIU,NU
,"Nathan Knuffman kickoff for 65 yds for a touchback WESTRN ILLINOIS Penalty, Defensive Offside (-5 Yards)",0,0
1st and 10 at NW 30,Treyvon Green run for 7 yds to the Nwest 37,,
2nd and 3 at NW 37,Trevor Siemian pass complete to Miles Shuler for 4 yds to the Nwest 41 for a 1ST down,,
1st and 10 at NW 41,Treyvon Green run for 25 yds to the WIll 34 for a 1ST down,,
1st and 10 at WIU 34,Miles Shuler run for 4 yds to the WIll 30,,
2nd and 6 at WIU 30,Trevor Siemian pass incomplete,,
3rd and 6 at WIU 30,Trevor Siemian pass complete to Kyle Prater for 15 yds to the WIll 15 for a 1ST down,,
1st and 10 at WIU 15,Justin Jackson run for 3 yds to the WIll 12,,
2nd and 7 at WIU 12,Justin Jackson run for 11 yds to the WIll 1 for a 1ST down,,
1st and Goal at WIU 1,"Solomon Vault run for 1 yd for a TD, (Jack Mitchell KICK)",0,7
"NW DRIVE TOTALS: 9 plays, 70 yards, 2:36",,,
Western Illinois at 12:24,,WIU,NU
,"Jack Mitchell kickoff for 53 yds , Hi-C Scott return for 28 yds to the WIll 40",0,7
1st and 10 at WIU 40,Trenton Norvell pass complete to J.C. Baker for 8 yds to the WIll 48,,
2nd and 2 at WIU 48,Trenton Norvell pass complete to Quadarias Mireles for 11 yds to the Nwest 41 for a 1ST down,,
1st and 10 at NW 41,Trenton Norvell pass complete to Hi-C Scott for 3 yds to the Nwest 38,,
2nd and 7 at NW 38,Trenton Norvell pass incomplete to Hi-C Scott,,
,"Timeout WESTRN ILLINOIS, clock 10:57",,
3rd and 7 at NW 38,J.C. Baker run for 6 yds to the Nwest 32,,
4th and 1 at NW 32,Trenton Norvell run for 1 yd to the Nwest 31 for a 1ST down,,
1st and 10 at NW 31,Trenton Norvell pass complete to Hi-C Scott for 21 yds to the Nwest 10 for a 1ST down,,
1st and Goal at NW 10,Trenton Norvell pass incomplete to Hi-C Scott,,
2nd and Goal at NW 10,J.C. Baker run for 6 yds to the Nwest 4,,
3rd and Goal at NW 4,"Trenton Norvell pass complete to Joey Borsellino for 4 yds for a TD, (Nathan Knuffman KICK)",7,7
"WIU DRIVE TOTALS: 10 plays, 60 yards, 3:15",,,
Northwestern at 9:09,,WIU,NU
,Nathan Knuffman kickoff for 65 yds for a touchback,7,7
1st and 10 at NW 25,Justin Jackson run for 3 yds to the Nwest 28,,
2nd and 7 at NW 28,Trevor Siemian pass incomplete,,
3rd and 7 at NW 28,"WESTRN ILLINOIS Penalty, Defensive Holding (10 Yards) to the Nwest 38 for a 1ST down",,
1st and 10 at NW 38,Trevor Siemian pass complete to Solomon Vault for 3 yds to the Nwest 41,,
2nd and 7 at NW 41,Solomon Vault run for 1 yd to the Nwest 42,,
3rd and 6 at NW 42,Trevor Siemian pass complete to Jayme Taylor for 2 yds to the Nwest 44,,
4th and 4 at NW 44,"Chris Gradone punt for 38 yds , Hi-C Scott returns for 13 yds to the WIll 31",,
"NW DRIVE TOTALS: 5 plays, 19 yards, 2:19",,,
Western Illinois at 6:50,,WIU,NU
1st and 10 at WIU 31,Trenton Norvell pass complete to Quadarias Mireles for 6 yds to the WIll 37,7,7
2nd and 4 at WIU 37,"WESTRN ILLINOIS Penalty, Offensive Holding (-10 Yards) to the WIll 27",,
2nd and 14 at WIU 27,J.C. Baker run for 2 yds to the WIll 29,,
3rd and 12 at WIU 29,Trenton Norvell pass incomplete,,
4th and 12 at WIU 29,"TEAM punt blocked by Keith Watkins, Keith Watkins return for 7 yds to the WIll 4",,
"WIU DRIVE TOTALS: 3 plays, -2 yards, 1:27",,,
Northwestern at 5:23,,WIU,NU
1st and Goal at WIU 4,Treyvon Green run for no gain to the WIll 4,7,7
2nd and Goal at WIU 4,Treyvon Green run for 3 yds to the WIll 1,,
3rd and 7 at WIU 1,"NORTHWESTERN Penalty, False Start (-5 Yards) to the WIll 6",,
3rd and 12 at WIU 6,"Trevor Siemian sacked by Jean-Marc Charles for a loss of 7 yards to the WIll 13 Trevor Siemian fumbled, recovered by WIll Jean-Marc Charles , return for 0 yards",,
"NW DRIVE TOTALS: 3 plays, -9 yards, 2:03",,,
Western Illinois at 3:20,,WIU,NU
1st and 10 at WIU 13,"WESTRN ILLINOIS Penalty, False Start (Sean Sullivan) to the WIll 8",7,7
1st and 15 at WIU 8,Trenton Norvell pass complete to Joey Borsellino for 20 yds to the WIll 28 for a 1ST down,,
1st and 10 at WIU 28,Kyle Hammonds run for 15 yds to the WIll 43 for a 1ST down,,
1st and 10 at WIU 43,Trenton Norvell pass complete to Jaelon Acklin for 4 yds to the WIll 47,,
2nd and 6 at WIU 47,Trenton Norvell pass incomplete to Jaelon Acklin,,
3rd and 6 at WIU 47,Trenton Norvell pass complete to Lance Lenoir for 11 yds to the Nwest 42 for a 1ST down,,
1st and 10 at NW 42,Kyle Hammonds run for no gain to the Nwest 42,,
2nd and 10 at NW 42,Trenton Norvell pass incomplete,,
,"Timeout WESTRN ILLINOIS, clock 00:49",,
3rd and 10 at NW 42,Trenton Norvell pass incomplete,,
4th and 10 at NW 42,Nathan Knuffman punt for 42 yds for a touchback,,
"WIU DRIVE TOTALS: 8 plays, 45 yards, 2:42",,,
Northwestern at 0:38,,WIU,NU
1st and 10 at NW 20,"Justin Jackson run for 13 yds to the Nwest 33 NORTHWESTERN Penalty, Offensive Holding (-10 Yards) to the Nwest 23",7,7
1st and 7 at NW 23,Justin Jackson run for 7 yds to the Nwest 30 for a 1ST down,,
1st and 10 at NW 30,Trevor Siemian pass incomplete to Dan Vitale,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play,,,
Northwestern at 15:00,,WIU,NU
2nd and 10 at NW 30,Justin Jackson run for a loss of 1 yard to the Nwest 29,7,7
3rd and 11 at NW 29,Trevor Siemian pass complete to Treyvon Green for 5 yds to the Nwest 34,,
4th and 6 at NW 34,"Chris Gradone punt for 55 yds, punt out-of-bounds at the WIll 11",,
"NW DRIVE TOTALS: 5 plays, 14 yards, 1:57",,,
Western Illinois at 13:41,,WIU,NU
1st and 10 at WIU 11,"WESTRN ILLINOIS Penalty, Illegal Formation (-5 Yards) to the WIll 6",7,7
1st and 15 at WIU 6,J.C. Baker run for no gain to the WIll 6,,
