0521032820141011,,521,328
,"OKLAHOMA STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Oklahoma State at 15:00,,OKST,KU
,"Eric Kahn kickoff for 36 yds , Teddy Johnson return for 5 yds to the OKSt 34",0,0
1st and 10 at OKST 34,Daxx Garman pass incomplete to Marcell Ateman,,
2nd and 10 at OKST 34,Daxx Garman pass complete to Jhajuan Seales for a loss of 1 yard to the OKSt 33,,
3rd and 11 at OKST 33,Daxx Garman pass incomplete to Jhajuan Seales,,
"OKST DRIVE TOTALS: 3 plays, -1 yard, 0:52"
Oklahoma State at 14:08,,OKST,KU
4th and 11 at OKST 33,"Kip Smith punt for 41 yds, downed at the Kans 26",0,0
"OKST DRIVE TOTALS: 0 plays, 0 yards, 0:08"
Kansas at 14:00,,OKST,KU
1st and 10 at KU 26,"u""De'Andre Mann"",  run for 3 yds to the Kans 29",0,0
2nd and 7 at KU 29,Michael Cummings pass complete to Nick Harwell for 6 yds to the Kans 35,,
3rd and 1 at KU 35,"KANSAS Penalty, False Start (Mike Smithburg) to the Kans 30",,
3rd and 6 at KU 30,Michael Cummings pass incomplete to Nick Harwell,,
4th and 6 at KU 30,"KANSAS Penalty, False Start (Ben Heeney) to the Kans 25",,
4th and 11 at KU 25,"Trevor Pardula punt for 53 yds, fair catch by Tyreek Hill at the OKSt 22",,
"KU DRIVE TOTALS: 3 plays, -1 yard, 1:32"
Oklahoma State at 12:28,,OKST,KU
1st and 10 at OKST 22,Desmond Roland run for no gain to the OKSt 22,0,0
2nd and 10 at OKST 22,Daxx Garman pass complete to David Glidden for 24 yds to the OKSt 46 for a 1ST down,,
1st and 10 at OKST 46,Daxx Garman run for 7 yds to the Kans 47,,
2nd and 3 at KU 47,"Garman, Daxx pass incomplete to Hill, Tyreek, PENALTY KANSAS pass interference (Boateng, Matthew) 15 yards to the KANSAS32, NO PLAY, 1ST DOWN OKLAST. for a 1ST down",,
1st and 10 at KU 32,Desmond Roland run for a loss of 3 yards to the Kans 35,,
2nd and 13 at KU 35,Daxx Garman pass incomplete to Tyreek Hill,,
3rd and 13 at KU 35,Desmond Roland run for 9 yds to the Kans 26,,
4th and 4 at KU 26,Ben Grogan 43 yd FG GOOD,3,0
"OKST DRIVE TOTALS: 7 plays, 52 yards, 2:52"
Kansas at 9:36,,OKST,KU
,"Kip Smith kickoff for 51 yds , JaCorey Shepherd return for 11 yds to the Kans 25",3,0
1st and 10 at KU 25,Tony Pierson run for 4 yds to the Kans 29,,
2nd and 6 at KU 29,Tony Pierson run for 5 yds to the Kans 34,,
3rd and 1 at KU 34,"u""De'Andre Mann"",  run for 2 yds to the Kans 36 for a 1ST down",,
1st and 10 at KU 36,Tony Pierson run for 9 yds to the Kans 45,,
2nd and 1 at KU 45,Tony Pierson run for 2 yds to the Kans 47 for a 1ST down,,
1st and 10 at KU 47,Michael Cummings pass complete to Nick Harwell for 51 yds to the OKSt 2 for a 1ST down,,
1st and Goal at OKST 2,"KANSAS Penalty, False Start (Nigel King) to the OKSt 7",,
1st and Goal at OKST 7,"OKLAHOMA ST Penalty, Defensive Offside (Ofa Hautau) to the OKSt 3",,
1st and Goal at OKST 3,Michael Cummings run for 2 yds to the OKSt 1,,
2nd and Goal at OKST 1,"u""De'Andre Mann"",  run for no gain to the OKSt 1",,
3rd and Goal at OKST 1,"Michael Cummings run for 1 yd for a TD, (Matthew Wyman KICK)",3,7
"KU DRIVE TOTALS: 9 plays, 75 yards, 4:26"
Oklahoma State at 5:10,,OKST,KU
,"Eric Kahn kickoff for 23 yds , Blake Jarwin return for 10 yds to the Kans 48",3,7
1st and 10 at KU 48,Daxx Garman pass complete to David Glidden for 7 yds to the Kans 41,,
2nd and 3 at KU 41,Desmond Roland run for 4 yds to the Kans 37 for a 1ST down,,
1st and 10 at KU 37,Desmond Roland run for 4 yds to the Kans 33,,
2nd and 6 at KU 33,"Daxx Garman pass incomplete to Jhajuan Seales, broken up by Matthew Boateng",,
3rd and 6 at KU 33,"Desmond Roland run for 33 yds for a TD, (Ben Grogan KICK)",10,7
"OKST DRIVE TOTALS: 5 plays, 48 yards, 1:22"
Kansas at 3:48,,OKST,KU
,"Kip Smith kickoff for 64 yds , JaCorey Shepherd return for 9 yds to the Kans 10",10,7
1st and 10 at KU 10,Tony Pierson run for 7 yds to the Kans 17,,
2nd and 3 at KU 17,Michael Cummings pass complete to Tony Pierson for 4 yds to the Kans 21 for a 1ST down,,
1st and 10 at KU 21,"Tony Pierson run for a loss of 11 yards to the Kans 10 Tony Pierson fumbled, recovered by Kans",,
2nd and 21 at KU 10,Michael Cummings run for 5 yds to the Kans 15,,
3rd and 16 at KU 15,"Michael Cummings sacked by TEAM for a loss of 5 yards to the Kans 10 Michael Cummings fumbled, recovered by Kans Pat Lewandowski , return for 0 yards",,
4th and 21 at KU 10,"Trevor Pardula punt for 45 yds , Tyreek Hill returns for 12 yds to the Kans 43",,
"KU DRIVE TOTALS: 5 plays, 0 yards, 2:59"
Oklahoma State at 0:49,,OKST,KU
1st and 10 at KU 43,"OKLAHOMA ST Penalty, Illegal Formation (-5 Yards) to the Kans 48",10,7
1st and 15 at KU 48,Daxx Garman pass complete to David Glidden for no gain to the Kans 48,,
2nd and 15 at KU 48,Desmond Roland run for 6 yds to the Kans 42,,
,End of 1st Quarter,,
