0587046320141025,,587,463
,"RUTGERS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Rutgers at 15:00,,RU,NEB
,"Drew Brown kickoff for 65 yds , Josh Hicks return for 18 yds to the Rutgr 18",0,0
1st and 10 at RUTG 18,Desmon Peoples run for 3 yds to the Rutgr 21,,
2nd and 7 at RUTG 21,Gary Nova pass complete to Michael Burton for 8 yds to the Rutgr 29 for a 1ST down,,
1st and 10 at RUTG 29,Gary Nova pass complete to Leonte Carroo for 18 yds to the Rutgr 47 for a 1ST down,,
1st and 10 at RUTG 47,Desmon Peoples run for 8 yds to the Neb 45,,
2nd and 2 at NEB 45,Desmon Peoples run for 5 yds to the Neb 40 for a 1ST down,,
1st and 10 at NEB 40,Desmon Peoples run for no gain to the Neb 40,,
2nd and 10 at NEB 40,Gary Nova pass incomplete to Andrew Turzilli,,
3rd and 10 at NEB 40,Gary Nova pass complete to Leonte Carroo for 9 yds to the Neb 31,,
4th and 1 at NEB 31,Desmon Peoples run for no gain to the Neb 31,,
"RUTG DRIVE TOTALS: 9 plays, 51 yards, 4:15"
Nebraska at 10:45,,RU,NEB
1st and 10 at NEB 31,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 20 yds to the Rutgr 49 for a 1ST down,0,0
1st and 10 at RUTG 49,Ameer Abdullah run for 7 yds to the Rutgr 42,,
2nd and 3 at RUTG 42,Tommy Armstrong Jr. run for no gain to the Rutgr 42,,
3rd and 3 at RUTG 42,Tommy Armstrong Jr. pass complete to Alonzo Moore for 4 yds to the Rutgr 38 for a 1ST down,,
1st and 10 at RUTG 38,Tommy Armstrong Jr. pass complete to Kenny Bell for 9 yds to the Rutgr 29,,
2nd and 1 at RUTG 29,Ameer Abdullah run for no gain to the Rutgr 29,,
3rd and 1 at RUTG 29,Ameer Abdullah run for 2 yds to the Rutgr 27 for a 1ST down,,
1st and 10 at RUTG 27,Ameer Abdullah run for 5 yds to the Rutgr 22,,
2nd and 5 at RUTG 22,"Armstrong Jr., Tommy pass incomplete to Moore, Alonzo, PENALTY RUTGERS personal foul (Kirksey, Kenneth) 11 yards to the RUTGERS11, NO PLAY, 1ST DOWN NEBRASKA. for a 1ST down",,
1st and 10 at RUTG 11,"NEBRASKA Penalty, False Start (Alex Lewis) to the Rutgr 16",,
1st and 15 at RUTG 16,"Tommy Armstrong Jr. run for 16 yds for a TD, (Drew Brown KICK)",0,7
"NEB DRIVE TOTALS: 9 plays, 69 yards, 3:57"
Rutgers at 6:48,,RU,NEB
,"Drew Brown kickoff for 60 yds , Josh Hicks return for 24 yds to the Rutgr 29",0,7
1st and 10 at RUTG 29,Justin Goodwin run for 7 yds to the Rutgr 36,,
2nd and 3 at RUTG 36,Justin Goodwin run for 2 yds to the Rutgr 38,,
3rd and 1 at RUTG 38,Justin Goodwin run for 1 yd to the Rutgr 39 for a 1ST down,,
1st and 10 at RUTG 39,Justin Goodwin run for 2 yds to the Rutgr 41,,
2nd and 8 at RUTG 41,Gary Nova pass incomplete to Andrew Turzilli,,
3rd and 8 at RUTG 41,Gary Nova pass complete to Leonte Carroo for 23 yds to the Neb 36 for a 1ST down,,
1st and 10 at NEB 36,Justin Goodwin run for a loss of 1 yard to the Neb 37,,
2nd and 11 at NEB 37,Gary Nova pass intercepted Nate Gerry return for 28 yds to the Rutgr 43,,
"RUTG DRIVE TOTALS: 8 plays, 34 yards, 3:34"
Nebraska at 3:14,,RU,NEB
1st and 10 at RUTG 43,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,0,7
2nd and 10 at RUTG 43,Tommy Armstrong Jr. pass complete to Kenny Bell for 11 yds to the Rutgr 32 for a 1ST down,,
1st and 10 at RUTG 32,Ameer Abdullah run for 5 yds to the Rutgr 27,,
2nd and 5 at RUTG 27,Tommy Armstrong Jr. run for 2 yds to the Rutgr 25,,
3rd and 3 at RUTG 25,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
4th and 3 at RUTG 25,Drew Brown 42 yd FG MISSED,,
"NEB DRIVE TOTALS: 6 plays, 18 yards, 1:37"
Rutgers at 1:37,,RU,NEB
1st and 10 at RUTG 25,Desmon Peoples run for 3 yds to the Rutgr 28,0,7
2nd and 7 at RUTG 28,Desmon Peoples run for 1 yd to the Rutgr 29,,
3rd and 6 at RUTG 29,"Gary Nova pass complete to Leonte Carroo for 71 yds for a TD, (Kyle Federico KICK)",7,7
"RUTG DRIVE TOTALS: 3 plays, 75 yards, 1:27"
Nebraska at 0:10,,RU,NEB
,"Kyle Federico kickoff for 42 yds , Greg Hart return for 10 yds to the Neb 33",7,7
1st and 10 at NEB 33,Ameer Abdullah run for 7 yds to the Neb 40,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Nebraska at 15:00,,RU,NEB
2nd and 3 at NEB 40,Ameer Abdullah run for 2 yds to the Neb 42,7,7
3rd and 1 at NEB 42,Ameer Abdullah run for 5 yds to the Neb 47 for a 1ST down,,
1st and 10 at NEB 47,"Ameer Abdullah run for 53 yds for a TD, (Drew Brown KICK)",7,14
"NEB DRIVE TOTALS: 4 plays, 67 yards, 1:31"
Rutgers at 13:39,,RU,NEB
,"Drew Brown kickoff for 60 yds , Josh Hicks return for 21 yds to the Rutgr 26",7,14
1st and 10 at RUTG 26,Justin Goodwin run for no gain to the Rutgr 26,,
2nd and 10 at RUTG 26,Gary Nova pass complete to Tyler Kroft for 14 yds to the Rutgr 40 for a 1ST down,,
1st and 10 at RUTG 40,Robert Martin run for 4 yds to the Rutgr 44,,
2nd and 6 at RUTG 44,Robert Martin run for 1 yd to the Rutgr 45,,
,"Timeout RUTGERS, clock 11:13",,
3rd and 5 at RUTG 45,Gary Nova pass incomplete to Leonte Carroo,,
4th and 5 at RUTG 45,"Tim Gleeson punt for 35 yds , u""De'Mornay Pierson-El"",  returns for 16 yds to the Neb 36",,
"RUTG DRIVE TOTALS: 5 plays, 19 yards, 2:45"
Nebraska at 10:54,,RU,NEB
1st and 10 at NEB 36,Tommy Armstrong Jr. pass complete to Jordan Westerkamp for 16 yds to the Rutgr 48 for a 1ST down,7,14
1st and 10 at RUTG 48,"Ameer Abdullah run for 48 yds for a TD, (Drew Brown KICK)",7,21
"NEB DRIVE TOTALS: 2 plays, 64 yards, 0:26"
Rutgers at 10:28,,RU,NEB
,"Drew Brown kickoff for 57 yds , Josh Hicks return for 14 yds to the Rutgr 22",7,21
1st and 10 at RUTG 22,Gary Nova sacked by Maliek Collins for a loss of 7 yards to the Rutgr 15,,
2nd and 17 at RUTG 15,Desmon Peoples run for a loss of 1 yard to the Rutgr 14,,
3rd and 18 at RUTG 14,Gary Nova pass incomplete to Leonte Carroo,,
4th and 18 at RUTG 14,"Tim Gleeson punt for 43 yds , u""De'Mornay Pierson-El"",  returns for a loss of 2 yards to the Neb 41",,
"RUTG DRIVE TOTALS: 3 plays, -8 yards, 1:49"
Nebraska at 8:39,,RU,NEB
1st and 10 at NEB 41,"Tommy Armstrong Jr. pass incomplete to u""De'Mornay Pierson-El""",7,21
2nd and 10 at NEB 41,Tommy Armstrong Jr. pass incomplete to Alonzo Moore,,
3rd and 10 at NEB 41,Tommy Armstrong Jr. pass intercepted Anthony Cioffi return for 2 yds to the Rutgr 45,,
"NEB DRIVE TOTALS: 3 plays, 0 yards, 0:21"
Rutgers at 8:18,,RU,NEB
1st and 10 at RUTG 45,Justin Goodwin run for 1 yd to the Rutgr 46,7,21
2nd and 9 at RUTG 46,Gary Nova pass incomplete to John Tsimis,,
3rd and 9 at RUTG 46,Gary Nova pass incomplete to John Tsimis,,
4th and 9 at RUTG 46,"Tim Gleeson punt for 48 yds, downed at the Neb 6",,
"RUTG DRIVE TOTALS: 3 plays, 1 yard, 0:59"
Nebraska at 7:19,,RU,NEB
1st and 10 at NEB 6,Ameer Abdullah run for 5 yds to the Neb 11,7,21
2nd and 5 at NEB 11,Ameer Abdullah run for 4 yds to the Neb 15,,
3rd and 1 at NEB 15,Ameer Abdullah run for 3 yds to the Neb 18 for a 1ST down,,
1st and 10 at NEB 18,"TEAM run for a loss of 10 yards to the Neb 8 TEAM fumbled, recovered by Neb Terrell Newby",,
2nd and 20 at NEB 8,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
3rd and 20 at NEB 8,Ameer Abdullah run for a loss of 3 yards to the Neb 5,,
4th and 23 at NEB 5,"Sam Foltz punt for 30 yds, fair catch by John Tsimis at the Neb 35",,
"NEB DRIVE TOTALS: 6 plays, -1 yard, 3:09"
Rutgers at 4:10,,RU,NEB
1st and 10 at NEB 35,Gary Nova pass complete to Desmon Peoples for 1 yd to the Neb 34,7,21
2nd and 9 at NEB 34,Gary Nova pass incomplete to Desmon Peoples,,
3rd and 9 at NEB 34,Gary Nova run for 1 yd to the Neb 33,,
4th and 8 at NEB 33,"Kyle Federico 50 yd FG BLOCKED blocked by Randy Gregory  Josh Mitchell return for 2 yds to the Neb 37 Josh Mitchell fumbled, recovered by Neb Kevin Williams",,
"RUTG DRIVE TOTALS: 4 plays, 2 yards, 1:24"
Nebraska at 2:46,,RU,NEB
1st and 10 at NEB 37,"Tommy Armstrong Jr. run for 3 yds to the Neb 40 Tommy Armstrong Jr. fumbled, recovered by Neb Tommy Armstrong Jr.",7,21
2nd and 7 at NEB 40,Ameer Abdullah run for 4 yds to the Neb 44,,
3rd and 3 at NEB 44,Tommy Armstrong Jr. pass complete to Ameer Abdullah for 16 yds to the Rutgr 40 for a 1ST down,,
1st and 10 at RUTG 40,Ameer Abdullah run for 2 yds to the Rutgr 38,,
,"Timeout NEBRASKA, clock 01:18",,
2nd and 8 at RUTG 38,Tommy Armstrong Jr. pass incomplete to Kenny Bell,,
