0706022920140927,,706,229
1st Quarter Play-by-Play
Florida Atlantic at 15:00,,UTSA,FAU
,Sean Ianno kickoff for 65 yds for a touchback,0,0
1st and 10 at FAU 25,"Jaquez Johnson run for a loss of 1 yard to the FlAtl 22 Jaquez Johnson fumbled, forced by Robert Singletary, recovered by TexSA Jens Jeters  , return for 3 yds to the FlAtl 22",,
"FAU DRIVE TOTALS: 1 play, 0 yards, 0:07"
Texas San Antonio at 14:53,,UTSA,FAU
1st and 10 at FAU 22,Tucker Carter pass complete to David Morgan II for 21 yds to the FlAtl 1 for a 1ST down,0,0
1st and Goal at FAU 1,"Tucker Carter run for 1 yd for a TD, (Sean Ianno KICK)",7,0
"UTSA DRIVE TOTALS: 2 plays, 22 yards, 0:54"
Florida Atlantic at 13:59,,UTSA,FAU
,"Sean Ianno kickoff for 65 yds , Lucky Whitehead return for 17 yds to the FlAtl 17",7,0
1st and 10 at FAU 17,Jaquez Johnson pass complete to Jay Warren for 3 yds to the FlAtl 20,,
2nd and 7 at FAU 20,Jay Warren run for 2 yds to the FlAtl 22,,
3rd and 5 at FAU 22,"Jaquez Johnson pass complete to William Dukes for 6 yds William Dukes fumbled, forced by Jason Neill, recovered by TexSA Triston Wade",,
"FAU DRIVE TOTALS: 3 plays, 7 yards, 1:36"
Texas San Antonio at 12:23,,UTSA,FAU
1st and 10 at FAU 24,Tucker Carter run for 7 yds to the FlAtl 17,7,0
2nd and 3 at FAU 17,Jarveon Williams run for 3 yds to the FlAtl 14 for a 1ST down,,
1st and 10 at FAU 14,David Glasco II run for 5 yds to the FlAtl 9,,
2nd and 5 at FAU 9,David Glasco II run for 3 yds to the FlAtl 6,,
3rd and 2 at FAU 6,Brady Jones run for no gain to the FlAtl 6,,
4th and 2 at FAU 6,Sean Ianno 23 yd FG GOOD,10,0
"UTSA DRIVE TOTALS: 6 plays, 18 yards, 2:56"
Florida Atlantic at 9:27,,UTSA,FAU
,Sean Ianno kickoff for 65 yds for a touchback,10,0
1st and 10 at FAU 25,Jay Warren run for no gain to the FlAtl 25,,
2nd and 10 at FAU 25,Jaquez Johnson pass incomplete to N/A,,
3rd and 10 at FAU 25,Jaquez Johnson pass complete to William Dukes for 16 yds to the FlAtl 41 for a 1ST down,,
