0365003720141004,,365,37
,"LOUISIANA STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
LSU at 15:00,,LSU,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,0,0
1st and 10 at LSU 25,Terrence Magee run for 6 yds to the LSU 31,,
2nd and 4 at LSU 31,"Brandon Harris run for a loss of 3 yards to the LSU 28 Brandon Harris fumbled, recovered by LSU Connor Neighbors",,
3rd and 7 at LSU 28,Terrence Magee run for 2 yds to the LSU 30,,
4th and 5 at LSU 30,"Jamie Keehn punt for 48 yds , Quan Bray returns for no gain to the Aub 22",,
"LSU DRIVE TOTALS: 3 plays, 5 yards, 1:37"
Auburn at 13:23,,LSU,AUB
1st and 10 at AUB 22,Nick Marshall run for 18 yds to the Aub 40 for a 1ST down,0,0
1st and 10 at AUB 40,Nick Marshall pass complete to Quan Bray for 3 yds to the Aub 43,,
2nd and 7 at AUB 43,Nick Marshall run for 4 yds to the Aub 47,,
3rd and 3 at AUB 47,Nick Marshall pass complete to Quan Bray for 19 yds to the LSU 34 for a 1ST down,,
1st and 10 at LSU 34,"Nick Marshall pass complete to u""D'haquille Williams"",  for 2 yds to the LSU 32",,
,"Timeout AUBURN, clock 11:05",,
2nd and 8 at LSU 32,Quan Bray run for 3 yds to the LSU 29,,
3rd and 5 at LSU 29,"Nick Marshall pass incomplete to u""D'haquille Williams""",,
4th and 5 at LSU 29,Daniel Carlson 46 yd FG GOOD,0,3
"AUB DRIVE TOTALS: 8 plays, 49 yards, 3:07"
LSU at 10:16,,LSU,AUB
,Daniel Carlson kickoff for 65 yds for a touchback,0,3
1st and 10 at LSU 25,Terrence Magee run for 8 yds to the LSU 33,,
2nd and 2 at LSU 33,Brandon Harris pass incomplete to Travin Dural,,
3rd and 2 at LSU 33,Terrence Magee run for 1 yd to the LSU 34,,
4th and 1 at LSU 34,"Jamie Keehn punt for 33 yds, downed at the Aub 33",,
"LSU DRIVE TOTALS: 3 plays, 9 yards, 1:26"
Auburn at 8:50,,LSU,AUB
1st and 10 at AUB 33,Cameron Artis-Payne run for no gain to the Aub 33,0,3
2nd and 10 at AUB 33,Nick Marshall pass complete to Cameron Artis-Payne for 19 yds to the LSU 48 for a 1ST down,,
1st and 10 at LSU 48,Cameron Artis-Payne run for 1 yd to the LSU 47,,
2nd and 9 at LSU 47,"Nick Marshall pass complete to Cameron Artis-Payneu"" for 1 yd to the Aub 46 AUBURN Penalty, Offensive Holding (D'haquille Williams) to the Aub 44""",,
2nd and 18 at AUB 44,"Nick Marshall pass complete to Sammie Coates for 56 yds for a TD, (Daniel Carlson KICK)",0,10
"AUB DRIVE TOTALS: 5 plays, 67 yards, 1:45"
LSU at 7:05,,LSU,AUB
,"Daniel Carlson kickoff for 65 yds , Leonard Fournette return for 20 yds to the LSU 20",0,10
1st and 10 at LSU 20,Darrel Williams run for 9 yds to the LSU 29,,
2nd and 1 at LSU 29,Brandon Harris run for a loss of 2 yards to the LSU 27,,
3rd and 3 at LSU 27,"LSU Penalty, False Start (Ethan Pocic) to the LSU 22",,
3rd and 8 at LSU 22,Brandon Harris run for no gain to the LSU 22,,
4th and 8 at LSU 22,"Jamie Keehn punt for 38 yds, fair catch by Quan Bray at the Aub 40",,
"LSU DRIVE TOTALS: 3 plays, 2 yards, 2:12"
Auburn at 4:53,,LSU,AUB
1st and 10 at AUB 40,Cameron Artis-Payne run for 2 yds to the Aub 42,0,10
2nd and 8 at AUB 42,Jeremy Johnson pass complete to Sammie Coates for 38 yds to the LSU 20 for a 1ST down,,
1st and 10 at LSU 20,Cameron Artis-Payne run for 4 yds to the LSU 16,,
2nd and 6 at LSU 16,Cameron Artis-Payne run for 9 yds to the LSU 7 for a 1ST down,,
