0754052820141108,,754,528
1st Quarter Play-by-Play
Oregon State at 15:00,,WSU,ORST
,Jordan Dascalo kickoff for 65 yds for a touchback,0,0
1st and 10 at ORST 25,Sean Mannion pass complete to Rahmel Dockery for 49 yds to the WshSt 26 for a 1ST down,,
1st and 10 at WSU 26,Xavier Hawkins run for 13 yds to the WshSt 13 for a 1ST down,,
1st and 10 at WSU 13,Terron Ward run for a loss of 1 yard to the WshSt 14,,
2nd and 11 at WSU 14,"Sean Mannion pass complete to Connor Hamlett for 14 yds for a TD, (Garrett Owens KICK)",0,7
"ORST DRIVE TOTALS: 4 plays, 75 yards, 1:43"
Washington State at 13:11,,WSU,ORST
,"Garrett Owens kickoff for 59 yds , Theron West return for 22 yds to the WshSt 28",0,7
1st and 10 at WSU 28,Marcus Mason run for 2 yds to the WshSt 30,,
2nd and 8 at WSU 30,Luke Falk pass complete to Rickey Galvin for 8 yds to the WshSt 38 for a 1ST down,,
1st and 10 at WSU 38,Luke Falk pass complete to Jamal Morrow for 6 yds to the WshSt 44,,
2nd and 4 at WSU 44,Luke Falk pass complete to John Thompson for 5 yds to the WshSt 49 for a 1ST down,,
1st and 10 at WSU 49,Luke Falk pass complete to Vince Mayle for 27 yds to the OrgSt 24 for a 1ST down,,
1st and 10 at ORST 24,Luke Falk pass complete to Isiah Myers for 3 yds to the OrgSt 21,,
2nd and 7 at ORST 21,Jamal Morrow run for 13 yds to the OrgSt 8 for a 1ST down,,
1st and Goal at ORST 8,"Luke Falk pass incomplete to Rickey Galvin, broken up by Ryan Murphy",,
2nd and Goal at ORST 8,Luke Falk pass incomplete,,
3rd and Goal at ORST 8,Luke Falk sacked by Jaswha James for a loss of 6 yards to the OrgSt 14,,
4th and Goal at ORST 14,Quentin Breshears 31 yd FG MISSED,,
"WSU DRIVE TOTALS: 11 plays, 58 yards, 4:06"
Oregon State at 9:05,,WSU,ORST
1st and 10 at ORST 20,Sean Mannion pass complete to Chris Brown for 14 yds to the OrgSt 34 for a 1ST down,0,7
1st and 10 at ORST 34,Sean Mannion pass complete to Victor Bolden for 38 yds to the WshSt 28 for a 1ST down,,
1st and 10 at WSU 28,Sean Mannion pass complete to Victor Bolden for 6 yds to the WshSt 22,,
2nd and 4 at WSU 22,Chris Brown run for 10 yds to the WshSt 12 for a 1ST down,,
,"Timeout WASHINGTON ST, clock 07:22",,
1st and 10 at WSU 12,Sean Mannion pass incomplete to Chris Brown,,
2nd and 10 at WSU 12,Chris Brown run for a loss of 1 yard to the WshSt 13,,
3rd and 11 at WSU 13,Sean Mannion pass complete to Jordan Villamin for 6 yds to the WshSt 7,,
4th and 5 at WSU 7,Garrett Owens 24 yd FG GOOD,0,10
"ORST DRIVE TOTALS: 8 plays, 73 yards, 3:15"
Washington State at 5:50,,WSU,ORST
,Garrett Owens kickoff for 65 yds for a touchback,0,10
1st and 10 at WSU 25,Jamal Morrow run for 1 yd to the WshSt 26,,
2nd and 9 at WSU 26,"Falk, Luke pass complete to Myers, Isiah for 4 yards to the WSU30 (Nelson, Steven), PENALTY OSU offside defense (Johnson, Jabral) 5 yards to the WSU31, NO PLAY.",,
