0465002920140829,,465,29
,"UNLV wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
UNLV at 15:00,,UNLV,UA
,Casey Skowron kickoff for 65 yds for a touchback,0,0
1st and 10 at UNLV 25,Marcus Sullivan run for 4 yds to the UNLV 29,,
2nd and 6 at UNLV 29,Blake Decker pass incomplete to Devante Davis,,
3rd and 6 at UNLV 29,Blake Decker pass complete to Devante Davis for 6 yds to the UNLV 35 for a 1ST down,,
1st and 10 at UNLV 35,Blake Decker pass complete to Devonte Boyd for 13 yds to the UNLV 48 for a 1ST down,,
1st and 10 at UNLV 48,Marcus Sullivan run for 10 yds to the Ariz 42 for a 1ST down,,
1st and 10 at ARIZ 42,Blake Decker pass incomplete to Devante Davis,,
2nd and 10 at ARIZ 42,Keith Whitely run for a loss of 7 yards to the Ariz 49,,
3rd and 17 at ARIZ 49,"Blake Decker pass incomplete, broken up by Jordan Allen",,
4th and 17 at ARIZ 49,"Logan Yunkeru"" punt for 39 yds, fair catch by DaVonte' Neal at the Ariz 10""",,
"UNLV DRIVE TOTALS: 8 plays, 26 yards, 2:12"
Arizona at 12:48,,UNLV,UA
1st and 10 at ARIZ 10,Terris Jones-Grigsby run for 5 yds to the Ariz 15,0,0
2nd and 5 at ARIZ 15,Anu Solomon pass complete to Austin Hill for 15 yds to the Ariz 30 for a 1ST down,,
1st and 10 at ARIZ 30,Terris Jones-Grigsby run for 13 yds to the Ariz 43 for a 1ST down,,
1st and 10 at ARIZ 43,Terris Jones-Grigsby run for 3 yds to the Ariz 46,,
2nd and 7 at ARIZ 46,"ARIZONA Penalty, False Start (Jacob Alsadek) to the Ariz 41",,
2nd and 12 at ARIZ 41,"Anu Solomon pass incomplete to u""DaVonte' Neal""",,
3rd and 12 at ARIZ 41,Anu Solomon pass complete to Austin Hill for 3 yds to the Ariz 44,,
4th and 9 at ARIZ 44,Drew Riggleman punt for 56 yds for a touchback,,
"ARIZ DRIVE TOTALS: 6 plays, 34 yards, 2:07"
UNLV at 10:41,,UNLV,UA
1st and 10 at UNLV 20,Keith Whitely run for 1 yd to the UNLV 21,0,0
2nd and 9 at UNLV 21,Blake Decker pass complete to Devante Davis for 10 yds to the UNLV 31 for a 1ST down,,
1st and 10 at UNLV 31,Blake Decker run for 6 yds to the UNLV 37,,
