0651079620140927,,651,796
,"SOUTH FLORIDA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
South Florida at 15:00,,USF,WIS
,Andrew Endicott kickoff for 65 yds for a touchback,0,0
1st and 10 at USF 25,Mike White pass incomplete to Kennard Swanson,,
2nd and 10 at USF 25,Marlon Mack run for no gain to the SFla 25,,
,"Timeout SOUTH FLORIDA, clock 14:05",,
3rd and 10 at USF 25,Mike White pass complete to Mike McFarland for 9 yds to the SFla 34,,
4th and 1 at USF 34,"Mattias Ciabatti punt for 46 yds, fair catch by Kenzel Doe at the Wisc 20",,
"USF DRIVE TOTALS: 3 plays, 9 yards, 1:41"
Wisconsin at 13:19,,USF,WIS
1st and 10 at WIS 20,Melvin Gordon run for 6 yds to the Wisc 26,0,0
2nd and 4 at WIS 26,Melvin Gordon run for 3 yds to the Wisc 29,,
3rd and 1 at WIS 29,Melvin Gordon run for a loss of 2 yards to the Wisc 27,,
4th and 3 at WIS 27,"Drew Meyer punt for 45 yds , Chris Dunkley returns for 23 yds to the Wisc 49",,
"WIS DRIVE TOTALS: 3 plays, 7 yards, 2:27"
South Florida at 10:52,,USF,WIS
1st and 10 at WIS 49,Marlon Mack run for 11 yds to the Wisc 38 for a 1ST down,0,0
1st and 10 at WIS 38,Mike White pass incomplete to Deonte Welch,,
2nd and 10 at WIS 38,Rodney Adams run for 7 yds to the Wisc 31,,
3rd and 3 at WIS 31,Mike White pass complete to Kennard Swanson for 22 yds to the Wisc 9 for a 1ST down,,
1st and Goal at WIS 9,"Mike White run for a loss of 2 yards to the Wisc 11 Mike White fumbled, recovered by SFla Mike White",,
2nd and Goal at WIS 11,Mike White run for 1 yd to the Wisc 10,,
3rd and Goal at WIS 10,Marlon Mack run for 2 yds to the Wisc 8,,
4th and Goal at WIS 8,Marvin Kloss 26 yd FG GOOD,3,0
"USF DRIVE TOTALS: 8 plays, 41 yards, 4:03"
Wisconsin at 6:49,,USF,WIS
,Marvin Kloss kickoff for 65 yds for a touchback,3,0
1st and 10 at WIS 25,Tanner McEvoy pass incomplete to Melvin Gordon,,
2nd and 10 at WIS 25,Melvin Gordon run for 1 yd to the Wisc 26,,
3rd and 9 at WIS 26,Tanner McEvoy pass complete to Jordan Fredrick for 17 yds to the Wisc 43 for a 1ST down,,
1st and 10 at WIS 43,Melvin Gordon run for 3 yds to the Wisc 46,,
2nd and 7 at WIS 46,George Rushing run for 8 yds to the SFla 46 for a 1ST down,,
1st and 10 at USF 46,Tanner McEvoy pass complete to Alex Erickson for 23 yds to the SFla 23 for a 1ST down,,
1st and 10 at USF 23,Melvin Gordon run for 6 yds to the SFla 17,,
2nd and 4 at USF 17,Melvin Gordon run for 1 yd to the SFla 16,,
3rd and 3 at USF 16,Corey Clement run for a loss of 5 yards to the SFla 21,,
4th and 8 at USF 21,"SOUTH FLORIDA Penalty, Personal Foul (Mike McFarland) to the SFla 11 for a 1ST down",,
1st and 10 at USF 11,Tanner McEvoy pass incomplete to Alex Erickson,,
2nd and 10 at USF 11,Melvin Gordon run for 5 yds to the SFla 6,,
3rd and 5 at USF 6,Tanner McEvoy pass incomplete to Jordan Fredrick,,
4th and 5 at USF 6,Rafael Gaglianone 24 yd FG GOOD,3,3
"WIS DRIVE TOTALS: 13 plays, 69 yards, 5:57"
South Florida at 0:52,,USF,WIS
,"Andrew Endicott kickoff for 65 yds , Chris Dunkley return for 31 yds to the SFla 31",3,3
1st and 10 at USF 31,Marlon Mack run for 2 yds to the SFla 33,,
2nd and 8 at USF 33,Mike White pass incomplete to Sean Price,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
South Florida at 15:00,,USF,WIS
3rd and 8 at USF 33,Mike White pass complete to Sean Price for 9 yds to the SFla 42 for a 1ST down,3,3
1st and 10 at USF 42,"SOUTH FLORIDA Penalty, Offensive Holding (Mike McFarland) to the SFla 32",,
1st and 20 at USF 32,Marlon Mack run for 3 yds to the SFla 35,,
2nd and 17 at USF 35,Mike White pass incomplete,,
3rd and 17 at USF 35,Mike White pass intercepted Derek Landisch return for 19 yds to the SFla 36,,
