0559030620141129,,559,306
,Purdue wins coin toss and defers to 2nd half,,
1st Quarter Play-by-Play
Indiana at 15:00,,PU,IU
,Paul Griggs kickoff for 65 yds for a touchback,0,0
1st and 10 at IND 25,Tevin Coleman run for 24 yds to the Ind 49 for a 1ST down,,
1st and 10 at IND 49,Zander Diamont pass complete to Tevin Coleman for a loss of 1 yard to the Ind 48,,
2nd and 11 at IND 48,"INDIANA Penalty, false start (-5 Yards) to the Ind 43",,
2nd and 16 at IND 43,Zander Diamont pass complete to Shane Wynn for 14 yds to the Prdue 43,,
3rd and 2 at PUR 43,"u""D'Angelo Roberts"",  run for no gain to the Prdue 43",,
4th and 2 at PUR 43,"u""D'Angelo Roberts"",  run for 1 yd to the Prdue 42",,
"IND DRIVE TOTALS: 5 plays, 33 yards, 2:20"
Purdue at 12:40,,PU,IU
1st and 10 at PUR 42,Austin Appleby pass complete to Trae Hart for 2 yds to the Prdue 44,0,0
2nd and 8 at PUR 44,Austin Appleby run for 3 yds to the Prdue 47,,
3rd and 5 at PUR 47,Austin Appleby pass complete to Cameron Posey for 5 yds to the Ind 48 for a 1ST down,,
1st and 10 at IND 48,"Akeem Hunt run for a loss of 6 yards to the Prdue 35 Akeem Hunt fumbled, forced by T.J. Simmons, recovered by Ind T.J. Simmons  , return for 11 yds to the Prdue 35",,
"PUR DRIVE TOTALS: 4 plays, 4 yards, 1:46"
Indiana at 10:54,,PU,IU
1st and 10 at PUR 35,Tevin Coleman run for a loss of 1 yard to the Prdue 36,0,0
2nd and 11 at PUR 36,Tevin Coleman run for 1 yd to the Prdue 35,,
3rd and 10 at PUR 35,Zander Diamont pass complete to Anthony Corsaro for 10 yds to the Prdue 25 for a 1ST down,,
1st and 10 at PUR 25,Zander Diamont pass complete to J-Shun Harris II for 4 yds to the Prdue 21,,
2nd and 6 at PUR 21,Zander Diamont pass incomplete,,
3rd and 6 at PUR 21,Zander Diamont pass incomplete to Shane Wynn,,
4th and 6 at PUR 21,Griffin Oakes 38 yd FG MISSED,,
"IND DRIVE TOTALS: 7 plays, 14 yards, 1:42"
Purdue at 9:12,,PU,IU
1st and 10 at PUR 21,Akeem Hunt run for 30 yds to the Ind 49 for a 1ST down,0,0
1st and 10 at IND 49,Austin Appleby pass incomplete,,
2nd and 10 at IND 49,Austin Appleby run for 20 yds to the Ind 29 for a 1ST down,,
1st and 10 at IND 29,Akeem Hunt run for a loss of 1 yard to the Ind 30,,
2nd and 11 at IND 30,Austin Appleby pass incomplete to Brandon Cottom,,
3rd and 11 at IND 30,Austin Appleby pass incomplete,,
4th and 11 at IND 30,Paul Griggs 47 yd FG MISSED,,
"PUR DRIVE TOTALS: 7 plays, 49 yards, 2:05"
Indiana at 7:07,,PU,IU
1st and 10 at IND 30,Zander Diamont run for 2 yds to the Ind 32,0,0
2nd and 8 at IND 32,Tevin Coleman run for 5 yds to the Ind 37,,
3rd and 3 at IND 37,Tevin Coleman run for 2 yds to the Ind 39,,
4th and 1 at IND 39,"Erich Toth punt for 29 yds, fair catch by Frankie Williams at the Prdue 32",,
"IND DRIVE TOTALS: 3 plays, 9 yards, 2:05"
Purdue at 5:02,,PU,IU
1st and 10 at PUR 32,Austin Appleby pass incomplete,0,0
2nd and 10 at PUR 32,Akeem Hunt run for 24 yds to the Ind 44 for a 1ST down,,
1st and 10 at IND 44,Austin Appleby pass complete to Gregory Phillips for 11 yds to the Ind 33 for a 1ST down,,
1st and 10 at IND 33,Akeem Hunt run for 4 yds to the Ind 29,,
2nd and 6 at IND 29,Akeem Hunt run for 4 yds to the Ind 25,,
3rd and 2 at IND 25,Brandon Cottom run for 3 yds to the Ind 22 for a 1ST down,,
1st and 10 at IND 22,Akeem Hunt run for 4 yds to the Ind 18,,
2nd and 6 at IND 18,Akeem Hunt run for 2 yds to the Ind 16,,
3rd and 4 at IND 16,Austin Appleby pass complete to Trae Hart for 3 yds to the Ind 13,,
4th and 1 at IND 13,Raheem Mostert run for 2 yds to the Ind 11 for a 1ST down,,
1st and 10 at IND 11,Akeem Hunt run for a loss of 1 yard to the Ind 12,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Purdue at 15:00,,PU,IU
2nd and 11 at IND 12,Austin Appleby pass complete to Akeem Hunt for 3 yds to the Ind 9,0,0
3rd and 8 at IND 9,"Austin Appleby pass incomplete to Cameron Posey, broken up by Greg Gooch",,
4th and 8 at IND 9,Paul Griggs 26 yd FG GOOD,3,0
"PUR DRIVE TOTALS: 14 plays, 59 yards, 5:55"
Indiana at 14:07,,PU,IU
,"Paul Griggs kickoff for 62 yds , J-Shun Harris II return for 17 yds to the INDIANA 48 INDIANA Penalty, Offensive holding (10 Yards) to the Ind 10",3,0
1st and 10 at IND 10,Tevin Coleman run for 20 yds to the Ind 30 for a 1ST down,,
1st and 10 at IND 30,Tevin Coleman run for no gain to the Ind 30,,
2nd and 10 at IND 30,Zander Diamont pass complete to Tevin Coleman for 7 yds to the Ind 37,,
3rd and 3 at IND 37,Zander Diamont pass incomplete to Simmie Cobbs,,
4th and 3 at IND 37,"Erich Toth punt for 45 yds , Frankie Williams returns for a loss of 2 yards to the Prdue 16 Frankie Williams fumbled,",,
"IND DRIVE TOTALS: 4 plays, 27 yards, 1:43"
Purdue at 12:24,,PU,IU
1st and 10 at PUR 16,Austin Appleby pass complete to Cameron Posey for 12 yds to the Prdue 28 for a 1ST down,3,0
1st and 10 at PUR 28,Akeem Hunt run for 5 yds to the Prdue 33,,
2nd and 5 at PUR 33,Akeem Hunt run for a loss of 1 yard to the Prdue 32,,
3rd and 6 at PUR 32,Austin Appleby pass intercepted Chase Dutra return for no gain to the Ind 22,,
"PUR DRIVE TOTALS: 4 plays, 16 yards, 2:01"
Indiana at 10:23,,PU,IU
1st and 10 at IND 22,Zander Diamont pass complete to Shane Wynn for a loss of 1 yard to the Ind 21,3,0
2nd and 11 at IND 21,Zander Diamont pass incomplete to Tevin Coleman,,
3rd and 11 at IND 21,Zander Diamont pass complete to Shane Wynn for 11 yds to the Ind 32 for a 1ST down,,
1st and 10 at IND 32,Tevin Coleman run for 2 yds to the Ind 34,,
2nd and 8 at IND 34,Zander Diamont pass incomplete to Simmie Cobbs,,
3rd and 8 at IND 34,Zander Diamont sacked by Jake Replogle for a loss of 5 yards to the Ind 29,,
4th and 13 at IND 29,"Erich Toth punt for 55 yds , Frankie Williams returns for 37 yds to the Ind 47",,
"IND DRIVE TOTALS: 6 plays, 7 yards, 2:31"
Purdue at 7:52,,PU,IU
1st and 10 at IND 47,Akeem Hunt run for 6 yds to the Ind 41,3,0
2nd and 4 at IND 41,Akeem Hunt run for 6 yds to the Ind 35 for a 1ST down,,
1st and 10 at IND 35,Akeem Hunt run for 1 yd to the Ind 34,,
2nd and 9 at IND 34,Austin Appleby pass incomplete to Trae Hart,,
3rd and 9 at IND 34,Austin Appleby pass incomplete to Trae Hart,,
