0771079620140906,,771,796
,"WESTERN ILLINOIS wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Western Illinois at 14:59,,WIU,WIS
,"Andrew Endicott kickoff for 64 yds for a SAFETY , Kyle Hammonds return for a loss of 1 yard",0,2
,"Nathan Knuffman kickoff for 69 yds , Kenzel Doe return for 17 yds to the Wisc 37 WISCONSIN Penalty, Illegal Block (10 Yards) to the Wisc 18",,
1st and 10 at WIS 18,Melvin Gordon run for a loss of 2 yards to the Wisc 16,,
2nd and 12 at WIS 16,Melvin Gordon run for 4 yds to the Wisc 20,,
3rd and 8 at WIS 20,Tanner McEvoy run for 6 yds to the Wisc 26,,
4th and 2 at WIS 26,"Drew Meyer punt for 36 yds, punt out-of-bounds at the WIll 38",,
"WIS DRIVE TOTALS: 3 plays, 8 yards, 2:05"
Western Illinois at 12:54,,WIU,WIS
1st and 10 at WIU 38,J.C. Baker run for 5 yds to the WIll 43,0,2
2nd and 5 at WIU 43,J.C. Baker run for a loss of 1 yard to the WIll 42,,
3rd and 6 at WIU 42,"Trenton Norvell pass incomplete to Lance Lenoir, broken up by Joe Schobert",,
4th and 6 at WIU 42,"Nathan Knuffman punt for 40 yds, punt out-of-bounds at the Wisc 18",,
"WIU DRIVE TOTALS: 3 plays, 4 yards, 1:20"
Wisconsin at 11:34,,WIU,WIS
1st and 10 at WIS 18,Melvin Gordon run for no gain to the Wisc 18,0,2
2nd and 10 at WIS 18,Melvin Gordon run for 4 yds to the Wisc 22,,
3rd and 6 at WIS 22,Tanner McEvoy pass complete to Alex Erickson for 8 yds to the Wisc 30 for a 1ST down,,
1st and 10 at WIS 30,Kenzel Doe run for 5 yds to the Wisc 35,,
2nd and 5 at WIS 35,Tanner McEvoy run for 17 yds to the WIll 48 for a 1ST down,,
1st and 10 at WIU 48,"WISCONSIN Penalty, False Start (Rob Havenstein) to the Wisc 47",,
1st and 15 at WIS 47,Tanner McEvoy pass intercepted Dallas Nichols return for no gain to the WIll 26,,
"WIS DRIVE TOTALS: 6 plays, 29 yards, 3:23"
Western Illinois at 8:11,,WIU,WIS
1st and 10 at WIU 26,Trenton Norvell pass complete to Hi-C Scott for 8 yds to the WIll 34,0,2
2nd and 2 at WIU 34,J.C. Baker run for 3 yds to the WIll 37 for a 1ST down,,
1st and 10 at WIU 37,J.C. Baker run for 5 yds to the WIll 42,,
2nd and 5 at WIU 42,Trenton Norvell pass complete to Taylor Hill for 3 yds to the WIll 45,,
3rd and 2 at WIU 45,J.C. Baker run for 2 yds to the WIll 47 for a 1ST down,,
1st and 10 at WIU 47,J.C. Baker run for no gain to the WIll 47,,
2nd and 10 at WIU 47,"Norvell, Trenton pass incomplete to Borsellino, Joey, PENALTY WISCONSIN roughing passer (Biegel, Vince) 14 yards to the WISCONSIN39, NO PLAY, 1ST DOWN WESTERNILL. for a 1ST down",,
1st and 10 at WIS 39,Trenton Norvell sacked by Vince Biegel for a loss of 5 yards to the Wisc 44,,
2nd and 15 at WIS 44,Trenton Norvell pass complete to Hi-C Scott for 18 yds to the Wisc 26 for a 1ST down,,
1st and 10 at WIS 26,J.C. Baker run for 7 yds to the Wisc 19,,
2nd and 3 at WIS 19,J.C. Baker run for 2 yds to the Wisc 17,,
3rd and 1 at WIS 17,J.C. Baker run for 3 yds to the Wisc 14 for a 1ST down,,
,"Timeout WESTRN ILLINOIS, clock 02:26",,
1st and 10 at WIS 14,J.C. Baker run for 1 yd to the Wisc 13,,
2nd and 9 at WIS 13,Trenton Norvell pass intercepted Michael Caputo return for 27 yds to the Wisc 35,,
"WIU DRIVE TOTALS: 13 plays, 61 yards, 6:41"
Wisconsin at 1:30,,WIU,WIS
1st and 10 at WIS 35,Melvin Gordon run for 3 yds to the Wisc 38,0,2
2nd and 7 at WIS 38,Melvin Gordon run for no gain to the Wisc 38,,
3rd and 7 at WIS 38,Tanner McEvoy pass incomplete to Jordan Fredrick,,
4th and 7 at WIS 38,"Drew Meyer punt for 54 yds , Hi-C Scott returns for 27 yds to the WIll 35",,
,End of 1st Quarter,,
"WIS DRIVE TOTALS: 3 plays, 3 yards, 1:30"
2nd Quarter Play-by-Play
Western Illinois at 15:00,,WIU,WIS
1st and 10 at WIU 35,"Trenton Norvell pass incomplete to Lance Lenoir, broken up by Devin Gaulden",0,2
2nd and 10 at WIU 35,Kyle Hammonds run for 2 yds to the WIll 37,,
3rd and 8 at WIU 37,Trenton Norvell pass complete to Taylor Hill for 2 yds to the WIll 39,,
4th and 6 at WIU 39,"Nathan Knuffman punt for 58 yds, downed at the Wisc 3",,
"WIU DRIVE TOTALS: 3 plays, 4 yards, 1:29"
Wisconsin at 13:31,,WIU,WIS
1st and 10 at WIS 3,Melvin Gordon run for 3 yds to the Wisc 6,0,2
2nd and 7 at WIS 6,Melvin Gordon run for a loss of 1 yard to the Wisc 5,,
3rd and 8 at WIS 5,Tanner McEvoy pass complete to Sam Arneson for 13 yds to the Wisc 18 for a 1ST down,,
1st and 10 at WIS 18,"Gordon, Melvin rush for 4 yards to the WISCONSIN22, PENALTY WISCONSIN illegal block 9 yards to the WISCONSIN9, NO PLAY.",,
1st and 19 at WIS 9,Corey Clement run for 5 yds to the Wisc 14,,
2nd and 14 at WIS 14,Tanner McEvoy pass incomplete to Sam Arneson,,
3rd and 14 at WIS 14,Tanner McEvoy pass complete to Sam Arneson for 22 yds to the Wisc 36 for a 1ST down,,
1st and 10 at WIS 36,Melvin Gordon run for a loss of 3 yards to the Wisc 33,,
2nd and 13 at WIS 33,Tanner McEvoy pass incomplete to Reggie Love,,
3rd and 13 at WIS 33,Tanner McEvoy pass complete to Alex Erickson for 14 yds to the Wisc 47 for a 1ST down,,
1st and 10 at WIS 47,Corey Clement run for 12 yds to the WIll 41 for a 1ST down,,
1st and 10 at WIU 41,Tanner McEvoy pass complete to Melvin Gordon for 6 yds to the WIll 35,,
,"Timeout WESTRN ILLINOIS, clock 08:19",,
2nd and 4 at WIU 35,Tanner McEvoy pass complete to Alex Erickson for 9 yds to the WIll 26 for a 1ST down,,
1st and 10 at WIU 26,Tanner McEvoy pass complete to George Rushing for 10 yds to the WIll 16 for a 1ST down,,
1st and 10 at WIU 16,Corey Clement run for 3 yds to the WIll 13,,
2nd and 7 at WIU 13,Tanner McEvoy pass complete to Alex Erickson for a loss of 1 yard to the WIll 14,,
3rd and 8 at WIU 14,Tanner McEvoy pass complete to Corey Clement for 7 yds to the WIll 7,,
4th and 1 at WIU 7,Corey Clement run for no gain to the WIll 7,,
"WIS DRIVE TOTALS: 17 plays, 90 yards, 8:22"
Western Illinois at 5:09,,WIU,WIS
1st and 10 at WIU 7,J.C. Baker run for 2 yds to the WIll 9,0,2
2nd and 8 at WIU 9,J.C. Baker run for 4 yds to the WIll 13,,
3rd and 4 at WIU 13,Trenton Norvell pass incomplete to Hi-C Scott,,
4th and 4 at WIU 13,"Nathan Knuffman punt for 37 yds , Kenzel Doe returns for no gain to the Wisc 46 Kenzel Doe fumbled, recovered by Wisc Kenzel Doe",,
"WIU DRIVE TOTALS: 3 plays, 6 yards, 1:42"
Wisconsin at 3:27,,WIU,WIS
1st and 10 at WIS 46,Tanner McEvoy pass complete to Sam Arneson for 37 yds to the WIll 17 for a 1ST down,0,2
1st and 10 at WIU 17,Tanner McEvoy run for 10 yds to the WIll 7 for a 1ST down,,
1st and Goal at WIU 7,"Tanner McEvoy run for 7 yds for a TD, (Rafael Gaglianone KICK)",0,9
