0657073220141025,,657,732
1st Quarter Play-by-Play
USC at 15:00,,USC,UTAH
,Andy Phillips kickoff for 65 yds for a touchback,0,0
,"UTAH wins the coin toss, and defers. USC to receive. UTAH defends.",,
1st Quarter Play-by-Play
1st and 10 at USC 25,Cody Kessler pass complete to JuJu Smith for 23 yds to the USC 48 for a 1ST down,,
1st and 10 at USC 48,"Darreus Rogers run for a loss of 7 yards Darreus Rogers fumbled, recovered by Utah Davion Orphey  , return for 53 yds, (Andy Phillips KICK)",0,7
"USC DRIVE TOTALS: 2 plays, 16 yards, 0:33"
USC at 14:27,,USC,UTAH
,Andy Phillips kickoff for 65 yds for a touchback,0,7
1st and 10 at USC 25,Javorius Allen run for 8 yds to the USC 33,,
2nd and 2 at USC 33,Javorius Allen run for 1 yd to the USC 34,,
3rd and 1 at USC 34,Javorius Allen run for 5 yds to the USC 39 for a 1ST down,,
1st and 10 at USC 39,Cody Kessler pass complete to Nelson Agholor for 19 yds to the Utah 42 for a 1ST down,,
1st and 10 at UTAH 42,Cody Kessler pass complete to Randall Telfer for 21 yds to the Utah 21 for a 1ST down,,
1st and 10 at UTAH 21,Javorius Allen run for 4 yds to the Utah 17,,
2nd and 6 at UTAH 17,"USC Penalty, False Start (Viane Talamaivao) to the Utah 22",,
2nd and 11 at UTAH 22,Cody Kessler pass complete to JuJu Smith for 15 yds to the Utah 7 for a 1ST down,,
1st and Goal at UTAH 7,"Max Browne pass incomplete to Bryce Dixon, broken up by Eric Rowe",,
2nd and Goal at UTAH 7,Javorius Allen run for a loss of 3 yards to the Utah 10,,
3rd and Goal at UTAH 10,JuJu Smith 10 Yd pass from Cody Kessler (Andre Heidari Kick),7,7
"USC DRIVE TOTALS: 10 plays, 75 yards, 4:16"
Utah at 10:11,,USC,UTAH
,Alex Wood kickoff for 65 yds for a touchback,7,7
1st and 10 at UTAH 25,Travis Wilson pass complete to Westlee Tonga for 12 yds to the Utah 37 for a 1ST down,,
1st and 10 at UTAH 37,Travis Wilson pass complete to Tim Patrick for 17 yds to the USC 46 for a 1ST down,,
1st and 10 at USC 46,Devontae Booker run for no gain to the USC 46,,
2nd and 10 at USC 46,Travis Wilson pass incomplete to Tim Patrick,,
3rd and 10 at USC 46,Travis Wilson pass complete to Westlee Tonga for 18 yds to the USC 28 for a 1ST down,,
1st and 10 at USC 28,Travis Wilson run for 3 yds to the USC 25,,
2nd and 7 at USC 25,Devontae Booker run for 1 yd to the USC 24,,
3rd and 6 at USC 24,Devontae Booker run for 7 yds to the USC 17 for a 1ST down,,
1st and 10 at USC 17,Devontae Booker run for 5 yds to the USC 12,,
2nd and 5 at USC 12,Travis Wilson run for 4 yds to the USC 8,,
3rd and 1 at USC 8,Devontae Booker run for 4 yds to the USC 4 for a 1ST down,,
1st and Goal at USC 4,"Devontae Booker run for no gain to the USC 4 Devontae Booker fumbled, recovered by Utah Isaac Asiata",,
2nd and Goal at USC 4,Travis Wilson pass complete to Westlee Tonga for 3 yds to the USC 1,,
3rd and Goal at USC 1,"Devontae Booker run for no gain to the USC 1 Devontae Booker fumbled, forced by J.R. Tavai, recovered by USC Leon McQuay",,
"UTAH DRIVE TOTALS: 14 plays, 74 yards, 5:40"
USC at 4:31,,USC,UTAH
1st and 10 at USC 1,Javorius Allen run for 5 yds to the USC 6,7,7
2nd and 5 at USC 6,Javorius Allen run for a loss of 1 yard to the USC 5,,
3rd and 6 at USC 5,Cody Kessler pass complete to Darreus Rogers for 16 yds to the USC 21 for a 1ST down,,
1st and 10 at USC 21,Cody Kessler pass incomplete to Javorius Allen,,
2nd and 10 at USC 21,Cody Kessler pass complete to JuJu Smith for 3 yds to the USC 24,,
3rd and 7 at USC 24,Cody Kessler pass complete to JuJu Smith for 19 yds to the USC 43 for a 1ST down,,
1st and 10 at USC 43,"Kessler, Cody pass incomplete to Davis, Justin, PENALTY USC personal foul (Tuerk, Max) 15 yards to the USC28, NO PLAY.",,
1st and 25 at USC 28,Cody Kessler pass complete to Javorius Allen for 9 yds to the USC 37,,
2nd and 16 at USC 37,Cody Kessler pass complete to JuJu Smith for 7 yds to the USC 44,,
3rd and 9 at USC 44,"USC Penalty, False Start (Zach Banner) to the USC 39",,
3rd and 14 at USC 39,Cody Kessler pass complete to Nelson Agholor for 15 yds to the Utah 46 for a 1ST down,,
,End of 1st Quarter,,
1st and 10 at UTAH 46,Javorius Allen run for 10 yds to the Utah 36 for a 1ST down,,
2nd Quarter Play-by-Play
USC at 15:00,,USC,UTAH
1st and 10 at UTAH 36,Javorius Allen run for 3 yds to the Utah 33,7,7
2nd and 7 at UTAH 33,Cody Kessler pass complete to Nelson Agholor for 6 yds to the Utah 27,,
3rd and 1 at UTAH 27,Javorius Allen run for no gain to the Utah 27,,
4th and 1 at UTAH 27,"Cody Kessler run for no gain to the Utah 29 Cody Kessler fumbled, recovered by USC Cody Kessler",,
"USC DRIVE TOTALS: 14 plays, 70 yards, 6:08"
Utah at 13:23,,USC,UTAH
1st and 10 at UTAH 29,Travis Wilson pass incomplete to Tim Patrick,7,7
2nd and 10 at UTAH 29,Travis Wilson pass complete to Dres Anderson for 12 yds to the Utah 41 for a 1ST down,,
1st and 10 at UTAH 41,Devontae Booker run for 3 yds to the Utah 44,,
2nd and 7 at UTAH 44,Travis Wilson run for a loss of 2 yards to the Utah 42,,
3rd and 9 at UTAH 42,"Wilson, Travis pass complete to Anderson, Dres for 8 yards to the 50 yardline, PENALTY USC offside (Felix, Scott) 5 yards to the UTAH47, NO PLAY.",,
3rd and 4 at UTAH 47,Travis Wilson run for a loss of 3 yards to the Utah 44,,
4th and 7 at UTAH 44,"Tom Hackett punt for 48 yds, punt out-of-bounds at the USC 8",,
"UTAH DRIVE TOTALS: 5 plays, 15 yards, 2:39"
USC at 10:44,,USC,UTAH
1st and 10 at USC 8,Justin Davis run for 3 yds to the USC 11,7,7
2nd and 7 at USC 11,Cody Kessler pass complete to Jahleel Pinner for 3 yds to the USC 14,,
3rd and 4 at USC 14,"Cody Kessler pass incomplete to Justin Davis, broken up by Davion Orphey",,
4th and 4 at USC 14,"Kris Albarado punt for 36 yds, punt out-of-bounds at the 50 yard line",,
"USC DRIVE TOTALS: 3 plays, 6 yards, 1:28"
Utah at 9:16,,USC,UTAH
1st and 10 at 50,Bubba Poole run for 4 yds to the USC 46,7,7
2nd and 6 at USC 46,Travis Wilson pass complete to Westlee Tonga for 15 yds to the USC 31 for a 1ST down,,
1st and 10 at USC 31,"Travis Wilson pass incomplete to Dres Anderson, broken up by Kevon Seymour",,
2nd and 10 at USC 31,Travis Wilson pass complete to Kaelin Clay for 12 yds to the USC 19 for a 1ST down,,
1st and 10 at USC 19,Travis Wilson pass incomplete to Kaelin Clay,,
2nd and 10 at USC 19,Bubba Poole run for 3 yds to the USC 16,,
3rd and 7 at USC 16,Travis Wilson pass complete to Dres Anderson for 8 yds to the USC 8 for a 1ST down,,
1st and Goal at USC 8,Bubba Poole run for a loss of 1 yard to the USC 9,,
,"Timeout USC, clock 05:46",,
2nd and Goal at USC 9,"Bubba Poole run for 2 yds to the USC 7 Bubba Poole fumbled, forced by Leonard Williams, recovered by Utah Tim Patrick",,
,"Timeout UTAH, clock 05:19",,
3rd and Goal at USC 7,Travis Wilson pass incomplete to Tim Patrick,,
4th and Goal at USC 7,Andy Phillips 24 yd FG GOOD,7,10
"UTAH DRIVE TOTALS: 11 plays, 43 yards, 4:08"
Utah at 5:06,,USC,UTAH
,"Alex Wood kickoff for 65 yds , Kaelin Clay return for 13 yds to the Utah 13",14,10
4th and 9 at UTAH 35,"u""Adoree' Jackson 100 Yd Kickoff Return (Andre Heidari Kick)""",14,10
1st and 10 at UTAH 13,Travis Wilson run for 6 yds to the Utah 19,,
2nd and 4 at UTAH 19,Devontae Booker run for 7 yds to the Utah 26 for a 1ST down,,
1st and 10 at UTAH 26,Devontae Booker run for 4 yds to the Utah 30,,
2nd and 6 at UTAH 30,Travis Wilson pass complete to Westlee Tonga for 16 yds to the Utah 46 for a 1ST down,,
1st and 10 at UTAH 46,Devontae Booker run for 2 yds to the Utah 48,,
2nd and 8 at UTAH 48,"Travis Wilson sacked by u""Sa Cravens"",  for a loss of 11 yards to the Utah 37",,
3rd and 19 at UTAH 37,Devontae Booker run for 3 yds to the Utah 40,,
,"Timeout USC, clock 01:33",,
4th and 16 at UTAH 40,"Tom Hackett punt for 41 yds, punt out-of-bounds at the USC 19",,
"UTAH DRIVE TOTALS: 7 plays, 27 yards, 3:41"
USC at 1:25,,USC,UTAH
1st and 10 at USC 19,Javorius Allen run for 4 yds to the USC 23,14,10
2nd and 6 at USC 23,Cody Kessler pass incomplete to JuJu Smith,,
3rd and 6 at USC 23,Javorius Allen run for no gain to the USC 23,,
,"Timeout UTAH, clock 00:54",,
4th and 6 at USC 23,"Kris Albarado punt for 44 yds, fair catch by Kaelin Clay at the Utah 33",,
"USC DRIVE TOTALS: 3 plays, 4 yards, 0:38"
Utah at 0:47,,USC,UTAH
1st and 10 at UTAH 33,Travis Wilson pass incomplete to Dres Anderson,14,10
2nd and 10 at UTAH 33,Travis Wilson pass incomplete to Dres Anderson,,
3rd and 10 at UTAH 33,Devontae Booker run for a loss of 4 yards to the Utah 29,,
,"Timeout USC, clock 00:32",,
4th and 14 at UTAH 29,"Tom Hackett punt for 53 yds , u""Adoree' Jackson"",  returns for 2 yds to the USC 20",,
,End of 2nd Quarter,,
"UTAH DRIVE TOTALS: 3 plays, -4 yards, 0:25"
USC at 0:22,,USC,UTAH
1st and 10 at USC 20,TEAM run for a loss of 2 yards to the USC 18,14,10
"USC DRIVE TOTALS: 1 play, -2 yards, 0:22"
3rd Quarter Play-by-Play
Utah at 15:00,,USC,UTAH
,Alex Wood kickoff for 65 yds for a touchback,14,10
1st and 10 at UTAH 25,Travis Wilson run for 3 yds to the Utah 28,,
2nd and 7 at UTAH 28,"Travis Wilson pass incomplete to Dres Anderson, broken up by Antwaun Woods",,
3rd and 7 at UTAH 28,"Travis Wilson pass incomplete to Dres Anderson, broken up by Kevon Seymour",,
4th and 7 at UTAH 28,"Tom Hackett punt for 38 yds, punt out-of-bounds at the USC 34",,
"UTAH DRIVE TOTALS: 3 plays, 3 yards, 0:42"
USC at 14:18,,USC,UTAH
1st and 10 at USC 34,Javorius Allen run for 1 yd to the USC 35,14,10
2nd and 9 at USC 35,Javorius Allen run for 6 yds to the USC 41,,
3rd and 3 at USC 41,Javorius Allen run for 2 yds to the USC 43,,
4th and 1 at USC 43,"Kris Albarado punt for 57 yds for a touchback UTAH Penalty, Offensive Holding (Eric Rowe)",,
"USC DRIVE TOTALS: 3 plays, 9 yards, 1:42"
Utah at 12:36,,USC,UTAH
1st and 10 at UTAH 10,Travis Wilson run for 16 yds to the Utah 26 for a 1ST down,14,10
1st and 10 at UTAH 26,"UTAH Penalty, False Start (Junior Salt) to the Utah 21",,
1st and 15 at UTAH 21,Devontae Booker run for 3 yds to the Utah 24,,
2nd and 12 at UTAH 24,"Travis Wilson pass incomplete to Westlee Tongau"", broken up by Sa Cravens""",,
3rd and 12 at UTAH 24,"Travis Wilson pass incomplete to Kaelin Clay, broken up by John Plattenburg",,
4th and 12 at UTAH 24,"Tom Hackett punt for 43 yds, fair catch by Nelson Agholor at the USC 33",,
"UTAH DRIVE TOTALS: 4 plays, 14 yards, 1:42"
USC at 10:54,,USC,UTAH
1st and 10 at USC 33,Cody Kessler pass complete to Nelson Agholor for 4 yds to the USC 37,14,10
2nd and 6 at USC 37,Javorius Allen run for 2 yds to the USC 39,,
3rd and 4 at USC 39,Cody Kessler pass incomplete to Nelson Agholor,,
4th and 4 at USC 39,Kris Albarado punt for 61 yds for a touchback,,
"USC DRIVE TOTALS: 3 plays, 6 yards, 1:24"
Utah at 9:30,,USC,UTAH
1st and 10 at UTAH 20,Travis Wilson pass complete to Westlee Tonga for 7 yds to the Utah 27,14,10
,"Timeout UTAH, clock 08:42",,
2nd and 3 at UTAH 27,Devontae Booker run for 7 yds to the Utah 34 for a 1ST down,,
1st and 10 at UTAH 34,"Travis Wilson sacked by u""Sa Cravens"",  for a loss of 11 yards to the Utah 23",,
2nd and 21 at UTAH 23,Travis Wilson run for 1 yd to the Utah 24,,
3rd and 20 at UTAH 24,Travis Wilson pass complete to Kaelin Clay for 10 yds to the Utah 34,,
4th and 10 at UTAH 34,Tom Hackett punt for 66 yds for a touchback,,
"UTAH DRIVE TOTALS: 5 plays, 14 yards, 3:22"
USC at 6:08,,USC,UTAH
1st and 10 at USC 20,Cody Kessler pass incomplete to JuJu Smith,14,10
2nd and 10 at USC 20,Cody Kessler sacked by Hunter Dimick for a loss of 6 yards to the USC 14,,
,"Timeout USC, clock 05:15",,
3rd and 16 at USC 14,Cody Kessler pass incomplete to Steven Mitchell,,
4th and 16 at USC 14,"Kris Albarado punt for 53 yds , Kaelin Clay returns for 51 yds to the USC 16",,
