0624036520140906,,624,365
,"SAM HOUSTON STATE wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Sam Houston State at 15:00,,SHSU,LSU
,Trent Domingue kickoff for 65 yds for a touchback,0,0
1st and 10 at SHSU 25,Keshawn Hill run for 4 yds to the SmHou 29,,
2nd and 6 at SHSU 29,Ridgeway Frank run for 9 yds to the SmHou 38 for a 1ST down,,
1st and 10 at SHSU 38,Jared Johnson run for 8 yds to the SmHou 46,,
2nd and 2 at SHSU 46,Keshawn Hill run for 5 yds to the LSU 49 for a 1ST down,,
1st and 10 at LSU 49,Jared Johnson pass intercepted Dwayne Thomas return for no gain to the LSU 6,,
"SHSU DRIVE TOTALS: 5 plays, 26 yards, 1:15"
LSU at 13:45,,SHSU,LSU
1st and 10 at LSU 6,"Anthony Jennings pass complete to Travin Dural for 94 yds for a TD, (Colby Delahoussaye MISSED)",0,6
"LSU DRIVE TOTALS: 1 play, 94 yards, 0:13"
Sam Houston State at 13:32,,SHSU,LSU
,Trent Domingue kickoff for 65 yds for a touchback,0,6
1st and 10 at SHSU 25,Keshawn Hill run for a loss of 5 yards to the SmHou 20,,
2nd and 15 at SHSU 20,Jared Johnson pass incomplete to Yedidiah Louis,,
3rd and 15 at SHSU 20,Jared Johnson sacked by Jermauria Rasco for a loss of 5 yards to the SmHou 15,,
4th and 20 at SHSU 15,"Lachlan Edwards punt for 44 yds, punt out-of-bounds at the LSU 41",,
"SHSU DRIVE TOTALS: 3 plays, -10 yards, 1:24"
LSU at 12:08,,SHSU,LSU
1st and 10 at LSU 41,Kenny Hilliard run for 7 yds to the LSU 48,0,6
2nd and 3 at LSU 48,Kenny Hilliard run for 5 yds to the SmHou 47 for a 1ST down,,
1st and 10 at SHSU 47,Kenny Hilliard run for 4 yds to the SmHou 43,,
2nd and 6 at SHSU 43,Anthony Jennings pass complete to Trey Quinn for 12 yds to the SmHou 31 for a 1ST down,,
1st and 10 at SHSU 31,Kenny Hilliard run for 3 yds to the SmHou 28,,
2nd and 7 at SHSU 28,"Anthony Jennings pass complete to Travin Dural for 28 yds for a TD, (Colby Delahoussaye KICK)",0,13
"LSU DRIVE TOTALS: 6 plays, 59 yards, 1:45"
Sam Houston State at 10:23,,SHSU,LSU
,Trent Domingue kickoff for 65 yds for a touchback,0,13
1st and 10 at SHSU 25,Donavan Williams run for no gain to the SmHou 25,,
2nd and 10 at SHSU 25,Donavan Williams run for 7 yds to the SmHou 32,,
3rd and 3 at SHSU 32,Jared Johnson pass complete to Yedidiah Louis for 39 yds to the LSU 29 for a 1ST down,,
1st and 10 at LSU 29,Ridgeway Frank run for 9 yds to the LSU 20,,
2nd and 1 at LSU 20,Ridgeway Frank run for a loss of 1 yard to the LSU 21,,
3rd and 2 at LSU 21,"Jared Johnson pass incomplete to Derreck Edwardsu"", broken up by Tre'Davious White""",,
4th and 2 at LSU 21,Jared Johnson pass incomplete to Derreck Edwards,,
"SHSU DRIVE TOTALS: 7 plays, 54 yards, 2:27"
LSU at 7:56,,SHSU,LSU
1st and 10 at LSU 21,Leonard Fournette run for no gain to the LSU 21,0,13
2nd and 10 at LSU 21,Leonard Fournette run for 2 yds to the LSU 23,,
3rd and 8 at LSU 23,Anthony Jennings pass complete to Trey Quinn for 14 yds to the LSU 37 for a 1ST down,,
1st and 10 at LSU 37,Anthony Jennings run for 3 yds to the LSU 40,,
2nd and 7 at LSU 40,Anthony Jennings pass incomplete,,
3rd and 7 at LSU 40,Anthony Jennings run for 16 yds to the SmHou 44 for a 1ST down,,
1st and 10 at SHSU 44,Leonard Fournette run for no gain to the SmHou 44,,
2nd and 10 at SHSU 44,Leonard Fournette run for 40 yds to the SmHou 4 for a 1ST down,,
1st and Goal at SHSU 4,"Leonard Fournette run for 4 yds for a TD, (Colby Delahoussaye KICK)",0,20
"LSU DRIVE TOTALS: 9 plays, 79 yards, 4:00"
Sam Houston State at 3:56,,SHSU,LSU
