0334023520140913,,334,235
,"FLORIDA wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Florida at 15:00,,UK,FLA
,"Austin MacGinnis kickoff for 65 yds , Andre Debose return for 35 yds to the Fla 35",0,0
1st and 10 at FLA 35,Matt Jones run for a loss of 2 yards to the Fla 33,,
2nd and 12 at FLA 33,Jeff Driskel pass complete to Demarcus Robinson for 23 yds to the Kent 44 for a 1ST down,,
1st and 10 at UK 44,Matt Jones run for 2 yds to the Kent 42,,
2nd and 8 at UK 42,Jeff Driskel pass incomplete to Demarcus Robinson,,
3rd and 8 at UK 42,Jeff Driskel pass incomplete to Latroy Pittman,,
4th and 8 at UK 42,"Kyle Christy punt for 38 yds, downed at the Kent 4",,
"FLA DRIVE TOTALS: 5 plays, 23 yards, 1:55"
Kentucky at 13:05,,UK,FLA
1st and 10 at UK 4,Braylon Heard run for 3 yds to the Kent 7,0,0
2nd and 7 at UK 7,"Towles, Patrick pass incomplete to Blue, Javess, PENALTY FLORIDA pass interference (Hargreaves, III, Vernon) 15 yards to the KENTUCKY22, NO PLAY, 1ST DOWN KENTUCKY. for a 1ST down",,
1st and 10 at UK 22,Patrick Towles run for 24 yds to the Kent 46 for a 1ST down,,
1st and 10 at UK 46,Patrick Towles pass complete to Braylon Heard for 2 yds to the Kent 48,,
2nd and 8 at UK 48,Patrick Towles pass complete to Ryan Timmons for 4 yds to the Fla 48,,
3rd and 4 at FLA 48,Stanley Williams run for 1 yd to the Fla 47,,
4th and 3 at FLA 47,"Landon Foster punt for 37 yds, fair catch by Vernon Hargreaves at the Fla 10",,
"UK DRIVE TOTALS: 5 plays, 49 yards, 2:21"
Florida at 10:44,,UK,FLA
1st and 10 at FLA 10,Kelvin Taylor run for 1 yd to the Fla 11,0,0
2nd and 9 at FLA 11,"FLORIDA Penalty, Unsportsmanlike Conduct (Roderick Johnson) to the Fla 6",,
2nd and 14 at FLA 6,Jeff Driskel pass incomplete to Clay Burton,,
3rd and 14 at FLA 6,Kelvin Taylor run for 9 yds to the Fla 15,,
4th and 5 at FLA 15,"Kyle Christy punt for 50 yds, fair catch by Demarco Robinson at the Kent 35",,
