0147025720140830,,147,257
,"GEORGIA wins the coin toss, and defers. CLEMSON to receive. GEORGIA defends.",,
1st Quarter Play-by-Play
Clemson at 15:00,,CLEM,GA
,"Marshall Morgan kickoff for 65 yds , T.J. Green return for 30 yds to the Clem 30",0,0
1st and 10 at CLEM 30,Cole Stoudt pass complete to Adam Humphries for a loss of 2 yards to the Clem 28,,
2nd and 12 at CLEM 28,Cole Stoudt pass complete to Mike Williams for 38 yds to the Geo 34 for a 1ST down,,
1st and 10 at UGA 34,Cole Stoudt pass incomplete to Germone Hopper,,
2nd and 10 at UGA 34,Cole Stoudt pass incomplete to D.J. Howard,,
3rd and 10 at UGA 34,Cole Stoudt run for 18 yds to the Geo 16 for a 1ST down,,
1st and 10 at UGA 16,D.J. Howard run for 8 yds to the Geo 8,,
2nd and 2 at UGA 8,Cole Stoudt pass incomplete to Germone Hopper,,
3rd and 1 at UGA 8,Cole Stoudt run for 4 yds to the Geo 4 for a 1ST down,,
1st and Goal at UGA 4,C.J. Davidson run for 1 yd to the Geo 3,,
2nd and Goal at UGA 3,Cole Stoudt run for 1 yd to the Geo 2,,
3rd and Goal at UGA 2,D.J. Howard run for 1 yd to the Geo 1,,
,"Timeout CLEMSON, clock 10:50",,
4th and Goal at UGA 1,"D.J. Howard run for 1 yd for a TD, (Ammon Lakip KICK)",7,0
"CLEM DRIVE TOTALS: 12 plays, 70 yards, 4:14"
Georgia at 10:46,,CLEM,GA
,Bradley Pinion kickoff for 65 yds for a touchback,7,0
1st and 10 at UGA 25,Hutson Mason pass complete to Chris Conley for 2 yds to the Geo 27,,
2nd and 8 at UGA 27,Todd Gurley run for a loss of 1 yard to the Geo 26,,
3rd and 9 at UGA 26,Hutson Mason pass complete to Todd Gurley for a loss of 5 yards to the Geo 21,,
4th and 14 at UGA 21,"Collin Barber punt for 60 yds , Adam Humphries returns for a loss of 9 yards to the Clem 10",,
"UGA DRIVE TOTALS: 3 plays, -4 yards, 1:42"
Clemson at 9:04,,CLEM,GA
1st and 10 at CLEM 10,D.J. Howard run for 5 yds to the Clem 15,7,0
2nd and 5 at CLEM 15,D.J. Howard run for 3 yds to the Clem 18,,
3rd and 2 at CLEM 18,Cole Stoudt pass incomplete to Adam Humphries,,
4th and 2 at CLEM 18,"Bradley Pinion punt for 50 yds , Reggie Davis returns for 11 yds to the Geo 43",,
"CLEM DRIVE TOTALS: 3 plays, 8 yards, 1:15"
Georgia at 7:49,,CLEM,GA
1st and 10 at UGA 43,Hutson Mason pass complete to Sony Michel for 11 yds to the Clem 46 for a 1ST down,7,0
1st and 10 at CLEM 46,"GEORGIA Penalty, False Start (John Theus) to the Geo 49",,
1st and 15 at UGA 49,Isaiah McKenzie run for 9 yds to the Clem 42,,
2nd and 6 at CLEM 42,Hutson Mason pass complete to Michael Bennett for 19 yds to the Clem 23 for a 1ST down,,
1st and 10 at CLEM 23,Hutson Mason pass incomplete to Isaiah McKenzie,,
2nd and 10 at CLEM 23,"Todd Gurley run for 23 yds for a TD, (Marshall Morgan KICK)",7,7
"UGA DRIVE TOTALS: 5 plays, 57 yards, 1:13"
Clemson at 6:36,,CLEM,GA
