0312030120141115,,312,301
1st Quarter Play-by-Play
Iowa at 15:00,,IOWA,ILL
,Taylor Zalewski kickoff for 65 yds for a touchback,0,0
1st and 10 at IOWA 25,Mark Weisman run for 6 yds to the Iowa 31,,
2nd and 4 at IOWA 31,Jake Rudock pass complete to Macon Plewa for 18 yds to the Iowa 49 for a 1ST down,,
1st and 10 at IOWA 49,Jonathan Parker run for 20 yds to the Illin 31 for a 1ST down,,
1st and 10 at ILL 31,Mark Weisman run for 23 yds to the Illin 8 for a 1ST down,,
1st and Goal at ILL 8,Mark Weisman run for 5 yds to the Illin 3,,
2nd and Goal at ILL 3,Mark Weisman run for 1 yd to the Illin 2,,
3rd and Goal at ILL 2,Mark Weisman run for 1 yd to the Illin 1,,
4th and Goal at ILL 1,Mark Weisman run for no gain to the Illin 1,,
"IOWA DRIVE TOTALS: 8 plays, 74 yards, 4:04"
Illinois at 10:56,,IOWA,ILL
1st and 10 at ILL 1,Josh Ferguson run for 5 yds to the Illin 6,0,0
2nd and 5 at ILL 6,Wes Lunt pass complete to Mike Dudek for 8 yds to the Illin 14 for a 1ST down,,
1st and 10 at ILL 14,"ILLINOIS Penalty, illegal formation (-6 Yards) to the Illin 8",,
1st and 16 at ILL 8,Wes Lunt pass complete to Josh Ferguson for a loss of 5 yards to the Illin 3,,
2nd and 21 at ILL 3,Josh Ferguson run for 5 yds to the Illin 8,,
3rd and 16 at ILL 8,Wes Lunt pass complete to Josh Ferguson for 2 yds to the Illin 10,,
4th and 14 at ILL 10,"Justin DuVernois punt for 41 yds ILLINOIS Penalty, kick catching interference (-15 Yards) to the Illin 36",,
"ILL DRIVE TOTALS: 5 plays, 9 yards, 3:14"
Iowa at 7:42,,IOWA,ILL
1st and 10 at ILL 36,Akrum Wadley run for a loss of 2 yards to the Illin 38,0,0
2nd and 12 at ILL 38,Damon Bullock run for 3 yds to the Illin 35,,
3rd and 9 at ILL 35,Jake Rudock pass incomplete,,
4th and 9 at ILL 35,"Connor Kornbrath punt for 28 yds, downed at the Illin 7",,
"IOWA DRIVE TOTALS: 3 plays, 1 yard, 1:44"
Illinois at 5:58,,IOWA,ILL
1st and 10 at ILL 7,"ILLINOIS Penalty, Offensive holding (-4 Yards) to the Illin 3",0,0
1st and 14 at ILL 3,Josh Ferguson run for 4 yds to the Illin 7,,
2nd and 10 at ILL 7,Wes Lunt pass incomplete,,
3rd and 10 at ILL 7,"ILLINOIS Penalty, delay of game (Wes Lunt) to the Illin 3",,
