0742019320141115,,742,193
1st Quarter Play-by-Play
Duke at 15:00,,VT,DUKE
,"Joey Slye kickoff for 52 yds , DeVon Edwards return for 18 yds to the Duke 31",0,0
1st and 10 at DUKE 31,Anthony Boone pass complete to Jamison Crowder for 18 yds to the Duke 49 for a 1ST down,,
1st and 10 at DUKE 49,Shaquille Powell run for 3 yds to the VTech 48,,
2nd and 7 at VT 48,Anthony Boone pass complete to Max McCaffrey for 21 yds to the VTech 27 for a 1ST down,,
1st and 10 at VT 27,Shaquille Powell run for 3 yds to the VTech 24,,
2nd and 7 at VT 24,Shaquille Powell run for 5 yds to the VTech 19,,
3rd and 2 at VT 19,Thomas Sirk run for 1 yd to the VTech 18,,
4th and 1 at VT 18,Ross Martin 36 yd FG GOOD,0,3
"DUKE DRIVE TOTALS: 7 plays, 51 yards, 3:03"
Virginia Tech at 11:57,,VT,DUKE
,"Jack Willoughby kickoff for 64 yds , Demitri Knowles return for 17 yds to the VTech 18",0,3
1st and 10 at VT 18,Marshawn Williams run for a loss of 2 yards to the VTech 16,,
2nd and 12 at VT 16,Michael Brewer pass complete to Bucky Hodges for 6 yds to the VTech 22,,
3rd and 6 at VT 22,"VIRGINIA TECH Penalty, False Start (Bucky Hodges) to the VTech 17",,
3rd and 11 at VT 17,Michael Brewer pass incomplete to Ryan Malleck,,
4th and 11 at VT 17,"A.J. Hughes punt for 49 yds, downed at the Duke 34",,
"VT DRIVE TOTALS: 3 plays, -1 yard, 1:40"
Duke at 10:17,,VT,DUKE
1st and 10 at DUKE 34,"Josh Snead run for 18 yds to the DUKE 48 for a 1ST down VIRGINIA TECH Penalty, Defensive Offside (Detrick Bonner) declined for a 1ST down",0,3
1st and 10 at VT 48,Anthony Boone run for 17 yds to the VTech 31 for a 1ST down,,
1st and 10 at VT 31,Anthony Boone pass incomplete to Johnell Barnes,,
2nd and 10 at VT 31,Anthony Boone pass complete to Jamison Crowder for 10 yds to the VTech 21 for a 1ST down,,
1st and 10 at VT 21,Josh Snead run for 16 yds to the VTech 5 for a 1ST down,,
1st and Goal at VT 5,Anthony Boone run for 3 yds to the VTech 2,,
2nd and Goal at VT 2,"Josh Snead run for 2 yds for a TD, (Ross Martin KICK)",0,10
"DUKE DRIVE TOTALS: 7 plays, 66 yards, 2:11"
Virginia Tech at 8:06,,VT,DUKE
,"Jack Willoughby kickoff for 64 yds , Demitri Knowles return for 18 yds to the VTech 19",0,10
1st and 10 at VT 19,J.C. Coleman run for 5 yds to the VTech 24,,
2nd and 5 at VT 24,Cam Phillips run for 9 yds to the VTech 33 for a 1ST down,,
1st and 10 at VT 33,"Michael Brewer pass incomplete to Bucky Hodges, broken up by DeVon Edwards",,
2nd and 10 at VT 33,Marshawn Williams run for no gain to the VTech 33,,
3rd and 10 at VT 33,"Michael Brewer sacked by Jeremy Cash for a loss of 11 yards to the VTech 22 VIRGINIA TECH Penalty, Face Mask (Wyatt Teller) declined",,
4th and 21 at VT 22,"A.J. Hughes punt for 35 yds , Jamison Crowder returns for 6 yds to the Duke 49",,
"VT DRIVE TOTALS: 5 plays, 3 yards, 2:04"
Duke at 6:02,,VT,DUKE
1st and 10 at DUKE 49,Shaun Wilson run for 3 yds to the VTech 48,0,10
2nd and 7 at VT 48,"Anthony Boone pass incomplete, broken up by Ken Ekanem",,
3rd and 7 at VT 48,Anthony Boone pass complete to Issac Blakeney for 3 yds to the VTech 45,,
4th and 4 at VT 45,"Will Monday punt for 20 yds , Greg Stroman returns for 1 yd to the VTech 26 Greg Stroman fumbled, recovered by VTech",,
"DUKE DRIVE TOTALS: 3 plays, 6 yards, 1:17"
Virginia Tech at 4:45,,VT,DUKE
1st and 10 at VT 26,J.C. Coleman run for 12 yds to the VTech 38 for a 1ST down,0,10
1st and 10 at VT 38,Michael Brewer run for 14 yds to the Duke 48 for a 1ST down,,
1st and 10 at DUKE 48,J.C. Coleman run for 5 yds to the Duke 43,,
2nd and 5 at DUKE 43,J.C. Coleman run for 2 yds to the Duke 41,,
3rd and 3 at DUKE 41,Michael Brewer pass incomplete to Cam Phillips,,
4th and 3 at DUKE 41,"A.J. Hughes punt for 21 yds, fair catch by Jamison Crowder at the Duke 20",,
"VT DRIVE TOTALS: 5 plays, 33 yards, 1:33"
Duke at 3:12,,VT,DUKE
1st and 10 at DUKE 20,Josh Snead run for 9 yds to the Duke 29,0,10
2nd and 1 at DUKE 29,Shaquille Powell run for a loss of 1 yard to the Duke 28,,
3rd and 2 at DUKE 28,Anthony Boone pass complete to Erich Schneider for 3 yds to the Duke 31 for a 1ST down,,
1st and 10 at DUKE 31,Anthony Boone run for 2 yds to the Duke 33,,
2nd and 8 at DUKE 33,Anthony Boone pass incomplete to Jamison Crowder,,
3rd and 8 at DUKE 33,Anthony Boone run for 13 yds to the Duke 46 for a 1ST down,,
1st and 10 at DUKE 46,Shaun Wilson run for 4 yds to the 50 yard line,,
2nd and 6 at 50,Shaun Wilson run for 10 yds to the VTech 40 for a 1ST down,,
1st and 10 at VT 40,Anthony Boone pass incomplete to David Reeves,,
2nd and 10 at VT 40,Josh Snead run for 13 yds to the VTech 27 for a 1ST down,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Virginia Tech at 15:00,,VT,DUKE
1st and 10 at VT 2,Marshawn Williams run for 1 yd to the VTech 3,0,10
2nd and 9 at VT 3,Michael Brewer pass complete to Bucky Hodges for 5 yds to the VTech 8,,
3rd and 4 at VT 8,Michael Brewer pass complete to Joshua Stanford for 14 yds to the VTech 22 for a 1ST down,,
1st and 10 at VT 22,J.C. Coleman run for 11 yds to the VTech 33 for a 1ST down,,
1st and 10 at VT 33,Michael Brewer run for 4 yds to the VTech 37,,
2nd and 6 at VT 37,Michael Brewer pass complete to Isaiah Ford for 9 yds to the VTech 46 for a 1ST down,,
1st and 10 at VT 46,Deon Newsome run for 8 yds to the Duke 46,,
2nd and 2 at DUKE 46,Brenden Motley run for 24 yds to the Duke 22 for a 1ST down,,
1st and 10 at DUKE 22,Deon Newsome run for 5 yds to the Duke 17,,
2nd and 5 at DUKE 17,Marshawn Williams run for 7 yds to the Duke 10 for a 1ST down,,
1st and Goal at DUKE 10,Marshawn Williams run for no gain to the Duke 10,,
2nd and Goal at DUKE 10,"Michael Brewer pass complete to Isaiah Ford for 10 yds for a TD, (Joey Slye KICK)",7,10
"VT DRIVE TOTALS: 12 plays, 98 yards, 5:05"
Duke at 9:49,,VT,DUKE
,"Joey Slye kickoff for 60 yds for a 1ST down , DeVon Edwards return for 15 yds to the 50 yard line for a 1ST down VIRGINIA TECH Penalty, Unsportsmanlike Conduct (Joel Caleb) to the Duke 35 for a 1ST down",7,10
1st and 10 at DUKE 35,"Powell, Shaquille rush for 12 yards to the DUKE47, PENALTY DUKE holding (Cofield, Takoby) 10 yards to the DUKE25, NO PLAY.",,
1st and 20 at DUKE 25,Shaquille Powell run for 3 yds to the Duke 28,,
2nd and 17 at DUKE 28,Anthony Boone pass complete to Issac Blakeney for 7 yds to the Duke 35,,
3rd and 10 at DUKE 35,Anthony Boone pass incomplete to Jamison Crowder,,
4th and 10 at DUKE 35,"Will Monday punt for 40 yds , Greg Stroman returns for a loss of 4 yards to the VTech 21 Greg Stroman fumbled, forced by Johnell Barnes, recovered by VTech Greg Stroman",,
"DUKE DRIVE TOTALS: 3 plays, 0 yards, 1:51"
Virginia Tech at 7:58,,VT,DUKE
1st and 10 at VT 21,Michael Brewer pass complete to Bucky Hodges for no gain to the VTech 21,7,10
2nd and 10 at VT 21,J.C. Coleman run for 5 yds to the VTech 26,,
3rd and 5 at VT 26,"Michael Brewer pass incomplete to Bucky Hodges, broken up by Jeremy Cash",,
4th and 5 at VT 26,"A.J. Hughes punt for 40 yds, punt out-of-bounds at the Duke 34",,
"VT DRIVE TOTALS: 3 plays, 5 yards, 1:24"
Duke at 6:34,,VT,DUKE
1st and 10 at DUKE 34,Anthony Boone pass incomplete to Johnell Barnes,7,10
2nd and 10 at DUKE 34,Shaun Wilson run for 1 yd to the Duke 35,,
3rd and 9 at DUKE 35,"Anthony Boone run for a loss of 13 yards to the Duke 22 DUKE Penalty, Intentional Grounding (Anthony Boone) to the Duke 22",,
"DUKE DRIVE TOTALS: 3 plays, -12 yards, 0:56"
Virginia Tech at 5:38,,VT,DUKE
1st and 10 at VT 21,J.C. Coleman run for 11 yds to the VTech 32 for a 1ST down,7,10
1st and 10 at VT 32,J.C. Coleman run for 7 yds to the VTech 39,,
2nd and 3 at VT 39,Brenden Motley run for 10 yds to the VTech 49 for a 1ST down,,
1st and 10 at VT 49,"Motley, Brenden rush for 2 yards to the DUKE49, PENALTY VATECH holding (Farris, Caleb) 10 yards to the VATECH39, NO PLAY.",,
1st and 20 at VT 39,Michael Brewer run for no gain to the VTech 39,,
2nd and 20 at VT 39,Michael Brewer pass incomplete to Isaiah Ford,,
4th and 1 at DUKE 42,J.C. Coleman run for no gain to the Duke 42,,
"VT DRIVE TOTALS: 7 plays, 37 yards, 2:21"
Duke at 3:17,,VT,DUKE
1st and 10 at DUKE 43,Anthony Boone pass complete to Jamison Crowder for 7 yds to the 50 yard line,7,10
2nd and 3 at 50,Josh Snead run for 1 yd to the VTech 49,,
3rd and 2 at VT 49,"DUKE Penalty, False Start (Issac Blakeney) to the Duke 46",,
3rd and 7 at DUKE 46,Anthony Boone pass complete to Issac Blakeney for 8 yds to the VTech 46 for a 1ST down,,
1st and 10 at VT 46,Anthony Boone pass incomplete to Jamison Crowder,,
2nd and 10 at VT 46,Anthony Boone pass complete to Max McCaffrey for 13 yds to the VTech 33 for a 1ST down,,
1st and 10 at VT 33,Anthony Boone pass incomplete to Issac Blakeney,,
