0430033420141025,,430,334
,"MISSISSIPPI STATE wins the coin toss, and defers. KENTUCKY to receive. MISSSTATE defends.",,
1st Quarter Play-by-Play
Kentucky at 15:00,,MSU,UK
,Logan Cooke kickoff for 65 yds for a touchback,0,0
1st and 10 at UK 25,Patrick Towles pass complete to Demarco Robinson for 5 yds to the Kent 30,,
2nd and 5 at UK 30,Patrick Towles run for 8 yds to the Kent 38 for a 1ST down,,
1st and 10 at UK 38,"Patrick Towles pass incomplete to Garrett Johnson, broken up by Jamerson Love",,
2nd and 10 at UK 38,Braylon Heard run for 1 yd to the Kent 39,,
3rd and 9 at UK 39,Patrick Towles pass incomplete to Garrett Johnson,,
4th and 9 at UK 39,"Landon Foster punt for 43 yds, fair catch by Jamoral Graham at the MisSt 18",,
"UK DRIVE TOTALS: 5 plays, 14 yards, 1:47"
Mississippi State at 13:13,,MSU,UK
1st and 10 at MSST 18,Dak Prescott pass complete to Malcolm Johnson for 6 yds to the MisSt 24,0,0
2nd and 4 at MSST 24,Josh Robinson run for 7 yds to the MisSt 31 for a 1ST down,,
1st and 10 at MSST 31,Dak Prescott pass complete to Josh Robinson for 11 yds to the MisSt 42 for a 1ST down,,
1st and 10 at MSST 42,Dak Prescott pass complete to Malcolm Johnson for 15 yds to the Kent 43 for a 1ST down,,
1st and 10 at UK 43,Josh Robinson run for a loss of 1 yard to the Kent 44,,
2nd and 11 at UK 44,Dak Prescott pass complete to Gabe Myles for 12 yds to the Kent 32 for a 1ST down,,
1st and 10 at UK 32,Dak Prescott sacked by Alvin Dupree for a loss of 1 yard to the Kent 33,,
2nd and 11 at UK 33,Dak Prescott pass complete to Fred Ross for 12 yds to the Kent 21 for a 1ST down,,
1st and 10 at UK 21,Josh Robinson run for 5 yds to the Kent 16,,
2nd and 5 at UK 16,"Dak Prescott run for 4 yds to the Kent 12 Dak Prescott fumbled, forced by Melvin Lewis, recovered by MisSt Dak Prescott",,
3rd and 1 at UK 12,"Josh Robinson run for 12 yds for a TD, (Evan Sobiesk KICK)",7,0
"MSST DRIVE TOTALS: 11 plays, 82 yards, 4:35"
Kentucky at 8:38,,MSU,UK
,"Logan Cooke kickoff for 56 yds , Demarco Robinson return for 13 yds to the Kent 22",7,0
1st and 10 at UK 22,Patrick Towles run for a loss of 2 yards to the Kent 20,,
2nd and 12 at UK 20,Braylon Heard run for 4 yds to the Kent 24,,
3rd and 8 at UK 24,Patrick Towles run for 8 yds to the Kent 32 for a 1ST down,,
1st and 10 at UK 32,Braylon Heard run for 1 yd to the Kent 33,,
2nd and 9 at UK 33,"Patrick Towles pass complete to Demarco Robinson for 67 yds for a TD, (Austin MacGinnis KICK)",7,7
"UK DRIVE TOTALS: 5 plays, 78 yards, 2:13"
Mississippi State at 6:25,,MSU,UK
,"Austin MacGinnis kickoff for 40 yds , Nick Griffin return for a loss of 1 yard to the MisSt 24 Nick Griffin fumbled, recovered by MisSt Nick Griffin",7,7
1st and 10 at MSST 24,"Dak Prescott pass incomplete to u""De'Runnya Wilson""",,
2nd and 10 at MSST 24,Josh Robinson run for a loss of 3 yards to the MisSt 21,,
3rd and 13 at MSST 21,"Dak Prescott pass incomplete to Joe Morrow, broken up by Blake McClain",,
4th and 13 at MSST 21,"Devon Bell punt for 53 yds , Demarco Robinson returns for a loss of 14 yards to the Kent 12 Demarco Robinson fumbled, recovered by Kent",,
"MSST DRIVE TOTALS: 3 plays, -3 yards, 1:16"
Kentucky at 5:09,,MSU,UK
1st and 10 at UK 12,Patrick Towles pass incomplete to Joey Herrick,7,7
2nd and 10 at UK 12,"Braylon Heard run for 7 yds to the Kent 19 Braylon Heard fumbled, forced by Matthew Wells, recovered by MisSt Benardrick McKinney",,
"UK DRIVE TOTALS: 2 plays, 7 yards, 0:12"
Mississippi State at 4:57,,MSU,UK
1st and 10 at UK 19,Josh Robinson run for 2 yds to the Kent 17,7,7
2nd and 8 at UK 17,Dak Prescott run for 10 yds to the Kent 7 for a 1ST down,,
1st and Goal at UK 7,Dak Prescott run for a loss of 3 yards to the Kent 10,,
2nd and Goal at UK 10,Dak Prescott run for 2 yds to the Kent 8,,
3rd and Goal at UK 8,"Dak Prescott pass incomplete to Robert Johnson MISSISSIPPI ST Penalty, Ineligible Downfield on Pass (NA) declined",,
4th and Goal at UK 8,Evan Sobiesk 26 yd FG GOOD,10,7
"MSST DRIVE TOTALS: 6 plays, 11 yards, 2:16"
Kentucky at 2:41,,MSU,UK
,"Logan Cooke kickoff for 63 yds , Demarco Robinson return for 12 yds to the Kent 14",10,7
1st and 10 at UK 14,Patrick Towles pass complete to Blake Bone for 9 yds to the Kent 23,,
2nd and 1 at UK 23,"Mikel Horton run for no gain to the Kent 23 Mikel Horton fumbled, forced by Preston Smith, recovered by Kent Mikel Horton",,
3rd and 1 at UK 23,Jojo Kemp run for 2 yds to the Kent 25 for a 1ST down,,
1st and 10 at UK 25,Patrick Towles pass incomplete to Blake Bone,,
2nd and 10 at UK 25,Jojo Kemp run for 2 yds to the Kent 27,,
3rd and 8 at UK 27,Patrick Towles sacked by Kaleb Eulls for a loss of 9 yards to the Kent 18,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Kentucky at 15:00,,MSU,UK
4th and 17 at UK 18,"Landon Foster punt for 50 yds, downed at the MisSt 32",10,7
"UK DRIVE TOTALS: 6 plays, 4 yards, 2:53"
Mississippi State at 14:48,,MSU,UK
1st and 10 at MSST 32,Brandon Holloway run for 2 yds to the MisSt 34,10,7
2nd and 8 at MSST 34,Dak Prescott pass complete to Fred Ross for 14 yds to the MisSt 48 for a 1ST down,,
1st and 10 at MSST 48,Nick Griffin run for 11 yds to the Kent 41 for a 1ST down,,
1st and 10 at UK 41,Dak Prescott pass complete to Fred Ross for 3 yds to the Kent 38,,
2nd and 7 at UK 38,Dak Prescott pass complete to Robert Johnson for 8 yds to the Kent 30 for a 1ST down,,
1st and 10 at UK 30,Gabe Myles run for 7 yds to the Kent 23,,
2nd and 3 at UK 23,"Dak Prescott pass complete to u""De'Runnya Wilson"",  for 12 yds to the Kent 11 for a 1ST down",,
1st and 10 at UK 11,Ashton Shumpert run for 5 yds to the Kent 6,,
2nd and 5 at UK 6,Ashton Shumpert run for 4 yds to the Kent 2,,
3rd and 1 at UK 2,"Dak Prescott run for 2 yds for a TD, (Evan Sobiesk KICK)",17,7
"MSST DRIVE TOTALS: 10 plays, 68 yards, 4:28"
Kentucky at 10:20,,MSU,UK
,"Logan Cooke kickoff for 58 yds , Demarco Robinson return for 18 yds to the Kent 25",17,7
1st and 10 at UK 25,Patrick Towles pass complete to Ryan Timmons for 15 yds to the Kent 40 for a 1ST down,,
1st and 10 at UK 40,Patrick Towles pass complete to Joey Herrick for 4 yds to the Kent 44,,
2nd and 6 at UK 44,Patrick Towles run for 7 yds to the MisSt 49 for a 1ST down,,
1st and 10 at MSST 49,Patrick Towles pass complete to Ronnie Shields for 11 yds to the MisSt 38 for a 1ST down,,
1st and 10 at MSST 38,Jojo Kemp run for 10 yds to the MisSt 28 for a 1ST down,,
1st and 10 at MSST 28,"Patrick Towles pass incomplete to Demarco Robinson, broken up by Jamerson Love",,
2nd and 10 at MSST 28,Patrick Towles run for 3 yds to the MisSt 25,,
3rd and 7 at MSST 25,Patrick Towles run for 8 yds to the MisSt 17 for a 1ST down,,
1st and 10 at MSST 17,"Patrick Towles pass incomplete to Blake Bone, broken up by Tolando Cleveland",,
2nd and 10 at MSST 17,Patrick Towles pass incomplete to Blake Bone,,
3rd and 10 at MSST 17,Patrick Towles pass incomplete to Javess Blue,,
4th and 10 at MSST 17,Austin MacGinnis 34 yd FG GOOD,17,10
"UK DRIVE TOTALS: 12 plays, 58 yards, 4:02"
Mississippi State at 6:18,,MSU,UK
,"Austin MacGinnis kickoff for 61 yds , Brandon Holloway return for 14 yds to the MisSt 18",17,10
1st and 10 at MSST 18,Josh Robinson run for 9 yds to the MisSt 27,,
2nd and 1 at MSST 27,Josh Robinson run for 10 yds to the MisSt 37 for a 1ST down,,
1st and 10 at MSST 37,Dak Prescott pass incomplete to Gabe Myles,,
