0523049020140906,,523,490
1st Quarter Play-by-Play
Old Dominion at 15:00,,ODU,NCST
,Niklas Sade kickoff for 65 yds for a touchback,0,0
1st and 10 at ODU 25,Taylor Heinicke pass complete to Antonio Vaughan for 9 yds to the ODU 34,,
2nd and 1 at ODU 34,Taylor Heinicke run for no gain to the ODU 34,,
3rd and 1 at ODU 34,Gerard Johnson run for 20 yds to the NCSt 46 for a 1ST down,,
1st and 10 at NCST 46,Gerard Johnson run for 11 yds to the NCSt 35 for a 1ST down,,
1st and 10 at NCST 35,Ray Lawry run for 19 yds to the NCSt 16 for a 1ST down,,
1st and 10 at NCST 16,Ray Lawry run for 3 yds to the NCSt 13,,
2nd and 7 at NCST 13,Taylor Heinicke pass incomplete to N/A,,
,"Timeout OLDDOMINION, clock 13:01",,
3rd and 7 at NCST 13,Taylor Heinicke pass complete to Vincent Lowe for 8 yds to the NCSt 5 for a 1ST down,,
1st and Goal at NCST 5,Taylor Heinicke pass incomplete to N/A,,
2nd and Goal at NCST 5,"Taylor Heinicke pass complete to David Washington for 5 yds for a TD, (Ricky Segers KICK)",7,0
"ODU DRIVE TOTALS: 10 plays, 75 yards, 2:24"
NC State at 12:30,,ODU,NCST
,"Ricky Segers kickoff for 56 yds , Matt Dayes return for 19 yds to the NCSt 28",7,0
1st and 10 at NCST 28,Jacoby Brissett pass complete to Marquez Valdes-Scantling for 9 yds to the NCSt 37,,
2nd and 1 at NCST 37,Jacoby Brissett pass complete to David Grinnage for 14 yds to the ODU 49 for a 1ST down,,
1st and 10 at ODU 49,"Jacoby Brissett pass complete to u""Bra'Lon Cherry"",  for 5 yds to the ODU 44",,
2nd and 5 at ODU 44,Jacoby Brissett pass complete to Johnathan Alston for 19 yds to the ODU 25 for a 1ST down,,
1st and 10 at ODU 25,Tony Creecy run for 12 yds to the ODU 13 for a 1ST down,,
1st and 10 at ODU 13,Jacoby Brissett sacked by Poncho Barnwell for a loss of 5 yards to the ODU 18,,
2nd and 15 at ODU 18,Jacoby Brissett pass complete to Jaylen Samuels for 3 yds to the ODU 15,,
3rd and 12 at ODU 15,Jacoby Brissett pass complete to Tony Creecy for a loss of 1 yard to the ODU 16,,
4th and 13 at ODU 16,Niklas Sade 33 yd FG GOOD,7,3
"NCST DRIVE TOTALS: 9 plays, 56 yards, 3:08"
Old Dominion at 9:22,,ODU,NCST
,Niklas Sade kickoff for 65 yds for a touchback,7,3
1st and 10 at ODU 25,Taylor Heinicke pass complete to Vincent Lowe for no gain to the ODU 25,,
2nd and 10 at ODU 25,Taylor Heinicke pass intercepted Rodman Noel return for 21 yds to the ODU 16,,
"ODU DRIVE TOTALS: 2 plays, 0 yards, 0:49"
NC State at 8:33,,ODU,NCST
1st and 10 at ODU 16,Jacoby Brissett pass incomplete to Marquez Valdes-Scantling,7,3
2nd and 10 at ODU 16,Shadrach Thornton run for 8 yds to the ODU 8,,
3rd and 2 at ODU 8,Shadrach Thornton run for 3 yds to the ODU 5 for a 1ST down,,
1st and Goal at ODU 5,Shadrach Thornton run for 3 yds to the ODU 2,,
2nd and Goal at ODU 2,"Shadrach Thornton 2 Yd Run (Niklas Sade Kick), (Niklas Sade KICK)",7,10
"NCST DRIVE TOTALS: 5 plays, 16 yards, 1:47"
Old Dominion at 6:46,,ODU,NCST
,Niklas Sade kickoff for 65 yds for a touchback,7,10
1st and 10 at ODU 25,Cam Boyd run for 8 yds to the ODU 33,,
2nd and 2 at ODU 33,Cam Boyd run for 7 yds to the ODU 40 for a 1ST down,,
1st and 10 at ODU 40,Cam Boyd run for 5 yds to the ODU 45,,
2nd and 5 at ODU 45,Taylor Heinicke pass incomplete to Vincent Lowe,,
,"Timeout NC STATE, clock 05:24",,
3rd and 5 at ODU 45,Taylor Heinicke run for 10 yds to the NCSt 45 for a 1ST down,,
1st and 10 at NCST 45,Cam Boyd run for 7 yds to the NCSt 38,,
2nd and 3 at NCST 38,Taylor Heinicke pass complete to Antonio Vaughan for no gain to the NCSt 38,,
3rd and 3 at NCST 38,Ray Lawry run for 9 yds to the NCSt 29 for a 1ST down,,
1st and 10 at NCST 29,Taylor Heinicke pass complete to Nick England for 5 yds to the NCSt 24,,
2nd and 5 at NCST 24,Cam Boyd run for 16 yds to the NCSt 8 for a 1ST down,,
1st and Goal at NCST 8,Cam Boyd run for 2 yds to the NCSt 6,,
2nd and Goal at NCST 6,Taylor Heinicke pass complete to Melvin Vaughn for 4 yds to the NCSt 2,,
3rd and Goal at NCST 2,Cam Boyd run for 1 yd to the NCSt 1,,
4th and Goal at NCST 1,"Ray Lawry run for 1 yd for a TD, (Ricky Segers KICK)",14,10
"ODU DRIVE TOTALS: 14 plays, 75 yards, 5:19"
NC State at 1:21,,ODU,NCST
,"Ricky Segers kickoff for 63 yds , Matt Dayes return for 21 yds to the NCSt 23",14,10
1st and 10 at NCST 23,Matt Dayes run for 15 yds to the NCSt 38 for a 1ST down,,
1st and 10 at NCST 38,Jacoby Brissett pass complete to Johnathan Alston for 13 yds to the ODU 49 for a 1ST down,,
1st and 10 at ODU 49,"NC STATE Penalty, false start (N/A) to the NCSt 46",,
1st and 15 at NCST 46,Matt Dayes run for 3 yds to the NCSt 49,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
NC State at 15:00,,ODU,NCST
2nd and 12 at NCST 49,"Jacoby Brissett pass incomplete to David Grinnage, broken up by Richie Staton",14,10
3rd and 12 at NCST 49,Jacoby Brissett run for 9 yds to the ODU 42,,
4th and 3 at ODU 42,"Wil Baumann punt for 34 yds, fair catch by Antonio Vaughan at the ODU 8",,
"NCST DRIVE TOTALS: 5 plays, 35 yards, 2:17"
Old Dominion at 14:04,,ODU,NCST
1st and 10 at ODU 9,Taylor Heinicke pass complete to Zach Pascal for 14 yds to the ODU 23 for a 1ST down,14,10
1st and 10 at ODU 23,Taylor Heinicke pass complete to Zach Pascal for 13 yds to the ODU 36 for a 1ST down,,
1st and 10 at ODU 36,Taylor Heinicke pass complete to Antonio Vaughan for 1 yd to the ODU 37,,
2nd and 9 at ODU 37,Taylor Heinicke pass complete to Gerard Johnson for 5 yds to the ODU 42,,
3rd and 4 at ODU 42,Taylor Heinicke pass complete to Gerard Johnson for 15 yds to the NCSt 43 for a 1ST down,,
1st and 10 at NCST 43,Ray Lawry run for 6 yds to the NCSt 37,,
2nd and 4 at NCST 37,Taylor Heinicke pass complete to Vincent Lowe for 11 yds to the NCSt 26 for a 1ST down,,
1st and 10 at NCST 26,Ray Lawry run for 15 yds to the NCSt 11 for a 1ST down,,
1st and 10 at NCST 11,Taylor Heinicke pass complete to Melvin Vaughn for 9 yds to the NCSt 2,,
,"Timeout NC STATE, clock 11:12",,
2nd and 1 at NCST 2,"Ray Lawry run for 2 yds for a TD, (Ricky Segers KICK)",21,10
"ODU DRIVE TOTALS: 10 plays, 91 yards, 2:54"
NC State at 11:10,,ODU,NCST
1st and 10 at ODU 45,Shadrach Thornton run for 1 yd to the ODU 44,21,10
2nd and 9 at ODU 44,Shadrach Thornton run for 5 yds to the ODU 39,,
3rd and 4 at ODU 39,Jacoby Brissett run for 2 yds to the ODU 37,,
4th and 2 at ODU 37,Jacoby Brissett pass complete to Matt Dayes for 8 yds to the ODU 29 for a 1ST down,,
1st and 10 at ODU 29,Jacoby Brissett pass complete to Bo Hines for 5 yds to the ODU 24,,
2nd and 5 at ODU 24,"Jacoby Brissett pass complete to u""Bra'Lon Cherry"",  for 6 yds to the ODU 18 for a 1ST down",,
1st and 10 at ODU 18,"Jacoby Brissett pass incomplete to Shadrach Thornton, broken up by Andrew Everett",,
2nd and 10 at ODU 18,Jacoby Brissett pass incomplete to Johnathan Alston,,
3rd and 10 at ODU 18,Jacoby Brissett pass incomplete to Marquez Valdes-Scantling,,
,Ricky Segers on-side kick recovered by NC STATE at the ODU 45,,
4th and 10 at ODU 18,Niklas Sade 34 yd FG MISSED,,
"NCST DRIVE TOTALS: 10 plays, 27 yards, 3:36"
Old Dominion at 7:34,,ODU,NCST
1st and 10 at ODU 20,Cam Boyd run for 2 yds to the ODU 22,21,10
2nd and 8 at ODU 22,Taylor Heinicke pass incomplete to Antonio Vaughan,,
3rd and 8 at ODU 22,Taylor Heinicke run for 9 yds to the ODU 31 for a 1ST down,,
1st and 10 at ODU 31,Taylor Heinicke pass complete to Melvin Vaughn for 9 yds to the ODU 40,,
2nd and 1 at ODU 40,Taylor Heinicke pass complete to Zach Pascal for 5 yds to the ODU 45 for a 1ST down,,
1st and 10 at ODU 45,Taylor Heinicke pass incomplete to Vincent Lowe,,
2nd and 10 at ODU 45,Taylor Heinicke pass complete to Zach Pascal for 9 yds to the NCSt 46,,
3rd and 1 at NCST 46,Taylor Heinicke run for 1 yd to the NCSt 45 for a 1ST down,,
1st and 10 at NCST 45,Antonio Vaughan pass complete to Zach Pascal for 34 yds to the NCSt 11 for a 1ST down,,
1st and 10 at NCST 11,Taylor Heinicke pass incomplete to N/A,,
2nd and 10 at NCST 11,Gerard Johnson run for 1 yd to the NCSt 10,,
3rd and 9 at NCST 10,"Taylor Heinicke pass incomplete to Zach Pascal, broken up by Justin Jones",,
4th and 9 at NCST 10,Ricky Segers 27 yd FG MISSED,,
"ODU DRIVE TOTALS: 13 plays, 70 yards, 3:44"
NC State at 3:50,,ODU,NCST
