0646003020141108,,646,30
1st Quarter Play-by-Play
Arkansas State at 15:00,,SOAL,ASU
,"Aleem Sunanon kickoff for 41 yds , Darion Griswold return for 10 yds to the ArkSt 34",0,0
1st and 10 at ARST 34,Michael Gordon run for 8 yds to the ArkSt 42,,
2nd and 2 at ARST 42,Michael Gordon run for 3 yds to the ArkSt 45 for a 1ST down,,
1st and 10 at ARST 45,Brandon Cox run for 8 yds to the SAlab 47,,
2nd and 2 at USA 47,Michael Gordon run for 3 yds to the SAlab 44 for a 1ST down,,
1st and 10 at USA 44,Johnston White run for 9 yds to the SAlab 35,,
2nd and 1 at USA 35,Fredi Knighten run for no gain to the SAlab 35,,
3rd and 1 at USA 35,Michael Gordon run for 2 yds to the SAlab 33 for a 1ST down,,
1st and 10 at USA 33,Fredi Knighten pass incomplete to Michael Gordon,,
2nd and 10 at USA 33,Fredi Knighten run for 2 yds to the SAlab 31,,
3rd and 8 at USA 31,"ARKANSAS ST Penalty, false start (-5 Yards) to the SAlab 36",,
3rd and 13 at USA 36,Fredi Knighten pass complete to Dijon Paschal for 20 yds to the SAlab 16 for a 1ST down,,
1st and 10 at USA 16,Michael Gordon run for 2 yds to the SAlab 14,,
2nd and 8 at USA 14,Fredi Knighten pass incomplete,,
3rd and 8 at USA 14,Fredi Knighten pass incomplete,,
,"Timeout ARKANSAS ST, clock 10:52",,
4th and 8 at USA 14,Luke Ferguson 31 yd FG MISSED,,
"ARST DRIVE TOTALS: 14 plays, 52 yards, 4:13"
South Alabama at 10:47,,SOAL,ASU
1st and 10 at USA 20,Matt Floyd pass complete to Jereme Jones for 4 yds to the SAlab 24,0,0
2nd and 6 at USA 24,Matt Floyd pass complete to Braedon Bowman for 6 yds to the SAlab 30 for a 1ST down,,
1st and 10 at USA 30,Kendall Houston run for 1 yd to the SAlab 31,,
2nd and 9 at USA 31,"Floyd, Matt pass incomplete to Bowman, Braedon, PENALTY ASU personal foul (Hayes, Rocky) 15 yards to the USA46, 1ST DOWN USA, NO PLAY. for a 1ST down",,
1st and 10 at USA 46,"ARKANSAS ST Penalty, unsportsmanlike conduct (15 Yards) to the ArkSt 39 for a 1ST down",,
1st and 10 at ARST 39,Xavier Johnson run for 2 yds to the ArkSt 37,,
2nd and 8 at ARST 37,Matt Floyd run for 4 yds to the ArkSt 33,,
3rd and 4 at ARST 33,Xavier Johnson run for no gain to the ArkSt 33,,
,"Timeout SOUTH ALABAMA, clock 07:26",,
4th and 4 at ARST 33,Matt Floyd pass incomplete,,
"USA DRIVE TOTALS: 7 plays, 47 yards, 3:27"
Arkansas State at 7:20,,SOAL,ASU
1st and 10 at ARST 32,Michael Gordon run for a loss of 1 yard to the ArkSt 31,0,0
2nd and 11 at ARST 31,Michael Gordon run for 3 yds to the ArkSt 34,,
3rd and 8 at ARST 34,"Fredi Knighten pass incomplete, broken up by Antonio Carter",,
4th and 8 at ARST 34,Luke Ferguson punt for 40 yds,,
"ARST DRIVE TOTALS: 3 plays, 2 yards, 1:05"
South Alabama at 6:15,,SOAL,ASU
1st and 10 at USA 26,Matt Floyd pass complete to Xavier Johnson for 1 yd to the SAlab 27,0,0
2nd and 9 at USA 27,Xavier Johnson run for 1 yd to the SAlab 28,,
3rd and 8 at USA 28,Matt Floyd pass incomplete,,
4th and 8 at USA 28,"Brandon McKee punt for 58 yds , Blaise Taylor returns for 11 yds to the ArkSt 25",,
"USA DRIVE TOTALS: 3 plays, 2 yards, 1:34"
Arkansas State at 4:41,,SOAL,ASU
1st and 10 at ARST 25,Michael Gordon run for no gain to the ArkSt 25,0,0
2nd and 10 at ARST 25,Fredi Knighten pass complete to Tres Houston for 6 yds to the ArkSt 31,,
3rd and 4 at ARST 31,Fredi Knighten run for 7 yds to the ArkSt 38 for a 1ST down,,
1st and 10 at ARST 38,Fredi Knighten pass complete to Michael Gordon for 6 yds to the ArkSt 44,,
2nd and 4 at ARST 44,Fredi Knighten pass incomplete,,
3rd and 4 at ARST 44,Fredi Knighten run for 9 yds to the SAlab 47 for a 1ST down,,
1st and 10 at USA 47,"Fredi Knighten pass complete to Dijon Paschal for 47 yds for a TD, (Luke Ferguson KICK)",0,7
"ARST DRIVE TOTALS: 7 plays, 75 yards, 1:49"
South Alabama at 2:48,,SOAL,ASU
,Luke Ferguson on-side kick recovered by SOUTH ALABAMA at the ArkSt 43,0,7
1st and 10 at ARST 43,Terrance Timmons run for 1 yd to the ArkSt 42,,
2nd and 9 at ARST 42,"Matt Floyd pass complete to Shavarez Smith for 9 yds Shavarez Smith fumbled, forced by Blaise Taylor, recovered by SAlab Shavarez Smith for a 1ST down",,
1st and 10 at ARST 32,Kendall Houston run for 8 yds to the ArkSt 24,,
2nd and 2 at ARST 24,Kendall Houston run for a loss of 1 yard to the ArkSt 25,,
3rd and 3 at ARST 25,Matt Floyd pass incomplete to Shavarez Smith,,
,"Timeout ARKANSAS ST, clock 00:30",,
4th and 3 at ARST 25,Aleem Sunanon 41 yd FG GOOD,3,7
"USA DRIVE TOTALS: 6 plays, 18 yards, 2:23"
Arkansas State at 0:16,,SOAL,ASU
,"Aleem Sunanon kickoff for 60 yds , Daryl Rollins-Davis return for 40 yds to the ArkSt 45",3,7
1st and 10 at ARST 45,Michael Gordon run for 17 yds to the SAlab 38 for a 1ST down,,
