0545045720141115,,545,457
1st Quarter Play-by-Play
Pittsburgh at 15:00,,PITT,UNC
,"Nick Weiler kickoff for 65 yds , Tyler Boyd return for 20 yds to the Pitt 20",0,0
1st and 10 at PITT 20,James Conner run for 7 yds to the Pitt 27,,
2nd and 3 at PITT 27,Chris James run for no gain to the Pitt 27,,
3rd and 3 at PITT 27,Isaac Bennett run for 10 yds to the Pitt 37 for a 1ST down,,
1st and 10 at PITT 37,James Conner run for 7 yds to the Pitt 44,,
2nd and 3 at PITT 44,James Conner 56 Yd Run (Chris Blewitt Kick),7,0
"PITT DRIVE TOTALS: 5 plays, 80 yards, 2:33"
North Carolina at 12:27,,PITT,UNC
,Chris Blewitt kickoff for 52 yds,7,0
1st and 10 at UNC 35,Marquise Williams pass incomplete to Ryan Switzer,,
2nd and 10 at UNC 35,T.J. Logan run for 6 yds to the NCaro 41,,
3rd and 4 at UNC 41,Marquise Williams pass incomplete,,
4th and 4 at UNC 41,"Tommy Hibbard punt for 39 yds, downed at the Pitt 20",,
"UNC DRIVE TOTALS: 3 plays, 6 yards, 0:32"
Pittsburgh at 11:55,,PITT,UNC
1st and 10 at PITT 21,James Conner run for 5 yds to the Pitt 26,7,0
2nd and 5 at PITT 26,James Conner run for 5 yds to the Pitt 31 for a 1ST down,,
1st and 10 at PITT 31,Chris James run for 3 yds to the Pitt 34,,
2nd and 7 at PITT 34,Chad Voytik pass incomplete to Scott Orndoff,,
3rd and 7 at PITT 34,Chad Voytik pass incomplete,,
4th and 7 at PITT 34,"Ryan Winslow punt for 43 yds, fair catch by Ryan Switzer at the NCaro 23",,
"PITT DRIVE TOTALS: 5 plays, 13 yards, 1:56"
North Carolina at 9:59,,PITT,UNC
1st and 10 at UNC 23,Marquise Williams pass complete to Mack Hollins for 10 yds to the NCaro 33 for a 1ST down,7,0
1st and 10 at UNC 33,Marquise Williams run for 7 yds to the NCaro 40,,
2nd and 3 at UNC 40,T.J. Logan run for 4 yds to the NCaro 44 for a 1ST down,,
1st and 10 at UNC 44,Marquise Williams pass complete to Ryan Switzer for 8 yds to the Pitt 48,,
2nd and 2 at PITT 48,T.J. Logan run for 4 yds to the Pitt 44 for a 1ST down,,
1st and 10 at PITT 44,Marquise Williams pass incomplete to Mack Hollins,,
2nd and 10 at PITT 44,Marquise Williams pass incomplete to Jack Tabb,,
3rd and 10 at PITT 44,Marquise Williams pass incomplete to Bug Howard,,
4th and 10 at PITT 44,"Tommy Hibbard punt for 29 yds , Tyler Boyd returns for 1 yd to the Pitt 16 Tyler Boyd fumbled, recovered by Pitt Tyler Boyd",,
"UNC DRIVE TOTALS: 8 plays, 33 yards, 2:10"
Pittsburgh at 7:49,,PITT,UNC
1st and 10 at PITT 16,Chris James run for 16 yds to the Pitt 32 for a 1ST down,7,0
1st and 10 at PITT 32,Chad Voytik run for 5 yds to the Pitt 37,,
