0663016420141206,,663,164
1st Quarter Play-by-Play
SMU at 15:00,,SMU,CONN
,"Bobby Puyol kickoff for 60 yds , Deion Sanders Jr. return for 38 yds to the SMU 43",0,0
1st and 10 at SMU 43,Prescott Line run for 3 yds to the SMU 46,,
2nd and 7 at SMU 46,Prescott Line run for 4 yds to the 50 yard line,,
3rd and 3 at 50,Matt Davis pass complete to Darius Joseph for 16 yds to the UConn 34 for a 1ST down,,
1st and 10 at CONN 34,Matt Davis pass complete to Deion Sanders Jr. for 5 yds to the UConn 29,,
2nd and 5 at CONN 29,Matt Davis pass complete to Darius Joseph for 4 yds to the UConn 25,,
3rd and 1 at CONN 25,Prescott Line run for 3 yds to the UConn 22 for a 1ST down,,
1st and 10 at CONN 22,Matt Davis pass complete to Deion Sanders Jr. for 5 yds to the UConn 17,,
2nd and 5 at CONN 17,"Matt Davis pass incomplete to Stephen Nelson, broken up by Andrew Adams",,
3rd and 5 at CONN 17,"DAVIS,Matt pass incomplete to JOSEPH,Darius (ADAMS, Andrew), PENALTY SMU holding (BRIGGS,C) 10 yards to the UCONN27, NO PLAY.",,
3rd and 15 at CONN 27,Matt Davis pass incomplete to Darius Joseph,,
4th and 15 at CONN 27,Cody Rademacher 44 yd FG GOOD,3,0
"SMU DRIVE TOTALS: 10 plays, 30 yards, 2:59"
Connecticut at 11:56,,SMU,CONN
,"Cody Rademacher kickoff for 49 yds , Arkeel Newsome return for 13 yds to the UConn 29",3,0
1st and 10 at CONN 29,Ron Johnson run for 4 yds to the UConn 33,,
2nd and 6 at CONN 33,Ron Johnson run for 5 yds to the UConn 38,,
3rd and 1 at CONN 38,Tim Boyle run for 1 yd to the UConn 39 for a 1ST down,,
1st and 10 at CONN 39,Ron Johnson run for 6 yds to the UConn 45,,
2nd and 4 at CONN 45,Deshon Foxx run for 17 yds to the SMU 38 for a 1ST down,,
1st and 10 at SMU 38,Tim Boyle pass incomplete to Geremy Davis,,
2nd and 10 at SMU 38,Arkeel Newsome run for no gain to the SMU 38,,
3rd and 10 at SMU 38,Tim Boyle pass incomplete to Geremy Davis,,
