0768070020141011,,768,700
,West Virginina wins toss and will receive. Tech will defend North,,
1st Quarter Play-by-Play
West Virginia at 15:00,,WVU,TTU
,"Kramer Fyfe kickoff for 65 yds , Mario Alford return for 32 yds to the WVirg 32",0,0
1st and 10 at WVU 32,Clint Trickett pass complete to Wendell Smallwood for a loss of 1 yard to the WVirg 31,,
2nd and 11 at WVU 31,Wendell Smallwood run for 7 yds to the WVirg 38,,
3rd and 4 at WVU 38,Clint Trickett pass complete to Daikiel Shorts for 9 yds to the WVirg 47 for a 1ST down,,
1st and 10 at WVU 47,Clint Trickett pass complete to Rushel Shell for 7 yds to the TexTc 46,,
2nd and 3 at TTU 46,Rushel Shell run for 2 yds to the TexTc 44,,
3rd and 1 at TTU 44,Rushel Shell run for 2 yds to the TexTc 42 for a 1ST down,,
1st and 10 at TTU 42,Rushel Shell run for 5 yds to the TexTc 37,,
2nd and 5 at TTU 37,Rushel Shell run for 7 yds to the TexTc 30 for a 1ST down,,
1st and 10 at TTU 30,Rushel Shell run for 4 yds to the TexTc 26,,
2nd and 6 at TTU 26,Clint Trickett pass incomplete to N/A,,
,"Timeout TEXAS TECH, clock 11:24",,
3rd and 6 at TTU 26,Wendell Smallwood run for 1 yd to the TexTc 25,,
4th and 5 at TTU 25,Josh Lambert 42 yd FG GOOD,3,0
"WVU DRIVE TOTALS: 12 plays, 43 yards, 4:18"
Texas Tech at 10:42,,WVU,TTU
,Michael Molinari kickoff for 65 yds for a touchback,3,0
1st and 10 at TTU 25,DeAndre Washington run for 5 yds to the TexTc 30,,
2nd and 5 at TTU 30,Davis Webb pass incomplete to DeAndre Washington,,
3rd and 5 at TTU 30,Davis Webb pass complete to Jakeem Grant for 8 yds to the TexTc 38 for a 1ST down,,
1st and 10 at TTU 38,Quinton White run for 1 yd to the TexTc 39,,
2nd and 9 at TTU 39,DeAndre Washington run for 16 yds to the WVirg 45 for a 1ST down,,
1st and 10 at WVU 45,DeAndre Washington run for 5 yds to the WVirg 40,,
2nd and 5 at WVU 40,Davis Webb pass incomplete to N/A,,
3rd and 5 at WVU 40,Davis Webb pass complete to Quinton White for a loss of 3 yards to the WVirg 43,,
4th and 8 at WVU 43,Taylor Symmank punt for 43 yds for a touchback,,
"TTU DRIVE TOTALS: 8 plays, 32 yards, 2:44"
West Virginia at 7:58,,WVU,TTU
1st and 10 at WVU 20,Clint Trickett pass complete to Kevin White for 6 yds to the WVirg 26,3,0
2nd and 4 at WVU 26,Rushel Shell run for no gain to the WVirg 26,,
3rd and 4 at WVU 26,Clint Trickett pass complete to Kevin White for 1 yd to the WVirg 27,,
4th and 3 at WVU 27,"u""Nick O'Toole"",  punt for 47 yds, downed at the TexTc 26",,
"WVU DRIVE TOTALS: 3 plays, 7 yards, 1:48"
Texas Tech at 6:10,,WVU,TTU
1st and 10 at TTU 26,DeAndre Washington run for 3 yds to the TexTc 29,3,0
2nd and 7 at TTU 29,Davis Webb pass complete to Bradley Marquez for 19 yds to the TexTc 48 for a 1ST down,,
1st and 10 at TTU 48,DeAndre Washington run for 1 yd to the TexTc 49,,
2nd and 9 at TTU 49,DeAndre Washington run for 6 yds to the WVirg 45,,
3rd and 3 at WVU 45,Justin Stockton run for 1 yd to the WVirg 44,,
4th and 2 at WVU 44,Davis Webb pass complete to Jakeem Grant for 10 yds to the WVirg 34 for a 1ST down,,
1st and 10 at WVU 34,DeAndre Washington run for no gain to the WVirg 34,,
2nd and 10 at WVU 34,"Davis Webb pass complete to Devin Lauderdale for 34 yds for a TD, (Ryan Bustin KICK)",3,7
"TTU DRIVE TOTALS: 8 plays, 74 yards, 3:05"
West Virginia at 3:05,,WVU,TTU
,Kramer Fyfe kickoff for 65 yds for a touchback,3,7
1st and 10 at WVU 25,Rushel Shell run for 3 yds to the WVirg 28,,
2nd and 7 at WVU 28,"Clint Trickett pass incomplete to Daikiel Shorts, broken up by Keenon Ward",,
3rd and 7 at WVU 28,Clint Trickett pass incomplete to Daikiel Shorts,,
4th and 7 at WVU 28,"u""Nick O'Toole"",  punt for 41 yds , Cameron Batson returns for a loss of 1 yard to the TexTc 30",,
"WVU DRIVE TOTALS: 3 plays, 3 yards, 0:46"
Texas Tech at 2:19,,WVU,TTU
1st and 10 at TTU 30,Justin Stockton run for a loss of 1 yard to the TexTc 29,3,7
2nd and 11 at TTU 29,"Webb, Davis pass complete to Marquez, Brad for 26 yards to the WVU45 (Joseph, Karl), PENALTY TTU ineligible downfield on pass (Grant, Jakeem) 5 yards to the TTU24, NO PLAY.",,
2nd and 16 at TTU 24,"Davis Webb pass complete to Devin Lauderdale for 76 yds for a TD, (Ryan Bustin KICK)",3,14
"TTU DRIVE TOTALS: 2 plays, 70 yards, 1:05"
West Virginia at 1:14,,WVU,TTU
,Kramer Fyfe kickoff for 65 yds for a touchback,3,14
1st and 10 at WVU 25,Clint Trickett pass complete to Kevin White for 24 yds to the WVirg 49 for a 1ST down,,
1st and 10 at WVU 49,Clint Trickett pass complete to Kevin White for 13 yds to the TexTc 38 for a 1ST down,,
1st and 10 at TTU 38,Andrew Buie run for a loss of 1 yard to the TexTc 39,,
2nd and 11 at TTU 39,Clint Trickett pass complete to Jordan Thompson for 6 yds to the TexTc 33,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
West Virginia at 15:00,,WVU,TTU
3rd and 5 at TTU 33,Clint Trickett pass complete to Kevin White for 10 yds to the TexTc 23 for a 1ST down,3,14
1st and 10 at TTU 23,Clint Trickett pass incomplete to N/A,,
2nd and 10 at TTU 23,Andrew Buie run for 1 yd to the TexTc 22,,
3rd and 9 at TTU 22,Clint Trickett pass complete to Kevin White for 10 yds to the TexTc 12 for a 1ST down,,
1st and 10 at TTU 12,"Rushel Shell run for 12 yds for a TD, (Josh Lambert KICK)",10,14
"WVU DRIVE TOTALS: 9 plays, 75 yards, 2:32"
Texas Tech at 13:42,,WVU,TTU
,"Michael Molinari kickoff for 65 yds , Justin Stockton return for 24 yds to the TexTc 24",10,14
1st and 10 at TTU 24,Davis Webb pass complete to Devin Lauderdale for 2 yds to the TexTc 26,,
2nd and 8 at TTU 26,DeAndre Washington run for 16 yds to the TexTc 42 for a 1ST down,,
1st and 10 at TTU 42,DeAndre Washington run for 11 yds to the WVirg 47 for a 1ST down,,
1st and 10 at WVU 47,Davis Webb pass complete to Dylan Cantrell for 5 yds to the WVirg 42,,
2nd and 5 at WVU 42,DeAndre Washington run for a loss of 1 yard to the WVirg 43,,
3rd and 6 at WVU 43,"Davis Webb pass complete to Jakeem Grant for 43 yds for a TD, (Ryan Bustin KICK)",10,21
"TTU DRIVE TOTALS: 6 plays, 76 yards, 2:29"
West Virginia at 11:13,,WVU,TTU
,"Kramer Fyfe kickoff for 65 yds , Mario Alford return for 15 yds to the WVirg 15",10,21
1st and 10 at WVU 15,Clint Trickett pass incomplete to Wendell Smallwood,,
2nd and 10 at WVU 15,Clint Trickett pass complete to Kevin White for 4 yds to the WVirg 19,,
3rd and 6 at WVU 19,Clint Trickett pass complete to Kevin White for 16 yds to the WVirg 35 for a 1ST down,,
1st and 10 at WVU 35,Clint Trickett pass incomplete to Kevin White,,
2nd and 10 at WVU 35,Clint Trickett pass complete to Rushel Shell for a loss of 2 yards to the WVirg 33,,
3rd and 12 at WVU 33,Rushel Shell run for 9 yds to the WVirg 42,,
4th and 3 at WVU 42,"u""Nick O'Toole"",  punt for 51 yds, downed at the TexTc 7",,
"WVU DRIVE TOTALS: 6 plays, 27 yards, 2:17"
Texas Tech at 8:56,,WVU,TTU
1st and 10 at TTU 7,Davis Webb pass complete to Justin Stockton for no gain to the TexTc 7,10,21
2nd and 10 at TTU 7,DeAndre Washington run for 2 yds to the TexTc 9,,
3rd and 8 at TTU 9,Davis Webb pass complete to Quinton White for 6 yds to the TexTc 15,,
4th and 2 at TTU 15,"WEST VIRGINIA Penalty, personal foul (KJ Dillon) to the TexTc 30 for a 1ST down",,
1st and 10 at TTU 30,DeAndre Washington run for 3 yds to the TexTc 33,,
2nd and 7 at TTU 33,"Webb, Davis pass incomplete to Sadler, Ian, PENALTY WVU pass interference (Benton) 4 yards to the TTU37, NO PLAY.",,
1st and 10 at TTU 37,DeAndre Washington run for 3 yds to the TexTc 40,,
2nd and 7 at TTU 40,Davis Webb pass incomplete to Jakeem Grant,,
3rd and 7 at TTU 40,"Davis Webb pass complete to Quinton White for 4 yds Quinton White fumbled, recovered by TexTc N/A",,
4th and 3 at TTU 44,"TEXAS TECH Penalty, delay of game (-5 Yards) to the TexTc 39",,
4th and 8 at TTU 39,"Taylor Symmank punt for 45 yds, downed at the WVirg 16",,
"TTU DRIVE TOTALS: 7 plays, 32 yards, 3:11"
West Virginia at 5:45,,WVU,TTU
1st and 10 at WVU 16,"WEST VIRGINIA Penalty, false start (Marquis Lucas) to the WVirg 11",10,21
1st and 15 at WVU 11,Wendell Smallwood run for 11 yds to the WVirg 22,,
2nd and 4 at WVU 22,"Trickett, Clint pass incomplete to Alford, Mario, PENALTY TTU holding (Nelson, Justis) 10 yards to the WVU32, 1ST DOWN WVU, NO PLAY. for a 1ST down",,
1st and 10 at WVU 32,Wendell Smallwood run for 4 yds to the WVirg 36,,
2nd and 6 at WVU 36,Wendell Smallwood run for 3 yds to the WVirg 39,,
3rd and 3 at WVU 39,Clint Trickett pass complete to Cody Clay for 7 yds to the WVirg 46 for a 1ST down,,
1st and 10 at WVU 46,Wendell Smallwood run for 5 yds to the TexTc 49,,
1st and 10 at TTU 34,"WEST VIRGINIA Penalty, unsportsmanlike conduct (Quinton Spain) to the TexTc 49",,
4th and 3 at TTU 42,"Clint Trickett pass incomplete to Mario Alford, broken up by Justis Nelson",,
2nd and 5 at TTU 49,"Trickett, Clint pass incomplete to White, Kevin, PENALTY TTU roughing passer (Ross, Andre) 15 yards to the TTU34, 1ST DOWN WVU, NO PLAY. for a 1ST down",,
1st and 10 at TTU 49,Dreamius Smith run for 7 yds to the TexTc 42,,
2nd and 3 at TTU 42,Clint Trickett pass incomplete to Mario Alford,,
3rd and 3 at TTU 42,Dreamius Smith run for no gain to the TexTc 42,,
"WVU DRIVE TOTALS: 9 plays, 42 yards, 3:15"
Texas Tech at 2:30,,WVU,TTU
1st and 10 at TTU 42,Davis Webb pass complete to Reginald Davis for 3 yds to the TexTc 45,10,21
2nd and 7 at TTU 45,DeAndre Washington run for 6 yds to the WVirg 49,,
3rd and 1 at WVU 49,DeAndre Washington run for 2 yds to the WVirg 47 for a 1ST down,,
1st and 10 at WVU 47,Davis Webb pass complete to DeAndre Washington for 8 yds to the WVirg 39,,
2nd and 2 at WVU 39,Davis Webb pass intercepted KJ Dillon return for no gain to the WVirg 9,,
