0048073620141011,,48,736
,"VANDERBILT wins the coin toss, and will receive.",,
1st Quarter Play-by-Play
Vanderbilt at 15:00,,SCU,VAN
,"David Kennedy kickoff for 36 yds , Nathan Marcus return for 11 yds to the Vandy 40",0,0
1st and 10 at VAN 40,Wade Freebeck pass complete to Ralph Webb for 6 yds to the Vandy 46,,
2nd and 4 at VAN 46,Wade Freebeck pass complete to C.J. Duncan for 8 yds to the ChaSo 46 for a 1ST down,,
1st and 10 at CHSO 46,Ralph Webb run for 7 yds to the ChaSo 39,,
2nd and 3 at CHSO 39,Ralph Webb run for 10 yds to the ChaSo 29 for a 1ST down,,
1st and 10 at CHSO 29,Dallas Rivers run for a loss of 1 yard to the ChaSo 30,,
2nd and 11 at CHSO 30,Wade Freebeck pass complete to C.J. Duncan for 2 yds to the ChaSo 28,,
3rd and 9 at CHSO 28,"Wade Freebeck pass complete to Steven Sche,  for 7 yds to the ChaSo 21",,
4th and 2 at CHSO 21,Tommy Openshaw 39 yd FG GOOD,0,3
"VAN DRIVE TOTALS: 8 plays, 39 yards, 4:03"
Charleston Southern at 10:57,,SCU,VAN
,Tommy Openshaw kickoff for 65 yds for a touchback,0,3
1st and 10 at CHSO 25,Ben Robinson run for 4 yds to the ChaSo 29,,
2nd and 6 at CHSO 29,Austin Brown pass complete to Mike Holloway for 11 yds to the ChaSo 40 for a 1ST down,,
1st and 10 at CHSO 40,Darius Hammond run for 4 yds to the ChaSo 44,,
2nd and 6 at CHSO 44,"CHARLESTON SOU Penalty, False Start (Nathan Prater) to the ChaSo 39",,
2nd and 11 at CHSO 39,"CHARLESTON SOU Penalty, False Start (Erik Austell) to the ChaSo 34",,
2nd and 16 at CHSO 34,Mike Holloway run for 11 yds to the ChaSo 45,,
,"Timeout CHARLESTON SOU, clock 08:27",,
3rd and 5 at CHSO 45,Mike Holloway run for a loss of 6 yards to the ChaSo 39,,
4th and 11 at CHSO 39,"VANDERBILT Penalty, Unsportsmanlike Conduct (- Team) to the Vandy 46 for a 1ST down",,
1st and 10 at VAN 46,Darius Hammond run for 4 yds to the Vandy 42,,
2nd and 6 at VAN 42,Austin Brown run for 4 yds to the Vandy 38,,
3rd and 2 at VAN 38,Darius Hammond run for a loss of 2 yards to the Vandy 40,,
4th and 4 at VAN 40,"Truett Burns punt for 21 yds , Ryan White returns for no gain to the Vandy 22 Ryan White fumbled, recovered by Vandy Darreon Herring  , return for 3 yds to the Vandy 22",,
"CHSO DRIVE TOTALS: 8 plays, 35 yards, 5:07"
Vanderbilt at 5:50,,SCU,VAN
1st and 10 at VAN 22,Ralph Webb run for 5 yds to the Vandy 27,0,3
2nd and 5 at VAN 27,"Ralph Webb run for 5 yds to the Vandy 32 VANDERBILT Penalty, Illegal Block (C.J. Duncan) to the Vandy 22",,
2nd and 10 at VAN 22,Wade Freebeck sacked by Zack Johnson for a loss of 9 yards to the Vandy 13,,
3rd and 19 at VAN 13,Ralph Webb run for 6 yds to the Vandy 19,,
4th and 13 at VAN 19,"Colby Cooke punt for 29 yds, punt out-of-bounds at the Vandy 48",,
"VAN DRIVE TOTALS: 4 plays, -3 yards, 2:27"
Charleston Southern at 3:23,,SCU,VAN
1st and 10 at VAN 48,Ben Robinson run for 2 yds to the Vandy 46,0,3
2nd and 8 at VAN 46,Mike Holloway run for 5 yds to the Vandy 41,,
3rd and 3 at VAN 41,Austin Brown pass complete to Kenny Dinkins for 2 yds to the Vandy 39,,
4th and 1 at VAN 39,Mike Holloway run for 2 yds to the Vandy 37 for a 1ST down,,
1st and 10 at VAN 37,Mike Holloway run for 25 yds to the Vandy 12 for a 1ST down,,
1st and 10 at VAN 12,Austin Brown pass incomplete to Nathan Perera,,
2nd and 10 at VAN 12,Ben Robinson run for 6 yds to the Vandy 6,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Charleston Southern at 15:00,,SCU,VAN
3rd and 4 at VAN 6,Austin Brown pass incomplete to Colton Korn,0,3
4th and 4 at VAN 6,David Kennedy 23 yd FG GOOD,3,3
"CHSO DRIVE TOTALS: 9 plays, 42 yards, 3:30"
Vanderbilt at 14:53,,SCU,VAN
,"David Kennedy kickoff for 43 yds , Nathan Marcus return for 4 yds to the Vandy 26",3,3
1st and 10 at VAN 26,Wade Freebeck pass incomplete to Latevius Rayford,,
2nd and 10 at VAN 26,Wade Freebeck pass incomplete to Latevius Rayford,,
3rd and 10 at VAN 26,Wade Freebeck pass complete to Ralph Webb for a loss of 3 yards to the Vandy 23,,
4th and 13 at VAN 23,"Colby Cooke punt for 45 yds , Darius Hammond returns for no gain to the ChaSo 32",,
"VAN DRIVE TOTALS: 3 plays, -3 yards, 0:57"
Charleston Southern at 13:56,,SCU,VAN
1st and 10 at CHSO 32,Mike Holloway run for 1 yd to the ChaSo 33,3,3
2nd and 9 at CHSO 33,Alexander Cruz run for 4 yds to the ChaSo 37,,
3rd and 5 at CHSO 37,Daniel Croghan III pass complete to Kenny Dinkins for 2 yds to the ChaSo 39,,
4th and 3 at CHSO 39,"Truett Burns punt for 32 yds, downed at the Vandy 29",,
"CHSO DRIVE TOTALS: 3 plays, 7 yards, 2:04"
Vanderbilt at 11:52,,SCU,VAN
1st and 10 at VAN 29,Ralph Webb run for 5 yds to the Vandy 34,3,3
2nd and 5 at VAN 34,Ralph Webb run for 1 yd to the Vandy 35,,
3rd and 4 at VAN 35,C.J. Duncan 65 Yd pass from Johnny McCrary (Tommy Openshaw Kick),3,10
"VAN DRIVE TOTALS: 3 plays, 71 yards, 1:28"
Charleston Southern at 10:24,,SCU,VAN
,Tommy Openshaw kickoff for 65 yds for a touchback,3,10
1st and 10 at CHSO 25,Austin Brown pass incomplete to Colton Korn,,
2nd and 10 at CHSO 25,Austin Brown run for 11 yds to the ChaSo 36 for a 1ST down,,
1st and 10 at CHSO 36,Ben Robinson run for 2 yds to the ChaSo 38,,
2nd and 8 at CHSO 38,Austin Brown pass incomplete to Nathan Perera,,
,"Timeout CHARLESTON SOU, clock 08:51",,
3rd and 8 at CHSO 38,Austin Brown pass intercepted Taurean Ferguson return for 21 yds to the ChaSo 34,,
"CHSO DRIVE TOTALS: 5 plays, 13 yards, 1:43"
Vanderbilt at 8:41,,SCU,VAN
1st and 10 at CHSO 34,Dallas Rivers run for 4 yds to the ChaSo 30,3,10
2nd and 6 at CHSO 30,Dallas Rivers run for 2 yds to the ChaSo 28,,
3rd and 4 at CHSO 28,"VANDERBILT Penalty, False Start (Joe Townsend) to the ChaSo 33",,
3rd and 9 at CHSO 33,"Johnny McCrary run for 3 yds to the ChaSo 30 for a 1ST down CHARLESTON SOU Penalty, Unnecessary Roughness (Demaris Freeman) to the ChaSo 15 for a 1ST down",,
1st and 10 at CHSO 15,Dallas Rivers run for 5 yds to the ChaSo 10,,
2nd and 5 at CHSO 10,Dallas Rivers run for 2 yds to the ChaSo 8,,
,"Timeout VANDERBILT, clock 05:11",,
3rd and 3 at CHSO 8,"Dallas Rivers run for 8 yds for a TD, (Two pt pass, Taylor Hudson pass  to Andrew East GOOD)",3,18
"VAN DRIVE TOTALS: 6 plays, 34 yards, 3:35"
Charleston Southern at 5:06,,SCU,VAN
,"Tommy Openshaw kickoff for 65 yds , Darius Hammond return for 16 yds to the ChaSo 16",3,18
1st and 10 at CHSO 16,Austin Brown pass complete to Nathan Perera for 11 yds to the ChaSo 27 for a 1ST down,,
1st and 10 at CHSO 27,Mike Holloway run for 14 yds to the ChaSo 41 for a 1ST down,,
1st and 10 at CHSO 41,Austin Brown pass complete to Nathan Prater for 20 yds to the Vandy 39 for a 1ST down,,
1st and 10 at VAN 39,Mike Holloway run for 3 yds to the Vandy 36,,
2nd and 7 at VAN 36,Austin Brown pass incomplete to Kenny Dinkins,,
3rd and 7 at VAN 36,"Austin Brown run for a loss of 4 yards to the Vandy 32 Austin Brown fumbled, recovered by ChaSo Colton Korn",,
4th and 3 at VAN 32,Austin Brown run for a loss of 7 yards to the Vandy 39,,
"CHSO DRIVE TOTALS: 7 plays, 45 yards, 2:36"
Vanderbilt at 2:30,,SCU,VAN
1st and 10 at VAN 39,Johnny McCrary pass complete to C.J. Duncan for 6 yds to the Vandy 45,3,18
2nd and 4 at VAN 45,Ralph Webb run for 2 yds to the Vandy 47,,
3rd and 2 at VAN 47,"VANDERBILT Penalty, False Start (Andrew Jelks) to the Vandy 42",,
3rd and 7 at VAN 42,"McCrary, Johnny pass complete to Duncan, C.J. for 10 yards to the CHASOTHERN48, PENALTY VANDERBILT illegal formation 5 yards to the VANDERBILT37, NO PLAY.",,
3rd and 12 at VAN 37,Johnny McCrary pass complete to Darrius Sims for no gain to the Vandy 37,,
4th and 12 at VAN 37,"TEAM punt blocked by Lorenzo Mathis, Lorenzo Mathis return for 17 yds for a TD, (David Kennedy KICK)",10,18
"VAN DRIVE TOTALS: 3 plays, -2 yards, 1:54"
Vanderbilt at 0:36,,SCU,VAN
,"David Kennedy kickoff for 44 yds , Dallas Rivers return for 23 yds to the Vandy 44",10,18
1st and 10 at VAN 44,Johnny McCrary pass complete to C.J. Duncan for 12 yds to the ChaSo 44 for a 1ST down,,
,"Timeout VANDERBILT, clock 00:20",,
1st and 10 at CHSO 44,Johnny McCrary pass incomplete to Trey Wilkins,,
2nd and 10 at CHSO 44,Johnny McCrary pass incomplete to Steven Sche,,
3rd and 10 at CHSO 44,Johnny McCrary pass complete to C.J. Duncan for 20 yds to the ChaSo 24 for a 1ST down,,
,"Timeout VANDERBILT, clock 00:05",,
1st and 10 at CHSO 24,Tommy Openshaw 42 yd FG GOOD,10,21
,End of 2nd Quarter,,
"VAN DRIVE TOTALS: 5 plays, 32 yards, 0:36"
3rd Quarter Play-by-Play
Charleston Southern at 15:00,,SCU,VAN
,Tommy Openshaw kickoff for 65 yds for a touchback,10,21
1st and 10 at CHSO 25,Darius Hammond run for 1 yd to the ChaSo 26,,
2nd and 9 at CHSO 26,Darius Hammond run for 7 yds to the ChaSo 33,,
3rd and 2 at CHSO 33,"CHARLESTON SOU Penalty, False Start (Erik Austell) to the ChaSo 28",,
3rd and 7 at CHSO 28,Austin Brown pass incomplete to Nathan Perera,,
4th and 7 at CHSO 28,"Truett Burns punt for 38 yds, downed at the Vandy 34",,
"CHSO DRIVE TOTALS: 3 plays, 3 yards, 2:14"
Vanderbilt at 12:46,,SCU,VAN
1st and 10 at VAN 34,"Ralph Webb run for 1 yd to the Vandy 35 VANDERBILT Penalty, Offensive Holding (Will Holden) to the Vandy 25",10,21
1st and 19 at VAN 25,Ralph Webb run for a loss of 2 yards to the Vandy 23,,
2nd and 21 at VAN 23,Johnny McCrary pass complete to Trey Wilkins for 15 yds to the Vandy 38,,
3rd and 6 at VAN 38,"McCrary, Johnny rush for 5 yards to the VANDERBILT43, PENALTY VANDERBILT holding (Taylor, Vince) 10 yards to the VANDERBILT28, NO PLAY.",,
3rd and 16 at VAN 28,Johnny McCrary pass complete to Latevius Rayford for 11 yds to the Vandy 39,,
4th and 5 at VAN 39,"Colby Cooke punt for 39 yds, downed at the ChaSo 22",,
"VAN DRIVE TOTALS: 4 plays, 5 yards, 3:00"
Charleston Southern at 9:46,,SCU,VAN
1st and 10 at CHSO 22,Austin Brown pass complete to Colton Korn for 31 yds to the Vandy 47 for a 1ST down,10,21
1st and 10 at VAN 47,Mike Holloway run for 7 yds to the Vandy 40,,
2nd and 3 at VAN 40,Mike Holloway run for 7 yds to the Vandy 33 for a 1ST down,,
1st and 10 at VAN 33,Austin Brown pass incomplete to Nathan Prater,,
2nd and 10 at VAN 33,Mike Holloway run for 5 yds to the Vandy 28,,
3rd and 5 at VAN 28,Austin Brown pass incomplete to Nathan Perera,,
,"Timeout CHARLESTON SOU, clock 07:39",,
4th and 5 at VAN 28,Austin Brown pass complete to Colton Korn for 9 yds to the Vandy 19 for a 1ST down,,
1st and 10 at VAN 19,Mike Holloway run for 5 yds to the Vandy 14,,
2nd and 5 at VAN 14,Austin Brown run for 4 yds to the Vandy 10,,
3rd and 1 at VAN 10,"Zachary Frazier run for 10 yds for a TD, (David Kennedy KICK)",17,21
"CHSO DRIVE TOTALS: 10 plays, 78 yards, 3:50"
Vanderbilt at 5:56,,SCU,VAN
,"David Kennedy kickoff for 34 yds , Jimmy Stewart return for 14 yds to the Vandy 45",17,21
1st and 10 at VAN 45,"CHARLESTON SOU Penalty, Defensive Offside (Chris Jenkins) to the 50 yard line",,
