0107065720141113,,107,657
1st Quarter Play-by-Play
USC at 15:00,,CAL,USC
,"James Langford kickoff for 63 yds , u""Adoree' Jackson"",  return for 13 yds to the USC 15",0,0
1st and 10 at USC 15,Cody Kessler pass complete to Nelson Agholor for 11 yds to the USC 26 for a 1ST down,,
1st and 10 at USC 26,Cody Kessler pass complete to Javorius Allen for 10 yds to the USC 36 for a 1ST down,,
1st and 10 at USC 36,"Cody Kessler pass complete to u""Adoree' Jackson"",  for 14 yds to the 50 yard line USC Penalty, Offensive Holding (Nelson Agholor) to the USC 40",,
1st and 6 at USC 40,Javorius Allen run for 2 yds to the USC 42,,
2nd and 4 at USC 42,"Cody Kessler pass incomplete to Randall Telfer, broken up by Caleb Coleman",,
3rd and 4 at USC 42,Cody Kessler pass complete to Nelson Agholor for 7 yds to the USC 49 for a 1ST down,,
1st and 10 at USC 49,Javorius Allen run for a loss of 2 yards to the USC 47,,
2nd and 12 at USC 47,Javorius Allen run for no gain to the USC 47,,
3rd and 12 at USC 47,Cody Kessler pass complete to Nelson Agholor for 28 yds to the Cal 25 for a 1ST down,,
1st and 10 at CAL 25,Cody Kessler pass incomplete to Javorius Allen,,
2nd and 10 at CAL 25,Javorius Allen run for 13 yds to the Cal 12 for a 1ST down,,
1st and 10 at CAL 12,Javorius Allen run for 2 yds to the Cal 10,,
2nd and 8 at CAL 10,Cody Kessler pass incomplete to Nelson Agholor,,
3rd and 8 at CAL 10,"Cody Kessler pass complete to Nelson Agholor for 10 yds for a TD, (Andre Heidari KICK)",0,7
"USC DRIVE TOTALS: 14 plays, 85 yards, 5:05"
California at 9:55,,CAL,USC
,"Alex Wood kickoff for 59 yds , Tre Watson return for 20 yds to the Cal 26",0,7
1st and 10 at CAL 26,Daniel Lasco run for a loss of 5 yards to the Cal 21,,
2nd and 15 at CAL 21,"Jared Goff pass incomplete to Maurice Harris, broken up by Gerald Bowman",,
3rd and 15 at CAL 21,Daniel Lasco run for 7 yds to the Cal 28,,
4th and 8 at CAL 28,"Cole Leininger punt for 32 yds, punt out-of-bounds at the USC 40",,
"CAL DRIVE TOTALS: 3 plays, 2 yards, 1:23"
USC at 8:32,,CAL,USC
1st and 10 at USC 40,Cody Kessler pass complete to Nelson Agholor for 12 yds to the Cal 48 for a 1ST down,0,7
1st and 10 at CAL 48,Cody Kessler pass complete to Nelson Agholor for 8 yds to the Cal 40,,
2nd and 2 at CAL 40,Cody Kessler pass complete to Nelson Agholor for 8 yds to the Cal 32 for a 1ST down,,
1st and 10 at CAL 32,"Cody Kessler pass complete to George Farmer for 32 yds for a TD, (Andre Heidari KICK)",0,14
"USC DRIVE TOTALS: 4 plays, 60 yards, 1:05"
California at 7:27,,CAL,USC
,"Alex Wood kickoff for 65 yds , Tre Watson return for 24 yds to the Cal 24",0,14
1st and 10 at CAL 24,"Daniel Lasco run for 3 yds to the Cal 27 for a 1ST down USC Penalty, Face Mask (15 yards) (15 Yards) to the Cal 42 for a 1ST down",,
1st and 10 at CAL 42,Jared Goff pass complete to Chris Harper for 4 yds to the Cal 46,,
2nd and 6 at CAL 46,Daniel Lasco run for 3 yds to the Cal 49,,
3rd and 3 at CAL 49,Jared Goff pass incomplete to Stephen Anderson,,
4th and 3 at CAL 49,"Jared Goff punt for 50 yds, downed at the USC 1",,
"CAL DRIVE TOTALS: 4 plays, 25 yards, 1:48"
USC at 5:39,,CAL,USC
1st and 10 at USC 1,Justin Davis run for a loss of 1 yard for a SAFETY,2,14
"USC DRIVE TOTALS: 1 play, -1 yard, 0:08"
California at 5:31,,CAL,USC
,"Kris Albarado kickoff for 54 yds , Tre Watson return for 23 yds to the Cal 43 CALIFORNIA Penalty, Offensive Holding (10 Yards) to the Cal 39",2,14
1st and 10 at CAL 39,Jared Goff pass complete to Daniel Lasco for 1 yd to the Cal 40,,
2nd and 9 at CAL 40,Jared Goff pass incomplete to Bryce Treggs,,
3rd and 9 at CAL 40,"Jared Goff pass incomplete to Darius Powe, broken up by Hayes Pullard",,
4th and 9 at CAL 40,"Cole Leininger punt for 36 yds, fair catch by Nelson Agholor at the USC 24 CALIFORNIA Penalty, Kick Catching Interference (-15 Yards) to the USC 39",,
"CAL DRIVE TOTALS: 3 plays, 1 yard, 0:57"
USC at 4:34,,CAL,USC
1st and 10 at CAL 39,"Cody Kessler pass complete to Nelson Agholor for 34 yds to the CALIFORNIA 27 for a 1ST down CALIFORNIA Penalty, Roughing Passer (15 Yards) to the Cal 12 for a 1ST down",2,14
1st and 10 at CAL 12,Cody Kessler pass complete to Randall Telfer for a loss of 1 yard to the Cal 13,,
2nd and 11 at CAL 13,Cody Kessler pass complete to JuJu Smith for 10 yds to the Cal 3,,
3rd and 1 at CAL 3,Justin Davis 3 Yd Run (Andre Heidari Kick),2,21
"USC DRIVE TOTALS: 4 plays, 61 yards, 1:29"
California at 3:05,,CAL,USC
,"Alex Wood kickoff for 62 yds , Tre Watson return for 17 yds to the Cal 20",2,21
1st and 10 at CAL 20,Jared Goff pass incomplete to Stephen Anderson,,
2nd and 10 at CAL 20,Jared Goff pass complete to Bryce Treggs for 8 yds to the Cal 28,,
3rd and 2 at CAL 28,"Jared Goff pass complete to Stephen Anderson for 6 yds to the Cal 34 for a 1ST down USC Penalty, Personal Foul (Delvon Simmons) to the Cal 49 for a 1ST down",,
1st and 10 at CAL 49,Jared Goff pass complete to Darius Powe for 18 yds to the USC 33 for a 1ST down,,
1st and 10 at USC 33,Daniel Lasco run for 2 yds to the USC 31,,
2nd and 8 at USC 31,Jared Goff pass incomplete to Bryce Treggs,,
3rd and 8 at USC 31,"Goff, Jared pass complete to Muhammad, Khalfani for 10 yards to the USC21, PENALTY CALIFORNIA personal foul (Borrayo, Chris) 15 yards to the USC46, NO PLAY.",,
3rd and 23 at USC 46,Jared Goff pass incomplete to Khalfani Muhammad,,
4th and 23 at USC 46,"Cole Leininger punt for 37 yds, fair catch by Nelson Agholor at the USC 9",,
"CAL DRIVE TOTALS: 7 plays, 34 yards, 2:36"
