0528075620141122,,528,756
1st Quarter Play-by-Play
Oregon State at 15:00,,ORST,UW
,"Tristan Vizcaino kickoff for 64 yds , Malcolm Marable return for 16 yds to the OrgSt 17",0,0
1st and 10 at ORST 17,"Sean Mannion sacked by u""Haoli Kikaha"",  for a loss of 9 yards to the OrgSt 8",,
2nd and 19 at ORST 8,Storm Woods run for 3 yds to the OrgSt 11,,
3rd and 16 at ORST 11,Storm Woods run for 9 yds to the OrgSt 20,,
4th and 7 at ORST 20,"Keith Kostol punt for 41 yds , Dante Pettis returns for 5 yds to the Wash 44",,
"ORST DRIVE TOTALS: 3 plays, 3 yards, 2:20"
Washington at 12:40,,ORST,UW
1st and 10 at WASH 44,Dwayne Washington run for a loss of 3 yards to the Wash 41,0,0
2nd and 13 at WASH 41,Dwayne Washington run for 5 yds to the Wash 46,,
3rd and 8 at WASH 46,"Cyler Miles pass complete to Jaydon Mickens for 54 yds for a TD, (Cameron Van Winkle KICK)",0,7
"WASH DRIVE TOTALS: 3 plays, 56 yards, 1:20"
Oregon State at 11:16,,ORST,UW
,"Cameron Van Winkle kickoff for 38 yds , Malcolm Marable return for 5 yds to the OrgSt 17",0,7
1st and 10 at ORST 17,Storm Woods run for 4 yds to the OrgSt 21,,
2nd and 6 at ORST 21,Storm Woods run for 5 yds to the OrgSt 26,,
3rd and 1 at ORST 26,Storm Woods run for 3 yds to the OrgSt 29 for a 1ST down,,
1st and 10 at ORST 29,Sean Mannion pass incomplete,,
2nd and 10 at ORST 29,Storm Woods run for 6 yds to the OrgSt 35,,
3rd and 4 at ORST 35,Sean Mannion pass complete to Victor Bolden for 16 yds to the Wash 49 for a 1ST down,,
1st and 10 at WASH 49,Sean Mannion pass complete to Victor Bolden for 14 yds to the Wash 35 for a 1ST down,,
1st and 10 at WASH 35,Sean Mannion pass incomplete to Chris Brown,,
2nd and 10 at WASH 35,Sean Mannion pass complete to Storm Woods for 1 yd to the Wash 34,,
3rd and 9 at WASH 34,Sean Mannion pass incomplete,,
,"Timeout OREGON ST, clock 06:32",,
4th and 9 at WASH 34,Keith Kostol punt for 34 yds for a touchback,,
"ORST DRIVE TOTALS: 10 plays, 49 yards, 4:55"
Washington at 6:21,,ORST,UW
1st and 10 at WASH 20,Cyler Miles pass complete to Jaydon Mickens for 3 yds to the Wash 23,0,7
2nd and 7 at WASH 23,Dwayne Washington run for 3 yds to the Wash 26,,
3rd and 4 at WASH 26,Cyler Miles pass complete to Jaydon Mickens for 6 yds to the Wash 32 for a 1ST down,,
1st and 10 at WASH 32,Cyler Miles pass incomplete to Dante Pettis,,
2nd and 10 at WASH 32,"Dwayne Washington run for 68 yds for a TD, (Cameron Van Winkle KICK)",0,14
"WASH DRIVE TOTALS: 5 plays, 80 yards, 1:34"
Oregon State at 4:38,,ORST,UW
,"Tristan Vizcaino kickoff for 63 yds , Malcolm Marable return for 39 yds to the OrgSt 41",0,14
1st and 10 at ORST 41,"Sean Mannion pass complete to Chris Brown for 8 yds to the Wash 49 for a 1ST down WASHINGTON Penalty, personal foul (John Ross) to the Wash 36 for a 1ST down",,
1st and 10 at WASH 36,Chris Brown run for 1 yd to the Wash 35,,
2nd and 9 at WASH 35,Sean Mannion pass incomplete to Connor Hamlett,,
3rd and 9 at WASH 35,Sean Mannion pass complete to Storm Woods for 11 yds to the Wash 24 for a 1ST down,,
1st and 10 at WASH 24,"Sean Mannion pass incomplete to Victor Bolden, broken up by Kevin King",,
2nd and 10 at WASH 24,Storm Woods run for 2 yds to the Wash 22,,
3rd and 8 at WASH 22,Sean Mannion pass complete to Connor Hamlett for 5 yds to the Wash 17,,
4th and 3 at WASH 17,Sean Mannion pass complete to Storm Woods for 2 yds to the Wash 15,,
"ORST DRIVE TOTALS: 8 plays, 44 yards, 3:20"
Washington at 1:18,,ORST,UW
1st and 10 at WASH 15,Dwayne Washington run for 1 yd to the Wash 16,0,14
2nd and 9 at WASH 16,Cyler Miles run for 10 yds to the Wash 26 for a 1ST down,,
1st and 10 at WASH 26,Dwayne Washington run for 3 yds to the Wash 29,,
,End of 1st Quarter,,
2nd Quarter Play-by-Play
Washington at 15:00,,ORST,UW
2nd and 7 at WASH 29,Cyler Miles pass complete to Joshua Perkins for 6 yds to the Wash 35,0,14
3rd and 1 at WASH 35,Dwayne Washington run for 2 yds to the Wash 37 for a 1ST down,,
1st and 10 at WASH 37,Cyler Miles pass complete to Brayden Lenius for 4 yds to the Wash 41,,
2nd and 6 at WASH 41,Dwayne Washington run for 5 yds to the Wash 46,,
3rd and 1 at WASH 46,Dwayne Washington run for 2 yds to the Wash 48 for a 1ST down,,
1st and 10 at WASH 48,Cyler Miles pass complete to Dante Pettis for 7 yds to the OrgSt 45,,
2nd and 3 at ORST 45,Cyler Miles pass complete to Dante Pettis for 25 yds to the OrgSt 20 for a 1ST down,,
1st and 10 at ORST 20,Dwayne Washington run for 3 yds to the OrgSt 17,,
2nd and 7 at ORST 17,Cyler Miles run for 2 yds to the OrgSt 15,,
3rd and 5 at ORST 15,Cyler Miles pass complete to Jaydon Mickens for a loss of 2 yards to the OrgSt 17,,
4th and 7 at ORST 17,Cameron Van Winkle 34 yd FG GOOD,0,17
"WASH DRIVE TOTALS: 14 plays, 68 yards, 5:37"
Oregon State at 10:32,,ORST,UW
,"Tristan Vizcaino kickoff for 58 yds , Malcolm Marable return for 20 yds to the OrgSt 27",0,17
1st and 10 at ORST 27,Sean Mannion sacked by Joe Mathis for a loss of 8 yards to the OrgSt 19,,
