0334023520140913,,334,235
Kentucky Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:05,1,02:21,UK 4,5,49,Punt
09:23,1,01:44,UK 35,3,-3,Punt
06:13,1,01:35,UK 46,3,3,Punt
01:53,1,00:49,UK 48,3,3,Punt
14:14,2,01:49,UK 17,5,32,Punt
07:47,2,02:16,UK 25,4,15,Punt
02:16,2,02:16,UK 10,9,72,End of Half
15:00,3,02:19,UK 25,7,22,Interception
07:32,3,02:00,UK 25,5,75,Touchdown
04:27,3,01:06,UK 26,5,74,Touchdown
00:25,3,01:37,UK 25,5,14,Interception
09:02,4,05:10,UK 23,12,44,Field Goal
01:47,4,01:19,UK 7,5,23,Interception
00:00,4,00:00,UK 34,1,0,End of Game
00:00,OT,00:00,FLA 25,1,25,Touchdown
00:00,OT,00:00,UK 3,7,16,Field Goal
00:00,OT,00:00,FLA 25,4,1,Missed FG
Florida Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:55,FLA 35,5,23,Punt
10:44,1,01:21,FLA 10,3,5,Punt
07:39,1,01:26,FLA 14,4,7,Punt
04:38,1,02:45,FLA 10,8,65,Interception
01:04,1,01:50,FLA 7,4,23,Punt
12:25,2,04:38,FLA 14,11,68,Field Goal
05:31,2,03:15,FLA 19,8,31,Punt
12:41,3,05:09,UK 39,12,34,Field Goal
05:32,3,01:05,UK 44,3,44,Touchdown
03:21,3,02:56,FLA 38,8,62,Touchdown
13:48,4,04:46,FLA 15,11,63,Missed FG
03:52,4,02:05,FLA 30,3,4,Punt
00:28,4,00:28,FLA 40,5,26,Downs
00:00,OT,00:00,FLA 3,6,25,Touchdown
00:00,OT,00:00,UK 25,4,22,Field Goal
00:00,OT,00:00,UK 25,4,25,Touchdown
