0559030620141129,,559,306
Purdue Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:40,1,01:46,PUR 42,4,4,Fumble
09:12,1,02:05,PUR 21,7,49,Missed FG
05:02,1,05:55,PUR 32,14,59,Field Goal
12:24,2,02:01,PUR 16,4,16,Interception
07:52,2,02:11,IND 47,5,13,Punt
05:41,2,02:42,IND 20,6,11,Field Goal
01:32,2,01:10,PUR 22,6,34,Interception
15:00,3,01:13,PUR 14,3,3,Interception
09:46,3,00:21,PUR 18,1,82,Touchdown
06:15,3,02:09,PUR 10,3,9,Punt
02:25,3,02:25,PUR 30,3,4,Punt
14:53,4,03:29,IND 24,7,22,Field Goal
06:31,4,03:12,PUR 25,6,14,Punt
00:27,4,00:27,PUR 35,4,26,End of Game
Indiana Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:20,IND 25,5,33,Downs
10:54,1,01:42,PUR 35,7,14,Missed FG
07:07,1,02:05,IND 30,3,9,Punt
14:07,2,01:43,IND 10,4,27,Punt
10:23,2,02:31,IND 22,6,7,Punt
00:00,2,00:00,IND 20,0,0,Fumble
02:56,2,01:24,IND 23,3,7,Punt
00:22,2,00:22,IND 3,1,2,End of Half
13:47,3,04:01,PUR 23,10,17,Field Goal
09:25,3,03:10,IND 35,8,41,Field Goal
04:06,3,01:41,IND 44,4,56,Touchdown
15:00,4,00:07,IND 22,1,2,Fumble
11:24,4,04:53,IND 23,14,61,Field Goal
03:19,4,02:52,IND 35,8,65,Touchdown
