0768000820140830,,768,8
West Virginia Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:02,WVU 18,14,79,Field Goal
08:12,1,02:04,WVU 27,6,30,PUNT
14:11,2,02:13,WVU 25,9,75,Touchdown
10:28,2,02:11,WVU 6,7,32,Punt
01:43,2,00:00,ALA 0,0,0,TOUCHDOWN
11:53,3,02:19,WVU 36,8,34,Missed FG
07:36,3,02:37,WVU 9,9,66,FIELD GOAL
01:27,3,02:50,WVU 25,9,51,Field Goal
13:15,4,00:52,WVU 49,3,5,PUNT
08:07,4,01:18,WVU 25,3,3,Punt
02:24,4,01:19,WVU 28,5,18,Downs
Alabama Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:58,1,02:40,ALA 25,7,45,Field Goal
06:08,1,06:57,ALA 5,14,95,Touchdown
11:58,2,01:30,ALA 25,3,6,Punt
08:17,2,06:20,ALA 12,13,88,Touchdown
01:31,2,01:31,ALA 26,7,50,END OF HALF
14:53,3,03:00,ALA 24,6,40,DOWNS
09:34,3,01:50,ALA 30,6,70,Touchdown
04:54,3,03:27,ALA 26,9,64,FIELD GOAL
13:29,4,00:14,ALA 25,1,0,INTERCEPTION
12:23,4,04:16,ALA 12,11,60,Field Goal
06:49,4,04:25,ALA 13,7,20,Punt
01:05,4,01:05,WVU 46,2,1,END OF HALF
