0107065720141113,,107,657
California Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
09:55,1,01:23,CAL 26,3,2,Punt
07:27,1,01:48,CAL 24,4,25,Punt
05:31,1,00:57,CAL 39,3,1,Punt
03:05,1,02:36,CAL 20,7,34,Punt
12:29,2,01:33,CAL 13,3,0,Punt
08:04,2,00:09,CAL 15,1,17,Fumble
07:33,2,02:18,CAL 20,6,11,Downs
01:39,2,01:30,CAL 40,9,60,Touchdown
15:00,3,05:02,CAL 30,10,30,Punt
08:31,3,04:51,CAL 21,11,79,Touchdown
11:19,4,04:43,CAL 28,11,72,Touchdown
03:38,4,02:02,CAL 20,10,80,Touchdown
USC Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,05:05,USC 15,14,85,Touchdown
08:32,1,01:05,USC 40,4,60,Touchdown
05:39,1,00:08,USC 1,1,-1,Safety
04:34,1,01:29,USC 39,4,61,Touchdown
00:29,1,03:00,USC 9,8,36,Punt
10:56,2,02:52,CAL 45,7,28,Interception
07:55,2,00:22,CAL 17,2,17,Touchdown
05:15,2,03:36,CAL 31,8,24,Field Goal
00:09,2,00:09,USC 40,1,-2,End of Half
09:58,3,01:27,USC 8,4,28,Punt
03:40,3,07:21,USC 22,16,78,Touchdown
06:36,4,02:58,USC 28,6,17,Punt
01:36,4,01:36,CAL 43,3,-16,End of Game
