0414050320141018,,414,503
Miami (OH) Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:37,M-OH 17,5,22,Punt
09:53,1,03:25,M-OH 27,8,73,Touchdown
04:03,1,01:27,M-OH 25,5,18,Punt
01:30,1,01:36,M-OH 8,4,12,Punt
10:50,2,03:47,M-OH 22,8,78,Touchdown
05:52,2,00:59,M-OH 19,3,-2,Punt
02:50,2,02:23,M-OH 35,9,65,Touchdown
10:46,3,04:25,M-OH 29,8,71,Touchdown
03:53,3,01:04,M-OH 43,3,5,Punt
14:52,4,02:16,M-OH 22,6,78,Touchdown
07:55,4,05:19,M-OH 16,13,84,Touchdown
Northern Illinois Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:23,1,02:23,NIU 27,8,73,Touchdown
06:24,1,02:21,NIU 30,6,59,Field Goal
02:36,1,01:01,NIU 27,3,73,Touchdown
14:54,2,03:59,NIU 40,10,60,Touchdown
06:58,2,01:00,NIU 29,4,71,Touchdown
04:53,2,02:03,M-OH 37,6,37,Touchdown
00:27,2,00:27,NIU 25,1,-1,End of Half
14:53,3,04:07,NIU 15,10,56,Missed FG
06:15,3,02:22,NIU 9,6,48,Fumble
02:49,3,02:52,NIU 18,8,82,Touchdown
12:31,4,04:29,NIU 32,11,68,Touchdown
02:32,4,02:32,M-OH 42,6,22,End of Game
