0048073620141011,,48,736
Charleston Southern Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:57,1,05:07,CHSO 25,8,35,Fumble
03:23,1,03:30,VAN 48,9,42,Field Goal
13:56,2,02:04,CHSO 32,3,7,Punt
10:24,2,01:43,CHSO 25,5,13,Interception
05:06,2,02:36,CHSO 16,7,45,Downs
15:00,3,02:14,CHSO 25,3,3,Punt
09:46,3,03:50,CHSO 22,10,78,Touchdown
05:01,3,04:31,CHSO 19,11,53,Downs
13:36,4,03:17,CHSO 8,9,79,Field Goal
08:45,4,02:45,CHSO 40,3,4,Punt
Vanderbilt Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:03,VAN 40,8,39,Field Goal
05:50,1,02:27,VAN 22,4,-3,Punt
14:53,2,00:57,VAN 26,3,-3,Punt
11:52,2,01:28,VAN 29,3,71,Touchdown
08:41,2,03:35,CHSO 34,6,34,Touchdown
02:30,2,01:54,VAN 39,3,-2,Punt
00:36,2,00:36,VAN 44,5,32,End of Half
12:46,3,03:00,VAN 34,4,5,Punt
05:56,3,00:55,VAN 45,3,5,Punt
00:30,3,01:54,VAN 28,3,-2,Punt
10:19,4,01:34,VAN 17,3,6,Interception
06:00,4,06:00,VAN 3,11,63,End of Game
