0147025720140830,,147,257
Clemson Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,04:14,CLEM 30,12,70,Touchdown
09:04,1,01:15,CLEM 10,3,8,Punt
06:36,1,00:39,CLEM 16,3,3,Punt
03:16,1,01:34,CLEM 9,3,-4,Punt
00:35,1,01:43,CLEM 22,6,78,Touchdown
11:51,2,04:23,CLEM 32,10,68,Touchdown
07:15,2,01:29,CLEM 25,5,18,Interception
04:10,2,03:22,CLEM 18,13,65,Missed FG
11:27,3,01:54,CLEM 23,3,8,Punt
06:31,3,01:20,CLEM 6,3,5,Punt
03:17,3,01:04,CLEM 20,3,7,Punt
00:16,3,02:20,CLEM 8,4,19,Punt
10:26,4,01:21,CLEM 17,3,-3,Punt
08:53,4,01:09,CLEM 19,3,-6,Punt
07:34,4,02:10,CLEM 25,3,-15,Punt
Georgia Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
10:46,1,01:42,UGA 25,3,-4,Punt
07:49,1,01:13,UGA 43,5,57,Touchdown
05:57,1,02:41,UGA 47,5,44,Fumble
01:42,1,01:07,CLEM 36,5,36,Touchdown
13:52,2,02:01,UGA 25,3,9,Punt
07:28,2,00:13,CLEM 0,0,0,Touchdown
05:46,2,01:36,UGA 48,3,-2,Punt
00:48,2,00:48,UGA 20,3,-7,End of Half
15:00,3,03:33,UGA 33,10,57,Field Goal
09:33,3,03:02,UGA 17,7,39,Punt
05:11,3,01:54,UGA 40,3,7,Punt
02:13,3,01:57,UGA 33,6,17,Punt
12:56,4,02:30,UGA 18,6,82,Touchdown
09:05,4,00:12,CLEM 47,1,47,Touchdown
07:44,4,00:10,UGA 49,1,51,Touchdown
05:24,4,05:24,CLEM 30,7,21,End of Game
