0771050920140920,,771,509
Western Illinois Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:24,1,03:15,WIU 40,10,60,Touchdown
06:50,1,01:27,WIU 31,3,-2,Punt
03:20,1,02:42,WIU 13,8,45,Punt
13:41,2,02:13,WIU 11,5,6,Fumble
10:54,2,03:52,WIU 16,7,37,Punt
05:17,2,05:17,WIU 5,14,72,Downs
00:00,2,00:00,NW 36,0,0,
15:00,3,01:33,WIU 25,5,40,Downs
09:39,3,00:06,WIU 25,1,0,Interception
08:35,3,00:57,WIU 9,3,1,Punt
06:15,3,05:13,WIU 13,10,49,Downs
13:49,4,02:12,WIU 39,5,14,Fumble
10:34,4,00:49,WIU 17,5,21,Punt
06:35,4,02:13,WIU 1,7,15,Fumble
02:09,4,01:05,WIU 42,4,-2,Downs
Northwestern Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:36,NW 30,9,70,Touchdown
09:09,1,02:19,NW 25,5,19,Punt
05:23,1,02:03,WIU 4,3,-9,Fumble
00:38,1,01:57,NW 20,5,14,Punt
11:28,2,00:34,WIU 17,2,17,Touchdown
07:02,2,01:45,NW 27,5,21,Punt
13:27,3,03:48,NW 35,10,65,Touchdown
09:33,3,00:58,NW 41,3,-3,Punt
07:38,3,01:23,NW 48,3,7,Punt
01:02,3,02:13,NW 38,7,23,Downs
11:37,4,01:03,NW 47,3,4,Punt
09:45,4,03:10,NW 20,6,33,Punt
04:22,4,02:13,WIU 16,4,4,Field Goal
01:04,4,01:04,WIU 40,2,-2,End of Game
