0030069420140906,,30,694
Arkansas State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:16,1,02:13,TENN 40,6,40,Touchdown
07:16,1,01:06,ARST 25,3,3,Punt
02:55,1,02:31,ARST 19,6,17,Punt
12:43,2,01:59,ARST 24,3,4,Punt
08:39,2,04:29,ARST 28,13,72,Touchdown
01:20,2,01:20,ARST 25,6,24,End of Half
14:54,3,03:06,ARST 31,7,17,Punt
00:00,3,00:00,TENN 36,0,0,Fumble
07:46,3,01:27,ARST 46,6,14,Downs
04:41,3,01:26,ARST 49,3,-4,Punt
01:35,3,01:03,ARST 46,3,-1,Punt
13:42,4,03:36,ARST 17,11,83,Touchdown
09:10,4,01:08,ARST 5,3,5,Punt
04:02,4,01:15,ARST 20,4,8,Downs
01:39,4,01:39,ARST 11,4,9,Downs
Tennessee Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:44,TENN 10,3,6,Punt
11:03,1,03:47,TENN 25,9,73,Field Goal
06:10,1,03:08,TENN 30,10,70,Touchdown
00:24,1,02:23,TENN 23,10,77,Touchdown
10:44,2,02:05,TENN 38,4,-2,Punt
03:56,2,02:36,TENN 29,10,71,Touchdown
11:48,3,00:41,TENN 5,3,0,Punt
11:07,3,03:15,TENN 36,10,64,Touchdown
06:19,3,01:38,TENN 40,5,12,Interception
03:15,3,01:40,TENN 3,4,13,Punt
00:32,3,01:50,TENN 15,5,17,Punt
10:02,4,00:52,TENN 45,3,2,Punt
08:02,4,04:00,ARST 35,6,18,Missed FG
02:47,4,01:06,ARST 28,4,9,Field Goal
00:00,4,00:00,ARST 20,0,0,
