0005053920140906,,5,539
Akron Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,05:27,AKR 27,11,60,Missed FG
07:02,1,02:24,AKR 17,3,-2,Punt
02:58,1,01:24,AKR 35,3,3,Punt
12:55,2,02:55,AKR 2,7,32,Punt
09:01,2,04:29,AKR 16,11,50,Punt
02:56,2,01:08,AKR 34,3,2,Punt
01:00,2,01:00,AKR 16,3,9,End of Half
13:38,3,02:27,PSU 41,6,30,Field Goal
09:01,3,00:57,AKR 33,3,3,Punt
02:38,3,00:46,AKR 25,4,13,Punt
10:58,4,01:35,PSU 47,4,7,Downs
08:58,4,04:49,AKR 20,15,67,Downs
Penn State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
09:33,1,02:31,PSU 20,7,23,Punt
04:38,1,01:40,PSU 42,4,58,Touchdown
01:34,1,03:39,PSU 20,9,61,Interception
10:00,2,00:59,PSU 23,4,10,Punt
04:32,2,01:36,PSU 9,3,6,Punt
01:48,2,00:48,PSU 16,5,21,Punt
15:00,3,01:22,PSU 35,3,6,Fumble
11:11,3,02:10,PSU 9,4,20,Punt
08:04,3,05:26,PSU 21,10,79,Touchdown
01:52,3,05:54,PSU 20,10,61,Interception
09:23,4,00:25,PSU 40,2,60,Touchdown
04:09,4,04:09,PSU 13,7,65,End of Game
