0400041420141004,,400,414
Massachusetts Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:33,1,03:02,UMASS 27,8,73,Touchdown
06:55,1,04:00,UMASS 29,12,71,Touchdown
01:04,1,02:15,UMASS 18,10,68,Fumble
13:01,2,00:00,M-OH 0,0,0,Touchdown
11:39,2,01:57,UMASS 28,6,72,Touchdown
09:42,2,00:37,M-OH 19,3,19,Touchdown
05:17,2,03:17,UMASS 1,10,99,Touchdown
00:40,2,00:40,UMASS 20,2,5,End of Half
14:55,3,01:48,UMASS 34,4,17,Punt
06:32,3,02:18,UMASS 3,3,9,Punt
02:26,3,05:49,UMASS 34,15,37,Downs
10:42,4,02:17,UMASS 20,6,31,Interception
06:12,4,01:22,UMASS 25,3,20,Fumble
02:52,4,00:33,UMASS 25,4,0,Interception
01:13,4,01:13,UMASS 20,10,78,End of Game
Miami (OH) Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:27,M-OH 18,6,15,Punt
09:24,1,02:29,M-OH 28,5,12,Punt
02:50,1,01:46,M-OH 29,4,17,Punt
13:49,2,00:34,M-OH 14,3,86,Touchdown
13:01,2,01:19,M-OH 35,6,65,Touchdown
09:50,2,00:08,M-OH 20,0,-1,Fumble
08:59,2,03:42,M-OH 28,11,71,Downs
01:56,2,01:10,M-OH 32,8,68,Touchdown
13:07,3,06:35,M-OH 24,17,73,Downs
04:14,3,01:41,UMASS 42,6,42,Touchdown
11:37,4,00:55,M-OH 29,5,19,Punt
08:25,4,02:09,UMASS 49,6,49,Touchdown
04:50,4,01:52,UMASS 45,5,45,Touchdown
02:19,4,01:06,UMASS 43,3,5,Punt
