0774041420141101,,774,414
Western Michigan Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
09:22,1,01:23,WMU 36,3,64,Touchdown
04:00,1,06:58,WMU 20,14,80,Touchdown
10:20,2,01:06,M-OH 37,3,37,Touchdown
08:09,2,02:13,WMU 23,5,41,Fumble
01:42,2,01:41,WMU 29,11,65,Field Goal
15:00,3,05:02,WMU 25,9,75,Touchdown
09:00,3,03:46,WMU 19,7,81,Touchdown
03:43,3,06:59,WMU 37,13,54,Field Goal
09:31,4,02:24,WMU 31,3,4,Punt
02:27,4,02:27,WMU 40,4,8,End of Game
Miami (OH) Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,05:38,M-OH 25,10,39,Downs
07:55,1,03:55,M-OH 14,8,70,Interception
11:55,2,01:35,M-OH 10,4,-5,Punt
09:01,2,00:46,WMU 21,2,21,Touchdown
05:56,2,04:06,M-OH 36,10,29,Field Goal
00:00,2,00:00,M-OH 36,0,0,
09:51,3,00:51,M-OH 25,4,20,Punt
05:08,3,01:25,M-OH 20,3,-1,Punt
11:36,4,02:05,M-OH 24,8,46,Downs
07:07,4,04:40,M-OH 10,10,62,Interception
