0630072620141025,,630,726
San Jos\xe9 State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:50,1,01:09,NAVY 18,4,9,Interception
09:47,1,07:32,SJSU 16,18,79,Field Goal
14:57,2,04:22,SJSU 25,10,75,Touchdown
07:51,2,01:27,SJSU 25,3,5,Punt
04:56,2,02:13,SJSU 25,6,75,Touchdown
15:00,3,03:51,SJSU 25,8,28,Punt
05:49,3,01:02,SJSU 28,3,-2,Punt
14:21,4,06:01,SJSU 31,13,69,Touchdown
03:06,4,01:42,SJSU 21,7,79,Touchdown
Navy Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:10,NAVY 22,1,-4,Fumble
13:41,1,03:54,NAVY 14,8,26,Punt
02:15,1,02:18,NAVY 25,6,75,Touchdown
10:35,2,02:44,NAVY 25,6,75,Touchdown
06:24,2,01:28,NAVY 39,4,61,Touchdown
02:43,2,02:43,NAVY 25,16,73,Field Goal
11:09,3,05:20,NAVY 2,13,98,Touchdown
04:47,3,05:26,NAVY 36,12,64,Touchdown
08:20,4,05:14,SJSU 45,9,30,Field Goal
01:24,4,01:24,SJSU 46,3,-4,End of Game
