0294073220140828,,294,732
Idaho State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:42,IDST 25,3,-2,Punt
11:57,1,01:45,IDST 20,3,-5,Punt
09:40,1,04:25,IDST 25,10,75,Touchdown
02:59,1,05:08,IDST 25,14,62,Missed FG
12:09,2,03:12,IDST 25,6,7,Punt
06:42,2,01:42,IDST 1,3,1,Punt
05:00,2,00:53,IDST 25,3,0,Punt
01:25,2,00:50,IDST 9,4,20,Punt
00:19,2,00:19,IDST 25,1,-3,End of Half
10:40,3,02:54,IDST 25,9,75,Touchdown
07:30,3,00:59,IDST 25,3,4,Punt
05:03,3,04:12,IDST 3,9,51,Punt
13:32,4,03:27,IDST 6,11,51,Punt
08:59,4,01:31,IDST 42,3,-4,Punt
01:57,4,01:43,IDST 25,3,6,Punt
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:18,1,01:21,UTAH 30,3,8,Punt
10:12,1,00:32,IDST 35,3,35,Touchdown
05:15,1,02:16,UTAH 25,8,75,Touchdown
12:51,2,00:42,UTAH 18,4,82,Touchdown
08:57,2,02:15,UTAH 28,7,33,Punt
04:07,2,02:42,UTAH 29,9,62,Fumble
00:35,2,00:16,UTAH 26,3,74,Touchdown
15:00,3,04:20,UTAH 25,12,75,Touchdown
07:46,3,00:16,IDST 0,0,0,Touchdown
06:31,3,01:28,UTAH 20,6,27,Punt
00:51,3,02:19,UTAH 16,6,36,Punt
10:05,4,01:06,UTAH 20,3,-3,Punt
07:28,4,05:31,UTAH 24,13,76,Touchdown
05:00,4,00:00,UTAH 0,0,0,TOUCHDOWN
00:14,4,00:14,UTAH 27,1,-2,End of Game
