0029011020141101,,29,110
Arizona Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:31,ARIZ 25,10,75,Touchdown
09:39,1,01:13,ARIZ 8,3,4,Punt
04:33,1,01:00,ARIZ 20,4,2,Punt
12:17,2,01:40,ARIZ 25,8,28,Punt
06:58,2,02:41,ARIZ 15,7,40,Punt
01:26,2,01:21,ARIZ 11,3,4,Downs
11:24,3,01:08,ARIZ 4,4,6,Punt
05:34,3,00:40,ARIZ 25,3,4,Punt
04:44,3,03:32,ARIZ 25,13,53,Missed FG
14:53,4,01:04,ARIZ 29,3,-8,Punt
10:37,4,01:04,ARIZ 15,3,9,Fumble
06:00,4,00:36,ARIZ 17,3,0,Punt
04:32,4,02:32,ARIZ 35,11,56,Missed FG
00:55,4,00:49,ARIZ 10,6,17,Interception
UCLA Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:29,1,02:50,UCLA 30,8,14,Punt
08:26,1,03:53,UCLA 43,9,38,Missed FG
03:33,1,06:16,UCLA 16,14,78,Field Goal
10:37,2,03:39,UCLA 8,8,48,Punt
04:17,2,02:51,UCLA 12,6,34,Punt
00:05,2,00:05,UCLA 15,1,-1,End of Half
15:00,3,03:36,UCLA 29,6,17,Punt
10:16,3,04:42,UCLA 42,12,58,Touchdown
04:54,3,00:10,UCLA 30,1,70,Touchdown
01:12,3,01:19,UCLA 22,3,8,Punt
13:49,4,03:12,UCLA 26,6,22,Punt
09:33,4,03:33,UCLA 39,6,13,Punt
05:24,4,00:52,UCLA 44,3,5,Fumble
01:55,4,01:00,UCLA 49,3,6,Punt
00:06,4,00:06,50,1,-1,End of Game
