0008003120141011,,8,31
Alabama Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
11:16,1,00:46,ALA 20,3,7,Punt
03:40,1,01:19,ALA 35,3,0,Punt
14:09,2,04:21,ALA 20,8,67,Missed FG
09:38,2,00:58,ARK 23,3,23,Touchdown
03:47,2,03:04,ALA 28,7,35,Punt
15:00,3,02:25,ALA 27,3,1,Punt
06:56,3,01:10,ALA 11,3,4,Punt
04:43,3,01:37,ALA 35,3,9,Punt
00:36,3,03:00,ALA 44,8,56,Touchdown
10:51,4,01:14,ALA 48,4,9,Downs
07:21,4,01:36,ALA 48,3,6,Punt
05:09,4,02:19,ALA 43,3,4,Punt
01:59,4,01:59,ALA 49,3,9,End of Game
Arkansas Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:31,ARK 25,3,6,Fumble
13:29,1,02:13,ALA 31,5,30,Fumble
10:30,1,06:50,ARK 15,13,50,Downs
02:21,1,02:07,ARK 15,5,10,Fumble
00:14,1,01:05,ALA 39,3,1,Punt
09:48,2,00:10,ARK 20,1,6,Fumble
08:40,2,04:53,ARK 19,10,81,Touchdown
00:43,2,00:43,ARK 2,5,20,End of Half
12:35,3,05:39,ARK 17,12,48,Punt
05:46,3,01:03,ARK 43,3,57,Touchdown
03:06,3,02:30,ARK 15,3,-5,Punt
12:36,4,01:45,ARK 15,3,5,Fumble
09:37,4,02:16,ARK 43,4,9,Downs
05:45,4,00:36,ARK 12,3,7,Punt
02:50,4,00:51,ARK 14,6,14,Interception
