0288040420141011,,288,404
Houston Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:57,HOU 25,3,1,Interception
12:57,1,02:00,HOU 27,3,6,Punt
08:32,1,05:41,HOU 6,13,80,Missed FG
00:00,1,00:00,HOU 33,0,0,Fumble
14:29,2,01:42,HOU 25,4,75,Touchdown
11:21,2,01:37,MEM 21,4,21,Touchdown
07:56,2,00:15,HOU 36,1,7,Fumble
05:44,2,01:27,HOU 30,3,1,Punt
02:58,2,00:52,HOU 30,3,-6,Punt
00:56,2,00:56,HOU 16,3,3,End of Half
14:05,3,02:54,HOU 32,5,6,Punt
08:13,3,03:37,HOU 15,8,85,Touchdown
01:28,3,02:54,HOU 17,8,83,Touchdown
07:19,4,01:29,HOU 20,3,-7,Punt
04:40,4,01:42,HOU 4,3,4,Punt
02:50,4,00:58,HOU 28,3,-1,Punt
01:02,4,01:02,MEM 42,2,1,End of Game
Memphis Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:03,1,01:06,HOU 31,4,4,Missed FG
10:57,1,02:22,MEM 28,7,72,Touchdown
02:51,1,01:31,MEM 20,3,4,Punt
01:20,1,01:51,HOU 33,5,33,Touchdown
12:42,2,01:21,MEM 40,5,27,Interception
09:37,2,01:41,MEM 34,4,30,Fumble
07:41,2,01:57,HOU 43,6,4,Interception
04:17,2,01:19,MEM 35,3,-1,Punt
02:06,2,01:05,HOU 39,5,39,Touchdown
14:54,3,00:49,MEM 28,3,0,Punt
11:11,3,02:58,MEM 21,6,20,Punt
04:31,3,03:03,MEM 25,8,26,Punt
13:27,4,06:00,MEM 24,13,62,Field Goal
05:50,4,01:10,MEM 47,3,7,Punt
02:58,4,00:08,HOU 42,1,14,Fumble
01:52,4,00:50,MEM 26,4,23,Interception
