0719012820141114,,719,128
Tulsa Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
08:50,1,02:02,TLSA 20,3,9,Punt
04:03,1,01:14,TLSA 16,3,10,Interception
00:39,1,01:02,TLSA 24,3,5,Punt
11:08,2,02:59,TLSA 22,6,11,Punt
07:57,2,01:34,TLSA 14,5,15,Fumble
06:23,2,00:42,UCF 27,2,27,Touchdown
03:11,2,02:22,TLSA 20,7,16,Punt
15:00,3,01:27,TLSA 29,3,7,Punt
09:27,3,01:08,TLSA 25,3,2,Punt
07:26,3,01:31,TLSA 25,3,4,Punt
01:09,3,01:24,TLSA 31,6,26,Interception
12:08,4,03:37,TLSA 27,8,46,Interception
05:40,4,01:56,UCF 48,4,8,Downs
UCF Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,06:10,UCF 26,13,69,Missed FG
06:48,1,02:45,UCF 26,5,23,Punt
02:49,1,02:10,TLSA 33,6,23,Field Goal
14:37,2,03:29,UCF 37,9,63,Touchdown
08:09,2,00:12,UCF 23,1,77,Touchdown
05:41,2,02:30,TLSA 35,6,28,Missed FG
00:49,2,00:49,UCF 33,3,8,End of Half
13:33,3,04:06,UCF 16,9,84,Touchdown
08:19,3,00:53,UCF 26,3,-3,Punt
05:55,3,04:46,UCF 28,12,72,Touchdown
14:45,4,02:37,UCF 35,6,38,Downs
08:31,4,02:51,UCF 20,6,21,Interception
03:44,4,03:44,UCF 40,6,37,End of Game
