0255071820140906,,255,718
Georgia Tech Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,00:08,GT 25,1,-7,Fumble
13:32,1,06:03,GT 25,10,75,Touchdown
02:27,1,00:09,GT 18,1,-6,Fumble
00:47,1,03:59,GT 20,9,35,Punt
09:38,2,04:08,GT 16,8,68,Missed FG
04:19,2,01:28,TULN 30,3,30,Touchdown
00:21,2,00:21,TULN 44,4,16,End of Half
10:56,3,06:42,GT 24,12,76,Touchdown
02:07,3,02:06,GT 27,5,24,Interception
10:30,4,01:25,TULN 1,3,1,Touchdown
06:25,4,06:25,GT 27,11,60,End of Game
Tulane Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
14:52,1,01:20,GT 8,3,8,Touchdown
07:29,1,05:02,TULN 25,8,75,Touchdown
02:18,1,01:31,GT 12,4,3,Missed FG
11:48,2,00:38,TULN 10,1,-5,Interception
11:10,2,01:32,TULN 25,4,75,Touchdown
05:30,2,01:11,TULN 20,3,-10,Interception
02:51,2,02:30,TULN 25,7,19,Downs
15:00,3,04:04,TULN 25,8,36,Interception
04:14,3,02:07,TULN 25,4,21,Punt
00:01,3,04:31,TULN 14,10,39,Punt
09:05,4,02:40,TULN 28,7,45,Downs
