0528075620141122,,528,756
Oregon State Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,02:20,ORST 17,3,3,Punt
11:16,1,04:55,ORST 17,10,49,Punt
04:38,1,03:20,ORST 41,8,44,Downs
10:32,2,01:48,ORST 27,3,1,Punt
05:43,2,03:13,ORST 20,7,80,Touchdown
01:20,2,00:48,ORST 33,3,9,Punt
12:42,3,00:51,ORST 31,2,46,Interception
10:21,3,02:15,ORST 31,3,4,Punt
04:46,3,01:28,ORST 23,3,6,Punt
02:59,3,02:05,WASH 29,4,29,Touchdown
13:07,4,03:28,ORST 25,7,15,Punt
07:09,4,05:05,ORST 18,16,70,Downs
Washington Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
12:40,1,01:20,WASH 44,3,56,Touchdown
06:21,1,01:34,WASH 20,5,80,Touchdown
01:18,1,05:37,WASH 15,14,68,Field Goal
08:44,2,03:01,WASH 37,6,15,Punt
02:21,2,01:01,WASH 22,3,-2,Punt
00:32,2,00:32,WASH 2,1,1,End of Half
14:52,3,02:10,WASH 27,3,4,Punt
11:51,3,01:24,ORST 29,4,5,Field Goal
08:06,3,03:10,WASH 35,9,57,Field Goal
03:18,3,00:19,WASH 26,2,3,Fumble
00:46,3,02:39,WASH 38,6,62,Touchdown
09:39,4,02:22,WASH 23,3,77,Touchdown
02:04,4,02:04,WASH 12,3,15,End of Game
