0651079620140927,,651,796
South Florida Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:41,USF 25,3,9,Punt
10:52,1,04:03,WIS 49,8,41,Field Goal
00:52,1,02:58,USF 31,6,4,Interception
09:43,2,02:45,USF 12,5,24,Punt
05:54,2,01:06,USF 35,3,5,Punt
00:25,2,00:25,USF 5,1,3,End of Half
10:43,3,02:29,USF 9,3,6,Punt
08:04,3,01:59,USF 25,4,75,Touchdown
01:04,3,01:14,USF 27,3,63,Fumble
05:17,4,00:29,USF 25,3,-5,Punt
Wisconsin Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:19,1,02:27,WIS 20,3,7,Punt
06:49,1,05:57,WIS 25,13,69,Field Goal
12:54,2,03:11,USF 36,5,-3,Punt
06:58,2,01:04,WIS 20,3,3,Punt
04:48,2,04:23,WIS 19,9,76,Fumble
15:00,3,04:17,WIS 25,8,75,Touchdown
08:14,3,00:10,USF 43,1,43,Touchdown
06:05,3,05:01,WIS 25,9,74,Field Goal
14:50,4,09:33,WIS 10,18,90,Touchdown
04:48,4,04:48,WIS 35,8,47,End of Game
